timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,win1h_records_in_per_sec,win1h_records_out_per_sec,win1h_busy_ms_per_sec,win1h_backpressure_ms_per_sec,win1h_idle_ms_per_sec,win6h_records_in_per_sec,win6h_records_out_per_sec,win6h_busy_ms_per_sec,win6h_backpressure_ms_per_sec,win6h_idle_ms_per_sec,winglobal_records_in_per_sec,winglobal_records_out_per_sec,winglobal_busy_ms_per_sec,winglobal_backpressure_ms_per_sec,winglobal_idle_ms_per_sec
1783026344,2026-07-02T21:05:44Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1783026350,2026-07-02T21:05:50Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1783026355,2026-07-02T21:05:55Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,0.0000,14.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1783026361,2026-07-02T21:06:01Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,0.0000,14.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1783026367,2026-07-02T21:06:07Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,1411.6333,3.0000,0.0000,1000.0000,978.7833333333333,5.7,0.0,0,1000,980.2166666666667,10.933333333333334,0.0,0,1000,978.7833333333333,12.2,0.0,0,1000
1783026372,2026-07-02T21:06:12Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,1411.6333,3.0000,0.0000,1000.0000,978.7833333333333,5.7,0.0,0,1000,980.2166666666667,10.933333333333334,0.0,0,1000,978.7833333333333,12.2,0.0,0,1000
1783026378,2026-07-02T21:06:18Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,2616.6000,3.0000,0.0000,1000.0000,2184.25,13.183333333333334,0.0,0,1000,2187.983333333333,25.833333333333332,0.0,0,1000,2187.983333333333,29.033333333333335,0.0,0,1000
1783026383,2026-07-02T21:06:23Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,2616.6000,3.0000,0.0000,1000.0000,2184.25,13.183333333333334,0.0,0,1000,2187.983333333333,25.833333333333332,0.0,0,1000,2187.983333333333,29.033333333333335,0.0,0,1000
1783026389,2026-07-02T21:06:29Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,3876.3167,11.0000,0.0000,1000.0000,4057.5666666666666,24.016666666666666,0.0,0,1000,4057.5666666666666,49.85,0.0,0,1000,4057.5666666666666,56.86666666666667,6.0,0,994
1783026394,2026-07-02T21:06:34Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,3876.3167,11.0000,0.0000,1000.0000,4057.5666666666666,24.016666666666666,0.0,0,1000,4057.5666666666666,49.85,0.0,0,1000,4057.5666666666666,56.86666666666667,6.0,0,994
1783026400,2026-07-02T21:06:40Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,5167.1833,15.0000,0.0000,1000.0000,5354.483333333334,31.566666666666666,0.0,0,1000,5354.483333333334,66.56666666666666,0.0,0,1000,5344.95,75.36666666666666,37.0,0,963
1783026405,2026-07-02T21:06:45Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,5167.1833,15.0000,0.0000,1000.0000,5354.483333333334,31.566666666666666,0.0,0,1000,5354.483333333334,66.56666666666666,0.0,0,1000,5344.95,75.36666666666666,37.0,0,963
1783026411,2026-07-02T21:06:51Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,6354.3667,33.0000,0.0000,1000.0000,6546.5,38.516666666666666,0.0,0,1000,6545.2,80.93333333333334,7.0,0,993,6545.2,92.86666666666666,109.0,0,891
1783026417,2026-07-02T21:06:57Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,6354.3667,33.0000,0.0000,1000.0000,6546.5,38.516666666666666,0.0,0,1000,6545.2,80.93333333333334,7.0,0,993,6545.2,92.86666666666666,109.0,0,891
1783026422,2026-07-02T21:07:02Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,7500.4333,35.0000,0.0000,1000.0000,7500.833333333333,44.5,5.0,0,995,7500.833333333333,92.61666666666666,16.0,0,984,7500.833333333333,106.16666666666667,157.0,0,843
1783026428,2026-07-02T21:07:08Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,7500.4333,35.0000,0.0000,1000.0000,7500.833333333333,44.5,5.0,0,995,7500.833333333333,92.61666666666666,16.0,0,984,7500.833333333333,106.16666666666667,157.0,0,843
1783026433,2026-07-02T21:07:13Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,7552.5500,34.0000,0.0000,1000.0000,7523.166666666667,43.96666666666667,4.0,0,996,7520.866666666667,94.01666666666667,14.0,0,986,7520.866666666667,109.0,206.0,0,794
1783026439,2026-07-02T21:07:19Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,7552.5500,34.0000,0.0000,1000.0000,7523.166666666667,43.96666666666667,4.0,0,996,7520.866666666667,94.01666666666667,14.0,0,986,7520.866666666667,109.0,206.0,0,794
1783026444,2026-07-02T21:07:24Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,7619.6833,34.0000,0.0000,1000.0000,7599.45,44.083333333333336,5.0,0,995,7604.75,93.25,14.0,0,986,7615.783333333334,108.58333333333333,273.0,0,727
1783026450,2026-07-02T21:07:30Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,7619.6833,34.0000,0.0000,1000.0000,7599.45,44.083333333333336,5.0,0,995,7604.75,93.25,14.0,0,986,7615.783333333334,108.58333333333333,273.0,0,727
1783026455,2026-07-02T21:07:35Z,b2b65a44d53f3c3ce0d79d5f2d457197,0.0000,7547.0833,33.0000,0.0000,1000.0000,7538.766666666666,44.833333333333336,7.0,0,993,7538.766666666666,93.16666666666667,16.0,0,984,7536.083333333333,107.83333333333333,315.0,0,685
