window_type, window_start, trigger_ts, num_flights, latency_ms, throughput_rps
global, 2025-01-01 00:00:00, 2025-01-02 20:00:00, 33875, 40, 0.2138573232
6h, 2025-01-02 13:00:00, 2025-01-02 19:00:00, 6728, 183, 0.3114814815
6h, 2025-01-02 14:00:00, 2025-01-02 20:00:00, 6680, 52, 0.3092592593
1h, 2025-01-02 18:00:00, 2025-01-02 19:00:00, 1209, 182, 0.3358333333
1h, 2025-01-02 19:00:00, 2025-01-02 20:00:00, 1026, 52, 0.2850000000
global, 2025-01-01 00:00:00, 2025-01-02 21:00:00, 35392, 29, 0.2184691358
global, 2025-01-01 00:00:00, 2025-01-02 21:00:00, 35392, 31, 0.2184691358
6h, 2025-01-02 15:00:00, 2025-01-02 21:00:00, 6546, 106, 0.3030555556
1h, 2025-01-02 20:00:00, 2025-01-02 21:00:00, 960, 106, 0.2666666667
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37101, 46, 0.1908487654
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37101, 48, 0.1908487654
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37101, 51, 0.1908487654
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37101, 53, 0.1908487654
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37101, 55, 0.1908487654
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37101, 57, 0.1908487654
6h, 2025-01-02 16:00:00, 2025-01-02 22:00:00, 6154, 253, 0.2849074074
6h, 2025-01-02 17:00:00, 2025-01-02 23:00:00, 5618, 188, 0.2600925926
6h, 2025-01-02 18:00:00, 2025-01-03 00:00:00, 4674, 164, 0.2163888889
6h, 2025-01-02 19:00:00, 2025-01-03 01:00:00, 3505, 159, 0.1622685185
6h, 2025-01-02 20:00:00, 2025-01-03 02:00:00, 2492, 158, 0.1153703704
6h, 2025-01-02 21:00:00, 2025-01-03 03:00:00, 1538, 158, 0.0712037037
6h, 2025-01-02 22:00:00, 2025-01-03 04:00:00, 826, 156, 0.0382407407
6h, 2025-01-02 23:00:00, 2025-01-03 05:00:00, 261, 156, 0.0120833333
1h, 2025-01-02 22:00:00, 2025-01-02 23:00:00, 569, 187, 0.1580555556
1h, 2025-01-02 21:00:00, 2025-01-02 22:00:00, 717, 252, 0.1991666667
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37101, 59, 0.1908487654
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37101, 61, 0.1908487654
global, 2025-01-01 00:00:00, 2025-01-03 07:00:00, 38552, 29, 0.1947070707
global, 2025-01-01 00:00:00, 2025-01-03 08:00:00, 40190, 54, 0.1993551587
global, 2025-01-01 00:00:00, 2025-01-03 08:00:00, 40190, 56, 0.1993551587
6h, 2025-01-03 01:00:00, 2025-01-03 07:00:00, 2019, 291, 0.0934722222
1h, 2025-01-03 07:00:00, 2025-01-03 08:00:00, 1304, 128, 0.3622222222
1h, 2025-01-03 06:00:00, 2025-01-03 07:00:00, 1312, 291, 0.3644444444
6h, 2025-01-03 02:00:00, 2025-01-03 08:00:00, 3310, 128, 0.1532407407
6h, 2025-01-03 03:00:00, 2025-01-03 09:00:00, 4600, 194, 0.2129629630
1h, 2025-01-03 08:00:00, 2025-01-03 09:00:00, 1296, 194, 0.3600000000
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41912, 65, 0.2042495127
6h, 2025-01-03 04:00:00, 2025-01-03 10:00:00, 5647, 246, 0.2614351852
6h, 2025-01-03 05:00:00, 2025-01-03 11:00:00, 6745, 110, 0.3122685185
global, 2025-01-01 00:00:00, 2025-01-03 11:00:00, 43526, 41, 0.2049246704
global, 2025-01-01 00:00:00, 2025-01-03 11:00:00, 43526, 44, 0.2049246704
1h, 2025-01-03 09:00:00, 2025-01-03 10:00:00, 1052, 245, 0.2922222222
1h, 2025-01-03 10:00:00, 2025-01-03 11:00:00, 1102, 109, 0.3061111111
1h, 2025-01-03 11:00:00, 2025-01-03 12:00:00, 1181, 155, 0.3280555556
6h, 2025-01-03 06:00:00, 2025-01-03 12:00:00, 7247, 156, 0.3355092593
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 44802, 74, 0.2074166667
6h, 2025-01-03 07:00:00, 2025-01-03 13:00:00, 7051, 172, 0.3264351852
global, 2025-01-01 00:00:00, 2025-01-03 13:00:00, 46149, 55, 0.2101502732
1h, 2025-01-03 12:00:00, 2025-01-03 13:00:00, 1116, 171, 0.3100000000
6h, 2025-01-03 08:00:00, 2025-01-03 14:00:00, 6837, 235, 0.3165277778
6h, 2025-01-03 09:00:00, 2025-01-03 15:00:00, 6652, 99, 0.3079629630
global, 2025-01-01 00:00:00, 2025-01-03 15:00:00, 47787, 71, 0.2107010582
global, 2025-01-01 00:00:00, 2025-01-03 15:00:00, 47787, 73, 0.2107010582
1h, 2025-01-03 13:00:00, 2025-01-03 14:00:00, 1090, 234, 0.3027777778
1h, 2025-01-03 14:00:00, 2025-01-03 15:00:00, 1111, 99, 0.3086111111
6h, 2025-01-03 10:00:00, 2025-01-03 16:00:00, 6673, 154, 0.3089351852
global, 2025-01-01 00:00:00, 2025-01-03 16:00:00, 49330, 54, 0.2141059028
1h, 2025-01-03 15:00:00, 2025-01-03 16:00:00, 1073, 153, 0.2980555556
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 50846, 24, 0.2139983165
1h, 2025-01-03 16:00:00, 2025-01-03 17:00:00, 1094, 171, 0.3038888889
6h, 2025-01-03 11:00:00, 2025-01-03 17:00:00, 6665, 171, 0.3085648148
global, 2025-01-01 00:00:00, 2025-01-03 19:00:00, 52615, 33, 0.2181384743
global, 2025-01-01 00:00:00, 2025-01-03 19:00:00, 52615, 36, 0.2181384743
1h, 2025-01-03 18:00:00, 2025-01-03 19:00:00, 1184, 99, 0.3288888889
1h, 2025-01-03 17:00:00, 2025-01-03 18:00:00, 1145, 237, 0.3180555556
6h, 2025-01-03 12:00:00, 2025-01-03 18:00:00, 6629, 238, 0.3068981481
6h, 2025-01-03 13:00:00, 2025-01-03 19:00:00, 6697, 100, 0.3100462963
global, 2025-01-01 00:00:00, 2025-01-03 21:00:00, 54082, 38, 0.2177214171
1h, 2025-01-03 19:00:00, 2025-01-03 20:00:00, 1022, 172, 0.2838888889
6h, 2025-01-03 14:00:00, 2025-01-03 20:00:00, 6629, 173, 0.3068981481
6h, 2025-01-03 15:00:00, 2025-01-03 21:00:00, 6504, 238, 0.3011111111
6h, 2025-01-03 16:00:00, 2025-01-03 22:00:00, 6101, 165, 0.2824537037
6h, 2025-01-03 17:00:00, 2025-01-03 23:00:00, 5568, 93, 0.2577777778
6h, 2025-01-03 18:00:00, 2025-01-04 00:00:00, 4605, 74, 0.2131944444
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55807, 31, 0.2013239538
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55807, 34, 0.2013239538
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55807, 37, 0.2013239538
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55807, 40, 0.2013239538
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55807, 43, 0.2013239538
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55807, 46, 0.2013239538
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55807, 49, 0.2013239538
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55807, 53, 0.2013239538
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55807, 56, 0.2013239538
1h, 2025-01-03 21:00:00, 2025-01-03 22:00:00, 670, 164, 0.1861111111
1h, 2025-01-03 22:00:00, 2025-01-03 23:00:00, 561, 91, 0.1558333333
1h, 2025-01-03 20:00:00, 2025-01-03 21:00:00, 986, 238, 0.2738888889
6h, 2025-01-03 19:00:00, 2025-01-04 01:00:00, 3460, 69, 0.1601851852
6h, 2025-01-03 20:00:00, 2025-01-04 02:00:00, 2451, 68, 0.1134722222
6h, 2025-01-03 21:00:00, 2025-01-04 03:00:00, 1471, 68, 0.0681018519
6h, 2025-01-03 22:00:00, 2025-01-04 04:00:00, 805, 68, 0.0372685185
6h, 2025-01-03 23:00:00, 2025-01-04 05:00:00, 249, 67, 0.0115277778
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 57370, 62, 0.2043091168
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59131, 19, 0.2053159722
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59131, 22, 0.2053159722
1h, 2025-01-04 07:00:00, 2025-01-04 08:00:00, 1280, 56, 0.3555555556
1h, 2025-01-04 06:00:00, 2025-01-04 07:00:00, 1264, 201, 0.3511111111
6h, 2025-01-04 01:00:00, 2025-01-04 07:00:00, 2007, 202, 0.0929166667
6h, 2025-01-04 02:00:00, 2025-01-04 08:00:00, 3274, 56, 0.1515740741
global, 2025-01-01 00:00:00, 2025-01-04 09:00:00, 60754, 36, 0.2083470508
1h, 2025-01-04 08:00:00, 2025-01-04 09:00:00, 1157, 126, 0.3213888889
6h, 2025-01-04 03:00:00, 2025-01-04 09:00:00, 4425, 126, 0.2048611111
global, 2025-01-01 00:00:00, 2025-01-04 11:00:00, 62458, 53, 0.2090294511
global, 2025-01-01 00:00:00, 2025-01-04 11:00:00, 62458, 56, 0.2090294511
1h, 2025-01-04 09:00:00, 2025-01-04 10:00:00, 1018, 238, 0.2827777778
1h, 2025-01-04 10:00:00, 2025-01-04 11:00:00, 992, 111, 0.2755555556
6h, 2025-01-04 04:00:00, 2025-01-04 10:00:00, 5439, 239, 0.2518055556
6h, 2025-01-04 05:00:00, 2025-01-04 11:00:00, 6426, 111, 0.2975000000
global, 2025-01-01 00:00:00, 2025-01-04 13:00:00, 64088, 23, 0.2094379085
1h, 2025-01-04 11:00:00, 2025-01-04 12:00:00, 1141, 146, 0.3169444444
6h, 2025-01-04 06:00:00, 2025-01-04 12:00:00, 6852, 146, 0.3172222222
global, 2025-01-01 00:00:00, 2025-01-04 14:00:00, 65877, 20, 0.2127810078
global, 2025-01-01 00:00:00, 2025-01-04 14:00:00, 65877, 23, 0.2127810078
1h, 2025-01-04 12:00:00, 2025-01-04 13:00:00, 1010, 223, 0.2805555556
1h, 2025-01-04 13:00:00, 2025-01-04 14:00:00, 1004, 106, 0.2788888889
6h, 2025-01-04 07:00:00, 2025-01-04 13:00:00, 6598, 224, 0.3054629630
6h, 2025-01-04 08:00:00, 2025-01-04 14:00:00, 6322, 107, 0.2926851852
global, 2025-01-01 00:00:00, 2025-01-04 16:00:00, 67418, 55, 0.2128093434
global, 2025-01-01 00:00:00, 2025-01-04 16:00:00, 67418, 58, 0.2128093434
1h, 2025-01-04 14:00:00, 2025-01-04 15:00:00, 1033, 210, 0.2869444444
1h, 2025-01-04 15:00:00, 2025-01-04 16:00:00, 1044, 82, 0.2900000000
6h, 2025-01-04 09:00:00, 2025-01-04 15:00:00, 6198, 210, 0.2869444444
6h, 2025-01-04 10:00:00, 2025-01-04 16:00:00, 6224, 83, 0.2881481481
6h, 2025-01-04 11:00:00, 2025-01-04 17:00:00, 6268, 187, 0.2901851852
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 69218, 68, 0.2160362047
1h, 2025-01-04 16:00:00, 2025-01-04 17:00:00, 1036, 186, 0.2877777778
global, 2025-01-01 00:00:00, 2025-01-04 19:00:00, 70860, 37, 0.2163003663
global, 2025-01-01 00:00:00, 2025-01-04 19:00:00, 70860, 41, 0.2163003663
1h, 2025-01-04 17:00:00, 2025-01-04 18:00:00, 1057, 234, 0.2936111111
1h, 2025-01-04 18:00:00, 2025-01-04 19:00:00, 1134, 97, 0.3150000000
6h, 2025-01-04 12:00:00, 2025-01-04 18:00:00, 6184, 235, 0.2862962963
6h, 2025-01-04 13:00:00, 2025-01-04 19:00:00, 6308, 99, 0.2920370370
global, 2025-01-01 00:00:00, 2025-01-04 21:00:00, 72436, 61, 0.2163560335
global, 2025-01-01 00:00:00, 2025-01-04 21:00:00, 72436, 65, 0.2163560335
1h, 2025-01-04 19:00:00, 2025-01-04 20:00:00, 997, 187, 0.2769444444
1h, 2025-01-04 20:00:00, 2025-01-04 21:00:00, 917, 75, 0.2547222222
6h, 2025-01-04 14:00:00, 2025-01-04 20:00:00, 6301, 188, 0.2917129630
6h, 2025-01-04 15:00:00, 2025-01-04 21:00:00, 6185, 76, 0.2863425926
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74105, 31, 0.2038091309
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74105, 36, 0.2038091309
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74105, 41, 0.2038091309
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74105, 45, 0.2038091309
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74105, 49, 0.2038091309
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74105, 54, 0.2038091309
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74105, 58, 0.2038091309
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74105, 63, 0.2038091309
6h, 2025-01-04 23:00:00, 2025-01-05 05:00:00, 255, 74, 0.0118055556
1h, 2025-01-04 21:00:00, 2025-01-04 22:00:00, 687, 165, 0.1908333333
1h, 2025-01-04 22:00:00, 2025-01-04 23:00:00, 517, 101, 0.1436111111
6h, 2025-01-04 16:00:00, 2025-01-04 22:00:00, 5828, 165, 0.2698148148
6h, 2025-01-04 17:00:00, 2025-01-04 23:00:00, 5309, 102, 0.2457870370
6h, 2025-01-04 18:00:00, 2025-01-05 00:00:00, 4439, 83, 0.2055092593
6h, 2025-01-04 19:00:00, 2025-01-05 01:00:00, 3347, 78, 0.1549537037
6h, 2025-01-04 20:00:00, 2025-01-05 02:00:00, 2361, 77, 0.1093055556
6h, 2025-01-04 21:00:00, 2025-01-05 03:00:00, 1450, 75, 0.0671296296
6h, 2025-01-04 22:00:00, 2025-01-05 04:00:00, 768, 75, 0.0355555556
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75592, 59, 0.2058605664
global, 2025-01-01 00:00:00, 2025-01-05 08:00:00, 77205, 41, 0.2062099359
6h, 2025-01-05 01:00:00, 2025-01-05 07:00:00, 1957, 218, 0.0906018519
6h, 2025-01-05 02:00:00, 2025-01-05 08:00:00, 3202, 66, 0.1482407407
1h, 2025-01-05 07:00:00, 2025-01-05 08:00:00, 1256, 65, 0.3488888889
1h, 2025-01-05 06:00:00, 2025-01-05 07:00:00, 1261, 217, 0.3502777778
global, 2025-01-01 00:00:00, 2025-01-05 09:00:00, 78799, 66, 0.2084629630
6h, 2025-01-05 03:00:00, 2025-01-05 09:00:00, 4437, 142, 0.2054166667
1h, 2025-01-05 08:00:00, 2025-01-05 09:00:00, 1241, 142, 0.3447222222
global, 2025-01-01 00:00:00, 2025-01-05 09:00:00, 78799, 71, 0.2084629630
global, 2025-01-01 00:00:00, 2025-01-05 11:00:00, 80405, 23, 0.2087357217
6h, 2025-01-05 04:00:00, 2025-01-05 10:00:00, 5444, 172, 0.2520370370
6h, 2025-01-05 05:00:00, 2025-01-05 11:00:00, 6497, 36, 0.3007870370
1h, 2025-01-05 09:00:00, 2025-01-05 10:00:00, 1012, 172, 0.2811111111
1h, 2025-01-05 10:00:00, 2025-01-05 11:00:00, 1057, 35, 0.2936111111
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 82066, 59, 0.2110751029
6h, 2025-01-05 06:00:00, 2025-01-05 12:00:00, 6973, 137, 0.3228240741
1h, 2025-01-05 11:00:00, 2025-01-05 12:00:00, 1146, 136, 0.3183333333
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 82066, 65, 0.2110751029
global, 2025-01-01 00:00:00, 2025-01-05 14:00:00, 83684, 21, 0.2113232323
global, 2025-01-01 00:00:00, 2025-01-05 14:00:00, 83684, 26, 0.2113232323
6h, 2025-01-05 07:00:00, 2025-01-05 13:00:00, 6790, 169, 0.3143518519
6h, 2025-01-05 08:00:00, 2025-01-05 14:00:00, 6560, 39, 0.3037037037
1h, 2025-01-05 12:00:00, 2025-01-05 13:00:00, 1078, 168, 0.2994444444
1h, 2025-01-05 13:00:00, 2025-01-05 14:00:00, 1026, 37, 0.2850000000
global, 2025-01-01 00:00:00, 2025-01-05 15:00:00, 85173, 58, 0.2131456456
6h, 2025-01-05 09:00:00, 2025-01-05 15:00:00, 6332, 136, 0.2931481481
1h, 2025-01-05 14:00:00, 2025-01-05 15:00:00, 1013, 136, 0.2813888889
global, 2025-01-01 00:00:00, 2025-01-05 17:00:00, 86741, 43, 0.2132276303
global, 2025-01-01 00:00:00, 2025-01-05 17:00:00, 86741, 52, 0.2132276303
6h, 2025-01-05 10:00:00, 2025-01-05 16:00:00, 6336, 192, 0.2933333333
6h, 2025-01-05 11:00:00, 2025-01-05 17:00:00, 6289, 66, 0.2911574074
1h, 2025-01-05 16:00:00, 2025-01-05 17:00:00, 1010, 65, 0.2805555556
1h, 2025-01-05 15:00:00, 2025-01-05 16:00:00, 1016, 191, 0.2822222222
global, 2025-01-01 00:00:00, 2025-01-05 18:00:00, 87939, 68, 0.2142763158
6h, 2025-01-05 12:00:00, 2025-01-05 18:00:00, 6184, 121, 0.2862962963
1h, 2025-01-05 17:00:00, 2025-01-05 18:00:00, 1041, 120, 0.2891666667
global, 2025-01-01 00:00:00, 2025-01-05 19:00:00, 89385, 58, 0.2159057971
6h, 2025-01-05 13:00:00, 2025-01-05 19:00:00, 6185, 161, 0.2863425926
1h, 2025-01-05 18:00:00, 2025-01-05 19:00:00, 1079, 160, 0.2997222222
global, 2025-01-01 00:00:00, 2025-01-05 21:00:00, 90560, 69, 0.2150047483
6h, 2025-01-05 14:00:00, 2025-01-05 20:00:00, 6115, 224, 0.2831018519
1h, 2025-01-05 19:00:00, 2025-01-05 20:00:00, 956, 224, 0.2655555556
global, 2025-01-01 00:00:00, 2025-01-06 05:00:00, 92232, 38, 0.2049600000
global, 2025-01-01 00:00:00, 2025-01-06 05:00:00, 92232, 43, 0.2049600000
global, 2025-01-01 00:00:00, 2025-01-06 05:00:00, 92232, 48, 0.2049600000
global, 2025-01-01 00:00:00, 2025-01-06 05:00:00, 92232, 53, 0.2049600000
