timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,win1h_records_in_per_sec,win1h_records_out_per_sec,win1h_busy_ms_per_sec,win1h_backpressure_ms_per_sec,win1h_idle_ms_per_sec,win6h_records_in_per_sec,win6h_records_out_per_sec,win6h_busy_ms_per_sec,win6h_backpressure_ms_per_sec,win6h_idle_ms_per_sec,winglobal_records_in_per_sec,winglobal_records_out_per_sec,winglobal_busy_ms_per_sec,winglobal_backpressure_ms_per_sec,winglobal_idle_ms_per_sec
1782980383,2026-07-02T08:19:43Z,9cc82cf9a398eefba29365d11d705838,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1782980389,2026-07-02T08:19:49Z,9cc82cf9a398eefba29365d11d705838,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1782980394,2026-07-02T08:19:54Z,9cc82cf9a398eefba29365d11d705838,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1782980400,2026-07-02T08:20:00Z,9cc82cf9a398eefba29365d11d705838,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1782980406,2026-07-02T08:20:06Z,9cc82cf9a398eefba29365d11d705838,0.0000,991.1000,0.0000,0.0000,1000.0000,985.9333333333333,5.7,0.0,0,1000,985.9333333333333,10.933333333333334,0.0,0,1000,985.9333333333333,12.166666666666666,0.0,0,1000
1782980411,2026-07-02T08:20:11Z,9cc82cf9a398eefba29365d11d705838,0.0000,991.1000,0.0000,0.0000,1000.0000,985.9333333333333,5.7,0.0,0,1000,985.9333333333333,10.933333333333334,0.0,0,1000,985.9333333333333,12.166666666666666,0.0,0,1000
1782980417,2026-07-02T08:20:17Z,9cc82cf9a398eefba29365d11d705838,0.0000,2125.7500,0.0000,0.0000,1000.0000,2123.5666666666666,12.683333333333334,0.0,0,1000,2123.5666666666666,25.166666666666668,0.0,0,1000,2123.5666666666666,28.166666666666668,0.0,0,1000
1782980422,2026-07-02T08:20:22Z,9cc82cf9a398eefba29365d11d705838,0.0000,2125.7500,0.0000,0.0000,1000.0000,2123.5666666666666,12.683333333333334,0.0,0,1000,2123.5666666666666,25.166666666666668,0.0,0,1000,2123.5666666666666,28.166666666666668,0.0,0,1000
1782980428,2026-07-02T08:20:28Z,9cc82cf9a398eefba29365d11d705838,0.0000,3274.2833,0.0000,0.0000,1000.0000,3272.3333333333335,19.466666666666665,0.0,0,1000,3272.3333333333335,40.03333333333333,0.0,0,1000,3272.3333333333335,45.166666666666664,0.0,0,1000
1782980433,2026-07-02T08:20:33Z,9cc82cf9a398eefba29365d11d705838,0.0000,3274.2833,0.0000,0.0000,1000.0000,3272.3333333333335,19.466666666666665,0.0,0,1000,3272.3333333333335,40.03333333333333,0.0,0,1000,3272.3333333333335,45.166666666666664,0.0,0,1000
1782980439,2026-07-02T08:20:39Z,9cc82cf9a398eefba29365d11d705838,0.0000,5121.2833,0.0000,0.0000,1000.0000,5119.333333333333,29.916666666666668,0.0,0,1000,5119.333333333333,63.1,0.0,0,1000,5119.333333333333,72.0,0.0,0,1000
1782980444,2026-07-02T08:20:44Z,9cc82cf9a398eefba29365d11d705838,0.0000,5121.2833,0.0000,0.0000,1000.0000,5119.333333333333,29.916666666666668,0.0,0,1000,5119.333333333333,63.1,0.0,0,1000,5119.333333333333,72.0,0.0,0,1000
1782980450,2026-07-02T08:20:50Z,9cc82cf9a398eefba29365d11d705838,0.0000,6251.8167,36.0000,0.0000,1000.0000,6249.383333333333,36.55,0.0,0,1000,6249.383333333333,77.45,0.0,0,1000,6249.383333333333,88.66666666666667,91.0,0,909
1782980455,2026-07-02T08:20:55Z,9cc82cf9a398eefba29365d11d705838,0.0000,6251.8167,36.0000,0.0000,1000.0000,6249.383333333333,36.55,0.0,0,1000,6249.383333333333,77.45,0.0,0,1000,6249.383333333333,88.66666666666667,91.0,0,909
