window_type, window_start, trigger_ts, num_flights, latency_ms, throughput_rps
1h, 2025-01-21 22:00:00, 2025-01-21 23:00:00, 209, 159, 0.0580555556
6h, 2025-01-21 17:00:00, 2025-01-21 23:00:00, 3527, 159, 0.1632870370
6h, 2025-01-21 19:00:00, 2025-01-22 01:00:00, 1815, 148, 0.0840277778
6h, 2025-01-21 21:00:00, 2025-01-22 03:00:00, 635, 147, 0.0293981481
6h, 2025-01-21 22:00:00, 2025-01-22 04:00:00, 320, 146, 0.0148148148
6h, 2025-01-21 16:00:00, 2025-01-21 22:00:00, 4140, 194, 0.1916666667
6h, 2025-01-21 18:00:00, 2025-01-22 00:00:00, 2654, 149, 0.1228703704
6h, 2025-01-21 20:00:00, 2025-01-22 02:00:00, 1171, 147, 0.0542129630
global, 2025-01-01 00:00:00, 2025-01-22 06:00:00, 353939, 147, 0.1927772331
global, 2025-01-01 00:00:00, 2025-01-22 06:00:00, 353939, 110, 0.1927772331
global, 2025-01-01 00:00:00, 2025-01-22 06:00:00, 353939, 174, 0.1927772331
global, 2025-01-01 00:00:00, 2025-01-22 06:00:00, 353939, 203, 0.1927772331
global, 2025-01-01 00:00:00, 2025-01-22 06:00:00, 353939, 260, 0.1927772331
global, 2025-01-01 00:00:00, 2025-01-22 06:00:00, 353939, 231, 0.1927772331
global, 2025-01-01 00:00:00, 2025-01-22 07:00:00, 354888, 96, 0.1929158513
1h, 2025-01-22 06:00:00, 2025-01-22 07:00:00, 958, 151, 0.2661111111
6h, 2025-01-22 01:00:00, 2025-01-22 07:00:00, 1279, 151, 0.0592129630
global, 2025-01-01 00:00:00, 2025-01-22 08:00:00, 355764, 43, 0.1930143229
1h, 2025-01-22 07:00:00, 2025-01-22 08:00:00, 995, 69, 0.2763888889
6h, 2025-01-22 02:00:00, 2025-01-22 08:00:00, 2266, 70, 0.1049074074
global, 2025-01-01 00:00:00, 2025-01-22 09:00:00, 357074, 52, 0.1933474117
1h, 2025-01-22 08:00:00, 2025-01-22 09:00:00, 1110, 113, 0.3083333333
6h, 2025-01-22 03:00:00, 2025-01-22 09:00:00, 3374, 113, 0.1562037037
6h, 2025-01-22 05:00:00, 2025-01-22 11:00:00, 5175, 45, 0.2395833333
global, 2025-01-01 00:00:00, 2025-01-22 11:00:00, 358550, 38, 0.1933926645
global, 2025-01-01 00:00:00, 2025-01-22 11:00:00, 358550, 57, 0.1933926645
1h, 2025-01-22 09:00:00, 2025-01-22 10:00:00, 883, 158, 0.2452777778
1h, 2025-01-22 10:00:00, 2025-01-22 11:00:00, 919, 45, 0.2552777778
6h, 2025-01-22 04:00:00, 2025-01-22 10:00:00, 4256, 159, 0.1970370370
global, 2025-01-01 00:00:00, 2025-01-22 12:00:00, 359933, 40, 0.1937623816
1h, 2025-01-22 11:00:00, 2025-01-22 12:00:00, 1016, 107, 0.2822222222
6h, 2025-01-22 06:00:00, 2025-01-22 12:00:00, 5881, 107, 0.2722685185
6h, 2025-01-22 07:00:00, 2025-01-22 13:00:00, 5842, 171, 0.2704629630
global, 2025-01-01 00:00:00, 2025-01-22 13:00:00, 361180, 50, 0.1940575972
1h, 2025-01-22 12:00:00, 2025-01-22 13:00:00, 919, 171, 0.2552777778
6h, 2025-01-22 09:00:00, 2025-01-22 15:00:00, 5609, 75, 0.2596759259
global, 2025-01-01 00:00:00, 2025-01-22 15:00:00, 362611, 37, 0.1940756797
global, 2025-01-01 00:00:00, 2025-01-22 15:00:00, 362611, 60, 0.1940756797
1h, 2025-01-22 14:00:00, 2025-01-22 15:00:00, 922, 74, 0.2561111111
1h, 2025-01-22 13:00:00, 2025-01-22 14:00:00, 950, 209, 0.2638888889
6h, 2025-01-22 08:00:00, 2025-01-22 14:00:00, 5797, 209, 0.2683796296
global, 2025-01-01 00:00:00, 2025-01-22 16:00:00, 363851, 62, 0.1943648504
1h, 2025-01-22 15:00:00, 2025-01-22 16:00:00, 920, 155, 0.2555555556
6h, 2025-01-22 10:00:00, 2025-01-22 16:00:00, 5646, 155, 0.2613888889
6h, 2025-01-22 11:00:00, 2025-01-22 17:00:00, 5616, 236, 0.2600000000
global, 2025-01-01 00:00:00, 2025-01-22 18:00:00, 365481, 92, 0.1944875479
1h, 2025-01-22 17:00:00, 2025-01-22 18:00:00, 1043, 108, 0.2897222222
global, 2025-01-01 00:00:00, 2025-01-22 18:00:00, 365481, 70, 0.1944875479
1h, 2025-01-22 16:00:00, 2025-01-22 17:00:00, 889, 236, 0.2469444444
6h, 2025-01-22 12:00:00, 2025-01-22 18:00:00, 5643, 109, 0.2612500000
6h, 2025-01-22 13:00:00, 2025-01-22 19:00:00, 5698, 192, 0.2637962963
global, 2025-01-01 00:00:00, 2025-01-22 20:00:00, 366955, 92, 0.1945266115
1h, 2025-01-22 18:00:00, 2025-01-22 19:00:00, 974, 191, 0.2705555556
1h, 2025-01-22 19:00:00, 2025-01-22 20:00:00, 714, 83, 0.1983333333
global, 2025-01-01 00:00:00, 2025-01-22 20:00:00, 366955, 70, 0.1945266115
6h, 2025-01-22 14:00:00, 2025-01-22 20:00:00, 5462, 84, 0.2528703704
global, 2025-01-01 00:00:00, 2025-01-23 05:00:00, 368408, 78, 0.1919991661
6h, 2025-01-22 15:00:00, 2025-01-22 21:00:00, 5168, 187, 0.2392592593
6h, 2025-01-22 17:00:00, 2025-01-22 23:00:00, 3970, 97, 0.1837962963
6h, 2025-01-22 19:00:00, 2025-01-23 01:00:00, 2062, 87, 0.0954629630
6h, 2025-01-22 21:00:00, 2025-01-23 03:00:00, 730, 84, 0.0337962963
1h, 2025-01-22 20:00:00, 2025-01-22 21:00:00, 628, 186, 0.1744444444
global, 2025-01-01 00:00:00, 2025-01-23 05:00:00, 368408, 58, 0.1919991661
global, 2025-01-01 00:00:00, 2025-01-23 05:00:00, 368408, 99, 0.1919991661
1h, 2025-01-22 21:00:00, 2025-01-22 22:00:00, 366, 137, 0.1016666667
1h, 2025-01-22 22:00:00, 2025-01-22 23:00:00, 245, 95, 0.0680555556
6h, 2025-01-22 16:00:00, 2025-01-22 22:00:00, 4614, 138, 0.2136111111
6h, 2025-01-22 18:00:00, 2025-01-23 00:00:00, 3021, 87, 0.1398611111
6h, 2025-01-22 20:00:00, 2025-01-23 02:00:00, 1356, 84, 0.0627777778
6h, 2025-01-22 22:00:00, 2025-01-23 04:00:00, 365, 83, 0.0168981481
global, 2025-01-01 00:00:00, 2025-01-23 05:00:00, 368408, 125, 0.1919991661
global, 2025-01-01 00:00:00, 2025-01-23 05:00:00, 368408, 177, 0.1919991661
global, 2025-01-01 00:00:00, 2025-01-23 05:00:00, 368408, 152, 0.1919991661
global, 2025-01-01 00:00:00, 2025-01-23 05:00:00, 368408, 197, 0.1919991661
global, 2025-01-01 00:00:00, 2025-01-23 05:00:00, 368408, 224, 0.1919991661
global, 2025-01-01 00:00:00, 2025-01-23 07:00:00, 369736, 72, 0.1919709242
global, 2025-01-01 00:00:00, 2025-01-23 05:00:00, 368408, 249, 0.1919991661
1h, 2025-01-23 06:00:00, 2025-01-23 07:00:00, 1163, 253, 0.3230555556
global, 2025-01-01 00:00:00, 2025-01-23 08:00:00, 370999, 66, 0.1922673093
6h, 2025-01-23 01:00:00, 2025-01-23 07:00:00, 1580, 253, 0.0731481481
global, 2025-01-01 00:00:00, 2025-01-23 09:00:00, 372385, 73, 0.1926262156
6h, 2025-01-23 02:00:00, 2025-01-23 08:00:00, 2798, 232, 0.1295370370
global, 2025-01-01 00:00:00, 2025-01-23 09:00:00, 372385, 95, 0.1926262156
1h, 2025-01-23 07:00:00, 2025-01-23 08:00:00, 1226, 269, 0.3405555556
1h, 2025-01-23 08:00:00, 2025-01-23 09:00:00, 1251, 110, 0.3475000000
6h, 2025-01-23 03:00:00, 2025-01-23 09:00:00, 4047, 73, 0.1873611111
global, 2025-01-01 00:00:00, 2025-01-23 10:00:00, 373871, 53, 0.1930354192
6h, 2025-01-23 04:00:00, 2025-01-23 10:00:00, 5082, 114, 0.2352777778
1h, 2025-01-23 09:00:00, 2025-01-23 10:00:00, 1036, 128, 0.2877777778
6h, 2025-01-23 06:00:00, 2025-01-23 12:00:00, 6903, 21, 0.3195833333
1h, 2025-01-23 11:00:00, 2025-01-23 12:00:00, 1159, 76, 0.3219444444
global, 2025-01-01 00:00:00, 2025-01-23 12:00:00, 375481, 79, 0.1931486626
1h, 2025-01-23 10:00:00, 2025-01-23 11:00:00, 1068, 218, 0.2966666667
6h, 2025-01-23 05:00:00, 2025-01-23 11:00:00, 6150, 163, 0.2847222222
global, 2025-01-01 00:00:00, 2025-01-23 13:00:00, 376909, 79, 0.1935248511
1h, 2025-01-23 12:00:00, 2025-01-23 13:00:00, 1069, 117, 0.2969444444
global, 2025-01-01 00:00:00, 2025-01-23 13:00:00, 376909, 100, 0.1935248511
6h, 2025-01-23 07:00:00, 2025-01-23 13:00:00, 6809, 72, 0.3152314815
global, 2025-01-01 00:00:00, 2025-01-23 14:00:00, 378453, 49, 0.1939591021
6h, 2025-01-23 08:00:00, 2025-01-23 14:00:00, 6652, 134, 0.3079629630
1h, 2025-01-23 13:00:00, 2025-01-23 14:00:00, 1069, 159, 0.2969444444
6h, 2025-01-23 10:00:00, 2025-01-23 16:00:00, 6519, 53, 0.3018055556
global, 2025-01-01 00:00:00, 2025-01-23 16:00:00, 380001, 84, 0.1940364583
1h, 2025-01-23 15:00:00, 2025-01-23 16:00:00, 1061, 107, 0.2947222222
1h, 2025-01-23 14:00:00, 2025-01-23 15:00:00, 1093, 241, 0.3036111111
6h, 2025-01-23 09:00:00, 2025-01-23 15:00:00, 6494, 187, 0.3006481481
global, 2025-01-01 00:00:00, 2025-01-23 16:00:00, 380001, 105, 0.1940364583
1h, 2025-01-23 16:00:00, 2025-01-23 17:00:00, 1086, 189, 0.3016666667
6h, 2025-01-23 11:00:00, 2025-01-23 17:00:00, 6537, 117, 0.3026388889
global, 2025-01-01 00:00:00, 2025-01-23 17:00:00, 381564, 112, 0.1944770642
6h, 2025-01-23 12:00:00, 2025-01-23 18:00:00, 6541, 112, 0.3028240741
global, 2025-01-01 00:00:00, 2025-01-23 18:00:00, 382242, 51, 0.1944658120
1h, 2025-01-23 17:00:00, 2025-01-23 18:00:00, 1163, 118, 0.3230555556
1h, 2025-01-23 18:00:00, 2025-01-23 19:00:00, 1172, 141, 0.3255555556
global, 2025-01-01 00:00:00, 2025-01-23 19:00:00, 383906, 57, 0.1949553118
6h, 2025-01-23 13:00:00, 2025-01-23 19:00:00, 6644, 112, 0.3075925926
6h, 2025-01-23 14:00:00, 2025-01-23 20:00:00, 6510, 193, 0.3013888889
6h, 2025-01-23 16:00:00, 2025-01-23 22:00:00, 5626, 33, 0.2604629630
global, 2025-01-01 00:00:00, 2025-01-23 22:00:00, 385327, 46, 0.1946095960
global, 2025-01-01 00:00:00, 2025-01-23 22:00:00, 385327, 93, 0.1946095960
1h, 2025-01-23 19:00:00, 2025-01-23 20:00:00, 935, 193, 0.2597222222
global, 2025-01-01 00:00:00, 2025-01-23 22:00:00, 385327, 70, 0.1946095960
1h, 2025-01-23 21:00:00, 2025-01-23 22:00:00, 459, 33, 0.1275000000
1h, 2025-01-23 20:00:00, 2025-01-23 21:00:00, 811, 90, 0.2252777778
6h, 2025-01-23 15:00:00, 2025-01-23 21:00:00, 6228, 90, 0.2883333333
6h, 2025-01-23 18:00:00, 2025-01-24 00:00:00, 3837, 165, 0.1776388889
6h, 2025-01-23 20:00:00, 2025-01-24 02:00:00, 1757, 162, 0.0813425926
6h, 2025-01-23 22:00:00, 2025-01-24 04:00:00, 490, 161, 0.0226851852
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386737, 74, 0.1925214058
1h, 2025-01-23 22:00:00, 2025-01-23 23:00:00, 342, 186, 0.0950000000
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386737, 45, 0.1925214058
6h, 2025-01-23 17:00:00, 2025-01-23 23:00:00, 4882, 181, 0.2260185185
6h, 2025-01-23 19:00:00, 2025-01-24 01:00:00, 2683, 163, 0.1242129630
6h, 2025-01-23 21:00:00, 2025-01-24 03:00:00, 948, 161, 0.0438888889
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386737, 130, 0.1925214058
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386737, 197, 0.1925214058
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386737, 165, 0.1925214058
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386737, 283, 0.1925214058
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386737, 252, 0.1925214058
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386737, 309, 0.1925214058
1h, 2025-01-24 06:00:00, 2025-01-24 07:00:00, 1196, 285, 0.3322222222
6h, 2025-01-24 01:00:00, 2025-01-24 07:00:00, 1634, 301, 0.0756481481
global, 2025-01-01 00:00:00, 2025-01-24 07:00:00, 388482, 46, 0.1930441264
1h, 2025-01-24 07:00:00, 2025-01-24 08:00:00, 1286, 130, 0.3572222222
global, 2025-01-01 00:00:00, 2025-01-24 08:00:00, 389360, 32, 0.1931349206
6h, 2025-01-24 02:00:00, 2025-01-24 08:00:00, 2911, 146, 0.1347685185
1h, 2025-01-24 08:00:00, 2025-01-24 09:00:00, 1283, 116, 0.3563888889
global, 2025-01-01 00:00:00, 2025-01-24 09:00:00, 390690, 42, 0.1934491979
6h, 2025-01-24 03:00:00, 2025-01-24 09:00:00, 4192, 133, 0.1940740741
1h, 2025-01-24 09:00:00, 2025-01-24 10:00:00, 1097, 161, 0.3047222222
global, 2025-01-01 00:00:00, 2025-01-24 11:00:00, 392264, 39, 0.1935385830
6h, 2025-01-24 04:00:00, 2025-01-24 10:00:00, 5288, 178, 0.2448148148
1h, 2025-01-24 10:00:00, 2025-01-24 11:00:00, 1117, 226, 0.3102777778
1h, 2025-01-24 11:00:00, 2025-01-24 12:00:00, 1208, 82, 0.3355555556
global, 2025-01-01 00:00:00, 2025-01-24 12:00:00, 394013, 34, 0.1940568361
global, 2025-01-01 00:00:00, 2025-01-24 12:00:00, 394013, 58, 0.1940568361
6h, 2025-01-24 05:00:00, 2025-01-24 11:00:00, 6405, 234, 0.2965277778
6h, 2025-01-24 06:00:00, 2025-01-24 12:00:00, 7187, 90, 0.3327314815
1h, 2025-01-24 12:00:00, 2025-01-24 13:00:00, 1104, 139, 0.3066666667
global, 2025-01-01 00:00:00, 2025-01-24 14:00:00, 395632, 28, 0.1941656851
6h, 2025-01-24 07:00:00, 2025-01-24 13:00:00, 7095, 157, 0.3284722222
1h, 2025-01-24 13:00:00, 2025-01-24 14:00:00, 1095, 212, 0.3041666667
1h, 2025-01-24 14:00:00, 2025-01-24 15:00:00, 1107, 65, 0.3075000000
global, 2025-01-01 00:00:00, 2025-01-24 15:00:00, 397037, 68, 0.1945115618
global, 2025-01-01 00:00:00, 2025-01-24 15:00:00, 397037, 46, 0.1945115618
6h, 2025-01-24 09:00:00, 2025-01-24 15:00:00, 6728, 82, 0.3114814815
6h, 2025-01-24 08:00:00, 2025-01-24 14:00:00, 6904, 229, 0.3196296296
1h, 2025-01-24 15:00:00, 2025-01-24 16:00:00, 1091, 122, 0.3030555556
global, 2025-01-01 00:00:00, 2025-01-24 16:00:00, 398683, 34, 0.1949740806
6h, 2025-01-24 10:00:00, 2025-01-24 16:00:00, 6722, 139, 0.3112037037
1h, 2025-01-24 16:00:00, 2025-01-24 17:00:00, 1079, 184, 0.2997222222
1h, 2025-01-24 17:00:00, 2025-01-24 18:00:00, 1177, 28, 0.3269444444
6h, 2025-01-24 11:00:00, 2025-01-24 17:00:00, 6684, 201, 0.3094444444
global, 2025-01-01 00:00:00, 2025-01-24 18:00:00, 400184, 36, 0.1950214425
6h, 2025-01-24 12:00:00, 2025-01-24 18:00:00, 6653, 46, 0.3080092593
1h, 2025-01-24 18:00:00, 2025-01-24 19:00:00, 1162, 86, 0.3227777778
global, 2025-01-01 00:00:00, 2025-01-24 19:00:00, 401861, 56, 0.1954957190
global, 2025-01-01 00:00:00, 2025-01-24 19:00:00, 401861, 33, 0.1954957190
6h, 2025-01-24 13:00:00, 2025-01-24 19:00:00, 6711, 103, 0.3106944444
1h, 2025-01-24 19:00:00, 2025-01-24 20:00:00, 906, 168, 0.2516666667
1h, 2025-01-24 21:00:00, 2025-01-24 22:00:00, 492, 24, 0.1366666667
1h, 2025-01-24 20:00:00, 2025-01-24 21:00:00, 763, 77, 0.2119444444
global, 2025-01-01 00:00:00, 2025-01-24 22:00:00, 403536, 30, 0.1952845528
global, 2025-01-01 00:00:00, 2025-01-24 22:00:00, 403536, 51, 0.1952845528
global, 2025-01-01 00:00:00, 2025-01-24 22:00:00, 403536, 75, 0.1952845528
6h, 2025-01-24 15:00:00, 2025-01-24 21:00:00, 6178, 92, 0.2860185185
6h, 2025-01-24 14:00:00, 2025-01-24 20:00:00, 6522, 183, 0.3019444444
6h, 2025-01-24 16:00:00, 2025-01-24 22:00:00, 5579, 40, 0.2582870370
1h, 2025-01-24 22:00:00, 2025-01-24 23:00:00, 298, 181, 0.0827777778
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 404883, 30, 0.1932431271
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 404883, 77, 0.1932431271
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 404883, 55, 0.1932431271
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 404883, 100, 0.1932431271
6h, 2025-01-24 17:00:00, 2025-01-24 23:00:00, 4798, 196, 0.2221296296
6h, 2025-01-24 19:00:00, 2025-01-25 01:00:00, 2585, 178, 0.1196759259
6h, 2025-01-24 21:00:00, 2025-01-25 03:00:00, 927, 177, 0.0429166667
6h, 2025-01-24 18:00:00, 2025-01-25 00:00:00, 3733, 180, 0.1728240741
6h, 2025-01-24 20:00:00, 2025-01-25 02:00:00, 1687, 178, 0.0781018519
6h, 2025-01-24 22:00:00, 2025-01-25 04:00:00, 436, 177, 0.0201851852
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 404883, 130, 0.1932431271
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 404883, 179, 0.1932431271
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 404883, 157, 0.1932431271
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 404883, 202, 0.1932431271
6h, 2025-01-25 01:00:00, 2025-01-25 07:00:00, 1420, 178, 0.0657407407
global, 2025-01-01 00:00:00, 2025-01-25 07:00:00, 406182, 39, 0.1935305889
1h, 2025-01-25 07:00:00, 2025-01-25 08:00:00, 1117, 188, 0.3102777778
global, 2025-01-01 00:00:00, 2025-01-25 08:00:00, 407488, 39, 0.1938203957
6h, 2025-01-25 02:00:00, 2025-01-25 08:00:00, 2529, 204, 0.1170833333
1h, 2025-01-25 08:00:00, 2025-01-25 09:00:00, 1175, 213, 0.3263888889
1h, 2025-01-25 09:00:00, 2025-01-25 10:00:00, 971, 92, 0.2697222222
6h, 2025-01-25 03:00:00, 2025-01-25 09:00:00, 3701, 230, 0.1713425926
global, 2025-01-01 00:00:00, 2025-01-25 10:00:00, 409191, 34, 0.1939661547
global, 2025-01-01 00:00:00, 2025-01-25 10:00:00, 409191, 59, 0.1939661547
6h, 2025-01-25 04:00:00, 2025-01-25 10:00:00, 4671, 109, 0.2162500000
1h, 2025-01-25 10:00:00, 2025-01-25 11:00:00, 986, 163, 0.2738888889
1h, 2025-01-25 11:00:00, 2025-01-25 12:00:00, 1043, 34, 0.2897222222
6h, 2025-01-25 05:00:00, 2025-01-25 11:00:00, 5657, 181, 0.2618981481
global, 2025-01-01 00:00:00, 2025-01-25 12:00:00, 410655, 41, 0.1939980159
global, 2025-01-01 00:00:00, 2025-01-25 12:00:00, 410655, 67, 0.1939980159
6h, 2025-01-25 06:00:00, 2025-01-25 12:00:00, 6316, 53, 0.2924074074
1h, 2025-01-25 12:00:00, 2025-01-25 13:00:00, 966, 108, 0.2683333333
6h, 2025-01-25 07:00:00, 2025-01-25 13:00:00, 6258, 119, 0.2897222222
global, 2025-01-01 00:00:00, 2025-01-25 13:00:00, 412179, 39, 0.1943873797
1h, 2025-01-25 13:00:00, 2025-01-25 14:00:00, 942, 177, 0.2616666667
1h, 2025-01-25 14:00:00, 2025-01-25 15:00:00, 976, 51, 0.2711111111
6h, 2025-01-25 09:00:00, 2025-01-25 15:00:00, 5884, 69, 0.2724074074
global, 2025-01-01 00:00:00, 2025-01-25 15:00:00, 413789, 53, 0.1944862756
global, 2025-01-01 00:00:00, 2025-01-25 15:00:00, 413789, 30, 0.1944862756
6h, 2025-01-25 08:00:00, 2025-01-25 14:00:00, 6083, 196, 0.2816203704
1h, 2025-01-25 15:00:00, 2025-01-25 16:00:00, 866, 145, 0.2405555556
global, 2025-01-01 00:00:00, 2025-01-25 16:00:00, 415105, 42, 0.1947752440
6h, 2025-01-25 10:00:00, 2025-01-25 16:00:00, 5779, 162, 0.2675462963
1h, 2025-01-25 17:00:00, 2025-01-25 18:00:00, 979, 81, 0.2719444444
1h, 2025-01-25 16:00:00, 2025-01-25 17:00:00, 910, 207, 0.2527777778
6h, 2025-01-25 11:00:00, 2025-01-25 17:00:00, 5703, 217, 0.2640277778
global, 2025-01-01 00:00:00, 2025-01-25 18:00:00, 416789, 29, 0.1949069398
global, 2025-01-01 00:00:00, 2025-01-25 18:00:00, 416789, 53, 0.1949069398
6h, 2025-01-25 12:00:00, 2025-01-25 18:00:00, 5639, 92, 0.2610648148
1h, 2025-01-25 18:00:00, 2025-01-25 19:00:00, 835, 174, 0.2319444444
1h, 2025-01-25 20:00:00, 2025-01-25 21:00:00, 503, 28, 0.1397222222
1h, 2025-01-25 19:00:00, 2025-01-25 20:00:00, 618, 91, 0.1716666667
6h, 2025-01-25 13:00:00, 2025-01-25 19:00:00, 5508, 192, 0.2550000000
6h, 2025-01-25 15:00:00, 2025-01-25 21:00:00, 4711, 47, 0.2181018519
global, 2025-01-01 00:00:00, 2025-01-25 21:00:00, 418271, 35, 0.1946170668
global, 2025-01-01 00:00:00, 2025-01-25 21:00:00, 418271, 86, 0.1946170668
global, 2025-01-01 00:00:00, 2025-01-25 21:00:00, 418271, 62, 0.1946170668
6h, 2025-01-25 14:00:00, 2025-01-25 20:00:00, 5184, 110, 0.2400000000
1h, 2025-01-25 22:00:00, 2025-01-25 23:00:00, 218, 144, 0.0605555556
1h, 2025-01-25 21:00:00, 2025-01-25 22:00:00, 352, 181, 0.0977777778
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 419661, 39, 0.1923638614
6h, 2025-01-25 17:00:00, 2025-01-25 23:00:00, 3505, 163, 0.1622685185
6h, 2025-01-25 19:00:00, 2025-01-26 01:00:00, 1796, 149, 0.0831481481
6h, 2025-01-25 21:00:00, 2025-01-26 03:00:00, 685, 147, 0.0317129630
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 419661, 63, 0.1923638614
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 419661, 111, 0.1923638614
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 419661, 88, 0.1923638614
6h, 2025-01-25 16:00:00, 2025-01-25 22:00:00, 4197, 199, 0.1943055556
6h, 2025-01-25 18:00:00, 2025-01-26 00:00:00, 2618, 150, 0.1212037037
6h, 2025-01-25 20:00:00, 2025-01-26 02:00:00, 1186, 147, 0.0549074074
6h, 2025-01-25 22:00:00, 2025-01-26 04:00:00, 334, 146, 0.0154629630
1h, 2025-01-26 06:00:00, 2025-01-26 07:00:00, 1229, 90, 0.3413888889
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 419661, 166, 0.1923638614
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 419661, 215, 0.1923638614
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 419661, 139, 0.1923638614
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 419661, 190, 0.1923638614
6h, 2025-01-26 01:00:00, 2025-01-26 07:00:00, 1690, 90, 0.0782407407
global, 2025-01-01 00:00:00, 2025-01-26 07:00:00, 420906, 49, 0.1926166941
1h, 2025-01-26 07:00:00, 2025-01-26 08:00:00, 1254, 93, 0.3483333333
6h, 2025-01-26 02:00:00, 2025-01-26 08:00:00, 2936, 111, 0.1359259259
global, 2025-01-01 00:00:00, 2025-01-26 08:00:00, 422360, 35, 0.1929641813
global, 2025-01-01 00:00:00, 2025-01-26 08:00:00, 422360, 62, 0.1929641813
1h, 2025-01-26 08:00:00, 2025-01-26 09:00:00, 1308, 108, 0.3633333333
global, 2025-01-01 00:00:00, 2025-01-26 09:00:00, 423794, 35, 0.1933014049
6h, 2025-01-26 03:00:00, 2025-01-26 09:00:00, 4242, 126, 0.1963888889
1h, 2025-01-26 09:00:00, 2025-01-26 10:00:00, 1058, 173, 0.2938888889
6h, 2025-01-26 04:00:00, 2025-01-26 10:00:00, 5299, 192, 0.2453240741
global, 2025-01-01 00:00:00, 2025-01-26 10:00:00, 425195, 37, 0.1936224954
1h, 2025-01-26 10:00:00, 2025-01-26 11:00:00, 1150, 196, 0.3194444444
global, 2025-01-01 00:00:00, 2025-01-26 12:00:00, 426457, 32, 0.1935625454
6h, 2025-01-26 05:00:00, 2025-01-26 11:00:00, 6449, 214, 0.2985648148
1h, 2025-01-26 11:00:00, 2025-01-26 12:00:00, 1149, 216, 0.3191666667
1h, 2025-01-26 12:00:00, 2025-01-26 13:00:00, 1150, 66, 0.3194444444
6h, 2025-01-26 06:00:00, 2025-01-26 12:00:00, 7148, 234, 0.3309259259
global, 2025-01-01 00:00:00, 2025-01-26 13:00:00, 427849, 63, 0.1938775603
global, 2025-01-01 00:00:00, 2025-01-26 13:00:00, 427849, 36, 0.1938775603
6h, 2025-01-26 07:00:00, 2025-01-26 13:00:00, 7069, 86, 0.3272685185
1h, 2025-01-26 13:00:00, 2025-01-26 14:00:00, 1111, 74, 0.3086111111
6h, 2025-01-26 08:00:00, 2025-01-26 14:00:00, 6926, 84, 0.3206481481
global, 2025-01-01 00:00:00, 2025-01-26 14:00:00, 429096, 37, 0.1941259501
1h, 2025-01-26 14:00:00, 2025-01-26 15:00:00, 1113, 84, 0.3091666667
global, 2025-01-01 00:00:00, 2025-01-26 15:00:00, 430218, 34, 0.1943170732
6h, 2025-01-26 09:00:00, 2025-01-26 15:00:00, 6731, 102, 0.3116203704
1h, 2025-01-26 15:00:00, 2025-01-26 16:00:00, 1077, 117, 0.2991666667
6h, 2025-01-26 10:00:00, 2025-01-26 16:00:00, 6750, 129, 0.3125000000
global, 2025-01-01 00:00:00, 2025-01-26 16:00:00, 431696, 40, 0.1946681097
1h, 2025-01-26 16:00:00, 2025-01-26 17:00:00, 1136, 172, 0.3155555556
global, 2025-01-01 00:00:00, 2025-01-26 17:00:00, 432995, 47, 0.1949374212
6h, 2025-01-26 11:00:00, 2025-01-26 17:00:00, 6736, 187, 0.3118518519
1h, 2025-01-26 18:00:00, 2025-01-26 19:00:00, 1141, 52, 0.3169444444
1h, 2025-01-26 17:00:00, 2025-01-26 18:00:00, 1213, 201, 0.3369444444
6h, 2025-01-26 12:00:00, 2025-01-26 18:00:00, 6800, 220, 0.3148148148
global, 2025-01-01 00:00:00, 2025-01-26 19:00:00, 434670, 38, 0.1950592353
global, 2025-01-01 00:00:00, 2025-01-26 19:00:00, 434670, 63, 0.1950592353
6h, 2025-01-26 13:00:00, 2025-01-26 19:00:00, 6791, 72, 0.3143981481
1h, 2025-01-26 19:00:00, 2025-01-26 20:00:00, 1116, 105, 0.3100000000
6h, 2025-01-26 14:00:00, 2025-01-26 20:00:00, 6796, 124, 0.3146296296
global, 2025-01-01 00:00:00, 2025-01-26 20:00:00, 436134, 43, 0.1954005376
