timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,window_records_in_per_sec,window_records_out_per_sec,sink_csv_records_in_per_sec,window_busy_ms_per_sec,window_backpressure_ms_per_sec,window_idle_ms_per_sec
1782932018,2026-07-01T18:53:38Z,b17be3e8d32f94b43a255b0f8e7bee74,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0,1000.0000,0.0000,0.0000
1782932024,2026-07-01T18:53:44Z,b17be3e8d32f94b43a255b0f8e7bee74,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0,1000.0000,0.0000,0.0000
1782932030,2026-07-01T18:53:50Z,b17be3e8d32f94b43a255b0f8e7bee74,104.0833,63.0000,0.0000,0.0000,1000.0000,121.4333,2.3333,0.0,0.0000,0.0000,1000.0000
1782932035,2026-07-01T18:53:55Z,b17be3e8d32f94b43a255b0f8e7bee74,104.0833,63.0000,0.0000,0.0000,1000.0000,121.4333,2.3333,0.0,0.0000,0.0000,1000.0000
1782932041,2026-07-01T18:54:01Z,b17be3e8d32f94b43a255b0f8e7bee74,1473.3500,865.3167,0.0000,0.0000,1000.0000,1737.0167,31.9167,0.0,0.0000,0.0000,1000.0000
1782932047,2026-07-01T18:54:07Z,b17be3e8d32f94b43a255b0f8e7bee74,1473.3500,865.3167,0.0000,0.0000,1000.0000,1737.0167,31.9167,0.0,0.0000,0.0000,1000.0000
1782932052,2026-07-01T18:54:12Z,b17be3e8d32f94b43a255b0f8e7bee74,2925.7167,1716.9833,2.0000,0.0000,1000.0000,3432.2833,65.2500,0.0,0.0000,0.0000,1000.0000
1782932058,2026-07-01T18:54:18Z,b17be3e8d32f94b43a255b0f8e7bee74,2925.7167,1716.9833,2.0000,0.0000,1000.0000,3432.2833,65.2500,0.0,0.0000,0.0000,1000.0000
1782932064,2026-07-01T18:54:24Z,b17be3e8d32f94b43a255b0f8e7bee74,4390.4667,2584.4667,8.0000,0.0000,1000.0000,5177.8500,100.0833,0.0,0.0000,0.0000,1000.0000
1782932069,2026-07-01T18:54:29Z,b17be3e8d32f94b43a255b0f8e7bee74,4390.4667,2584.4667,8.0000,0.0000,1000.0000,5177.8500,100.0833,0.0,0.0000,0.0000,1000.0000
1782932075,2026-07-01T18:54:35Z,b17be3e8d32f94b43a255b0f8e7bee74,6551.0833,3868.0333,14.0000,0.0000,1000.0000,7759.7667,151.5000,0.0,0.0000,0.0000,1000.0000
