timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,win1h_records_in_per_sec,win1h_records_out_per_sec,win1h_busy_ms_per_sec,win1h_backpressure_ms_per_sec,win1h_idle_ms_per_sec,win6h_records_in_per_sec,win6h_records_out_per_sec,win6h_busy_ms_per_sec,win6h_backpressure_ms_per_sec,win6h_idle_ms_per_sec,winglobal_records_in_per_sec,winglobal_records_out_per_sec,winglobal_busy_ms_per_sec,winglobal_backpressure_ms_per_sec,winglobal_idle_ms_per_sec
1782976589,2026-07-02T07:16:29Z,38a38464f98713ea7ab1ed658b37defc,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1782976594,2026-07-02T07:16:34Z,38a38464f98713ea7ab1ed658b37defc,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1782976600,2026-07-02T07:16:40Z,38a38464f98713ea7ab1ed658b37defc,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1782976605,2026-07-02T07:16:45Z,38a38464f98713ea7ab1ed658b37defc,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1782976611,2026-07-02T07:16:51Z,38a38464f98713ea7ab1ed658b37defc,1011.4833,1011.4833,0.0000,0.0000,1000.0000,1008.7,0.8666666666666667,0.0,0,1000,1008.7,1.1666666666666667,0.0,0,1000,1008.7,1.3333333333333333,0.0,0,1000
1782976616,2026-07-02T07:16:56Z,38a38464f98713ea7ab1ed658b37defc,1011.4833,1011.4833,0.0000,0.0000,1000.0000,1008.7,0.8666666666666667,0.0,0,1000,1008.7,1.1666666666666667,0.0,0,1000,1008.7,1.3333333333333333,0.0,0,1000
1782976622,2026-07-02T07:17:02Z,38a38464f98713ea7ab1ed658b37defc,2343.9833,2343.9833,0.0000,0.0000,1000.0000,2343.55,2.25,0.0,0,1000,2343.55,2.9166666666666665,0.0,0,1000,2343.55,3.183333333333333,0.0,0,1000
1782976627,2026-07-02T07:17:07Z,38a38464f98713ea7ab1ed658b37defc,2343.9833,2343.9833,0.0000,0.0000,1000.0000,2343.55,2.25,0.0,0,1000,2343.55,2.9166666666666665,0.0,0,1000,2343.55,3.183333333333333,0.0,0,1000
1782976633,2026-07-02T07:17:13Z,38a38464f98713ea7ab1ed658b37defc,4322.3500,4322.3500,0.0000,0.0000,1000.0000,4318.766666666666,4.25,0.0,0,1000,4318.766666666666,5.616666666666666,9.0,0,991,4317.016666666666,6.15,57.0,0,943
1782976638,2026-07-02T07:17:18Z,38a38464f98713ea7ab1ed658b37defc,4322.3500,4322.3500,0.0000,0.0000,1000.0000,4318.766666666666,4.25,0.0,0,1000,4318.766666666666,5.616666666666666,9.0,0,991,4317.016666666666,6.15,57.0,0,943
