timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,window_records_in_per_sec,window_records_out_per_sec,sink_csv_records_in_per_sec,window_busy_ms_per_sec,window_backpressure_ms_per_sec,window_idle_ms_per_sec
1782933814,2026-07-01T19:23:34Z,4ce16f82915342e2c494cb02f3a7ea67,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0,1000.0000,0.0000,0.0000
1782933820,2026-07-01T19:23:40Z,4ce16f82915342e2c494cb02f3a7ea67,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0,1000.0000,0.0000,0.0000
1782933825,2026-07-01T19:23:45Z,4ce16f82915342e2c494cb02f3a7ea67,13.4333,7.4000,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0000,0.0000,1000.0000
1782933831,2026-07-01T19:23:51Z,4ce16f82915342e2c494cb02f3a7ea67,13.4333,7.4000,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0000,0.0000,1000.0000
1782933837,2026-07-01T19:23:57Z,4ce16f82915342e2c494cb02f3a7ea67,1449.4333,851.5500,0.0000,0.0000,1000.0000,1725.5333,12.3667,0.0,0.0000,0.0000,1000.0000
1782933842,2026-07-01T19:24:02Z,4ce16f82915342e2c494cb02f3a7ea67,1449.4333,851.5500,0.0000,0.0000,1000.0000,1725.5333,12.3667,0.0,0.0000,0.0000,1000.0000
1782933848,2026-07-01T19:24:08Z,4ce16f82915342e2c494cb02f3a7ea67,2888.9833,1696.0000,0.0000,0.0000,1000.0000,3442.0667,25.9667,0.0,0.0000,0.0000,1000.0000
1782933854,2026-07-01T19:24:14Z,4ce16f82915342e2c494cb02f3a7ea67,2888.9833,1696.0000,0.0000,0.0000,1000.0000,3442.0667,25.9667,0.0,0.0000,0.0000,1000.0000
1782933859,2026-07-01T19:24:19Z,4ce16f82915342e2c494cb02f3a7ea67,4375.5000,2575.7500,0.0000,0.0000,1000.0000,5228.1000,39.7667,0.0,0.0000,0.0000,1000.0000
1782933865,2026-07-01T19:24:25Z,4ce16f82915342e2c494cb02f3a7ea67,4375.5000,2575.7500,0.0000,0.0000,1000.0000,5228.1000,39.7667,0.0,0.0000,0.0000,1000.0000
1782933871,2026-07-01T19:24:31Z,4ce16f82915342e2c494cb02f3a7ea67,6613.9500,3903.6333,0.0000,0.0000,1000.0000,7919.3333,61.0000,0.0,0.0000,0.0000,1000.0000
1782933876,2026-07-01T19:24:36Z,4ce16f82915342e2c494cb02f3a7ea67,6613.9500,3903.6333,0.0000,0.0000,1000.0000,7919.3333,61.0000,0.0,0.0000,0.0000,1000.0000
1782933882,2026-07-01T19:24:42Z,4ce16f82915342e2c494cb02f3a7ea67,7948.7167,4686.9500,30.0000,0.0000,970.0000,9513.8667,73.5000,0.0,42.0000,0.0000,958.0000
1782933888,2026-07-01T19:24:48Z,4ce16f82915342e2c494cb02f3a7ea67,7948.7167,4686.9500,30.0000,0.0000,970.0000,9513.8667,73.5000,0.0,42.0000,0.0000,958.0000
1782933893,2026-07-01T19:24:53Z,4ce16f82915342e2c494cb02f3a7ea67,8666.2500,5115.3333,30.0000,0.0000,970.0000,10389.6333,80.7000,0.0,66.0000,0.0000,934.0000
1782933899,2026-07-01T19:24:59Z,4ce16f82915342e2c494cb02f3a7ea67,8666.2500,5115.3333,30.0000,0.0000,970.0000,10389.6333,80.7000,0.0,66.0000,0.0000,934.0000
1782933904,2026-07-01T19:25:04Z,4ce16f82915342e2c494cb02f3a7ea67,8728.5667,5165.1167,30.0000,0.0000,970.0000,10493.5333,81.6333,0.0,66.0000,0.0000,934.0000
1782933910,2026-07-01T19:25:10Z,4ce16f82915342e2c494cb02f3a7ea67,8728.5667,5165.1167,30.0000,0.0000,970.0000,10493.5333,81.6333,0.0,66.0000,0.0000,934.0000
