timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,window_records_in_per_sec,window_records_out_per_sec,sink_csv_records_in_per_sec,window_busy_ms_per_sec,window_backpressure_ms_per_sec,window_idle_ms_per_sec
1782933127,2026-07-01T19:12:07Z,ff17f230e43c5c1b678aa0acb6523604,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0,1000.0000,0.0000,0.0000
1782933132,2026-07-01T19:12:12Z,ff17f230e43c5c1b678aa0acb6523604,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0,1000.0000,0.0000,0.0000
1782933138,2026-07-01T19:12:18Z,ff17f230e43c5c1b678aa0acb6523604,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0000,0.0000,1000.0000
1782933144,2026-07-01T19:12:24Z,ff17f230e43c5c1b678aa0acb6523604,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0000,0.0000,1000.0000
1782933149,2026-07-01T19:12:29Z,ff17f230e43c5c1b678aa0acb6523604,1131.2000,664.0000,0.0000,0.0000,1000.0000,1339.5000,9.7333,0.0,0.0000,0.0000,1000.0000
1782933155,2026-07-01T19:12:35Z,ff17f230e43c5c1b678aa0acb6523604,1131.2000,664.0000,0.0000,0.0000,1000.0000,1339.5000,9.7333,0.0,0.0000,0.0000,1000.0000
1782933160,2026-07-01T19:12:40Z,ff17f230e43c5c1b678aa0acb6523604,3378.0167,1984.0500,0.0000,0.0000,1000.0000,4026.6333,30.6333,0.0,0.0000,0.0000,1000.0000
1782933166,2026-07-01T19:12:46Z,ff17f230e43c5c1b678aa0acb6523604,3378.0167,1984.0500,0.0000,0.0000,1000.0000,4026.6333,30.6333,0.0,0.0000,0.0000,1000.0000
1782933172,2026-07-01T19:12:52Z,ff17f230e43c5c1b678aa0acb6523604,4828.0833,2842.7167,0.0000,0.0000,1000.0000,5769.1667,44.2333,0.0,0.0000,0.0000,1000.0000
1782933177,2026-07-01T19:12:57Z,ff17f230e43c5c1b678aa0acb6523604,4828.0833,2842.7167,0.0000,0.0000,1000.0000,5769.1667,44.2333,0.0,0.0000,0.0000,1000.0000
1782933183,2026-07-01T19:13:03Z,ff17f230e43c5c1b678aa0acb6523604,6270.4500,3700.2500,0.0000,0.0000,1000.0000,7513.1000,57.9333,0.0,1.0000,0.0000,999.0000
1782933189,2026-07-01T19:13:09Z,ff17f230e43c5c1b678aa0acb6523604,6270.4500,3700.2500,0.0000,0.0000,1000.0000,7513.1000,57.9333,0.0,1.0000,0.0000,999.0000
1782933194,2026-07-01T19:13:14Z,ff17f230e43c5c1b678aa0acb6523604,7707.8500,4545.7000,26.0000,0.0000,974.0000,9229.3333,71.2333,0.0,52.0000,0.0000,948.0000
1782933200,2026-07-01T19:13:20Z,ff17f230e43c5c1b678aa0acb6523604,7707.8500,4545.7000,26.0000,0.0000,974.0000,9229.3333,71.2333,0.0,52.0000,0.0000,948.0000
1782933206,2026-07-01T19:13:26Z,ff17f230e43c5c1b678aa0acb6523604,8797.3667,5192.4000,30.0000,0.0000,970.0000,10557.4333,82.5333,0.0,72.0000,0.0000,928.0000
1782933211,2026-07-01T19:13:31Z,ff17f230e43c5c1b678aa0acb6523604,8797.3667,5192.4000,30.0000,0.0000,970.0000,10557.4333,82.5333,0.0,72.0000,0.0000,928.0000
1782933217,2026-07-01T19:13:37Z,ff17f230e43c5c1b678aa0acb6523604,8774.1167,5190.6333,29.0000,0.0000,971.0000,10551.4667,82.7000,0.0,72.0000,0.0000,928.0000
1782933222,2026-07-01T19:13:42Z,ff17f230e43c5c1b678aa0acb6523604,8774.1167,5190.6333,29.0000,0.0000,971.0000,10551.4667,82.7000,0.0,72.0000,0.0000,928.0000
1782933228,2026-07-01T19:13:48Z,ff17f230e43c5c1b678aa0acb6523604,8787.5333,5210.4667,29.0000,0.0000,971.0000,10588.3000,82.4667,0.0,73.0000,0.0000,927.0000
1782933234,2026-07-01T19:13:54Z,ff17f230e43c5c1b678aa0acb6523604,8787.5333,5210.4667,29.0000,0.0000,971.0000,10588.3000,82.4667,0.0,73.0000,0.0000,927.0000
1782933239,2026-07-01T19:13:59Z,ff17f230e43c5c1b678aa0acb6523604,8825.8167,5233.3167,29.0000,0.0000,971.0000,10633.3333,81.9000,0.0,75.0000,0.0000,925.0000
1782933245,2026-07-01T19:14:05Z,ff17f230e43c5c1b678aa0acb6523604,8825.8167,5233.3167,29.0000,0.0000,971.0000,10633.3333,81.9000,0.0,75.0000,0.0000,925.0000
1782933251,2026-07-01T19:14:11Z,ff17f230e43c5c1b678aa0acb6523604,8912.5333,5275.0833,28.0000,0.0000,972.0000,10711.7333,81.2667,0.0,75.0000,0.0000,925.0000
1782933256,2026-07-01T19:14:16Z,ff17f230e43c5c1b678aa0acb6523604,8912.5333,5275.0833,28.0000,0.0000,972.0000,10711.7333,81.2667,0.0,75.0000,0.0000,925.0000
1782933262,2026-07-01T19:14:22Z,ff17f230e43c5c1b678aa0acb6523604,8869.3500,5243.6167,27.0000,0.0000,973.0000,10641.4000,80.0333,0.0,77.0000,0.0000,923.0000
1782933268,2026-07-01T19:14:28Z,ff17f230e43c5c1b678aa0acb6523604,8869.3500,5243.6167,27.0000,0.0000,973.0000,10641.4000,80.0333,0.0,77.0000,0.0000,923.0000
1782933273,2026-07-01T19:14:33Z,ff17f230e43c5c1b678aa0acb6523604,8835.8000,5217.8000,27.0000,0.0000,973.0000,10597.7000,78.8000,0.0,75.0000,0.0000,925.0000
1782933279,2026-07-01T19:14:39Z,ff17f230e43c5c1b678aa0acb6523604,8835.8000,5217.8000,27.0000,0.0000,973.0000,10597.7000,78.8000,0.0,75.0000,0.0000,925.0000
1782933284,2026-07-01T19:14:44Z,ff17f230e43c5c1b678aa0acb6523604,8861.8500,5239.8500,27.0000,0.0000,973.0000,10632.7667,77.9333,0.0,75.0000,0.0000,925.0000
1782933290,2026-07-01T19:14:50Z,ff17f230e43c5c1b678aa0acb6523604,8861.8500,5239.8500,27.0000,0.0000,973.0000,10632.7667,77.9333,0.0,75.0000,0.0000,925.0000
1782933296,2026-07-01T19:14:56Z,ff17f230e43c5c1b678aa0acb6523604,8887.8333,5261.7333,27.0000,0.0000,973.0000,10673.1167,76.4000,0.0,72.0000,0.0000,928.0000
1782933301,2026-07-01T19:15:01Z,ff17f230e43c5c1b678aa0acb6523604,8887.8333,5261.7333,27.0000,0.0000,973.0000,10673.1167,76.4000,0.0,72.0000,0.0000,928.0000
1782933307,2026-07-01T19:15:07Z,ff17f230e43c5c1b678aa0acb6523604,8863.3833,5248.9833,27.0000,0.0000,973.0000,10654.3000,75.3667,0.0,69.0000,0.0000,931.0000
1782933313,2026-07-01T19:15:13Z,ff17f230e43c5c1b678aa0acb6523604,8863.3833,5248.9833,27.0000,0.0000,973.0000,10654.3000,75.3667,0.0,69.0000,0.0000,931.0000
1782933318,2026-07-01T19:15:18Z,ff17f230e43c5c1b678aa0acb6523604,8856.4167,5253.2500,27.0000,0.0000,973.0000,10652.9333,74.6667,0.0,67.0000,0.0000,933.0000
1782933324,2026-07-01T19:15:24Z,ff17f230e43c5c1b678aa0acb6523604,8856.4167,5253.2500,27.0000,0.0000,973.0000,10652.9333,74.6667,0.0,67.0000,0.0000,933.0000
1782933330,2026-07-01T19:15:30Z,ff17f230e43c5c1b678aa0acb6523604,8901.2333,5280.6667,28.0000,0.0000,972.0000,10710.0667,73.7333,0.0,65.0000,0.0000,935.0000
1782933335,2026-07-01T19:15:35Z,ff17f230e43c5c1b678aa0acb6523604,8901.2333,5280.6667,28.0000,0.0000,972.0000,10710.0667,73.7333,0.0,65.0000,0.0000,935.0000
1782933341,2026-07-01T19:15:41Z,ff17f230e43c5c1b678aa0acb6523604,8894.7833,5276.1333,27.0000,0.0000,973.0000,10699.9000,73.1667,0.0,64.0000,0.0000,936.0000
1782933346,2026-07-01T19:15:46Z,ff17f230e43c5c1b678aa0acb6523604,8894.7833,5276.1333,27.0000,0.0000,973.0000,10699.9000,73.1667,0.0,64.0000,0.0000,936.0000
1782933352,2026-07-01T19:15:52Z,ff17f230e43c5c1b678aa0acb6523604,8881.0167,5269.3667,27.0000,0.0000,973.0000,10684.2333,74.1333,0.0,67.0000,0.0000,933.0000
1782933358,2026-07-01T19:15:58Z,ff17f230e43c5c1b678aa0acb6523604,8881.0167,5269.3667,27.0000,0.0000,973.0000,10684.2333,74.1333,0.0,67.0000,0.0000,933.0000
1782933363,2026-07-01T19:16:03Z,ff17f230e43c5c1b678aa0acb6523604,8825.9667,5236.4000,28.0000,0.0000,972.0000,10623.2000,73.6000,0.0,67.0000,0.0000,933.0000
1782933369,2026-07-01T19:16:09Z,ff17f230e43c5c1b678aa0acb6523604,8825.9667,5236.4000,28.0000,0.0000,972.0000,10623.2000,73.6000,0.0,67.0000,0.0000,933.0000
1782933375,2026-07-01T19:16:15Z,ff17f230e43c5c1b678aa0acb6523604,8852.0667,5262.6167,29.0000,0.0000,971.0000,10670.7667,73.9333,0.0,69.0000,0.0000,931.0000
1782933380,2026-07-01T19:16:20Z,ff17f230e43c5c1b678aa0acb6523604,8852.0667,5262.6167,29.0000,0.0000,971.0000,10670.7667,73.9333,0.0,69.0000,0.0000,931.0000
1782933386,2026-07-01T19:16:26Z,ff17f230e43c5c1b678aa0acb6523604,8820.2333,5244.6000,28.0000,0.0000,972.0000,10640.6000,73.9333,0.0,68.0000,0.0000,932.0000
