timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,window_records_in_per_sec,window_records_out_per_sec,sink_csv_records_in_per_sec,window_busy_ms_per_sec,window_backpressure_ms_per_sec,window_idle_ms_per_sec
1782985297,2026-07-02T09:41:37Z,8d151c5b1fb2a2495923f38d692e2ec2,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0,1000.0000,0.0000,0.0000
1782985303,2026-07-02T09:41:43Z,8d151c5b1fb2a2495923f38d692e2ec2,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0,1000.0000,0.0000,0.0000
1782985309,2026-07-02T09:41:49Z,8d151c5b1fb2a2495923f38d692e2ec2,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0000,0.0000,1000.0000
1782985314,2026-07-02T09:41:54Z,8d151c5b1fb2a2495923f38d692e2ec2,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0000,0.0000,1000.0000
1782985320,2026-07-02T09:42:00Z,8d151c5b1fb2a2495923f38d692e2ec2,1016.4000,599.4000,0.0000,0.0000,1000.0000,1216.2333,8.8000,0.0,0.0000,0.0000,1000.0000
1782985326,2026-07-02T09:42:06Z,8d151c5b1fb2a2495923f38d692e2ec2,1016.4000,599.4000,0.0000,0.0000,1000.0000,1216.2333,8.8000,0.0,0.0000,0.0000,1000.0000
1782985331,2026-07-02T09:42:11Z,8d151c5b1fb2a2495923f38d692e2ec2,3276.8000,1923.2500,0.0000,0.0000,1000.0000,3902.8667,29.4333,0.0,0.0000,0.0000,1000.0000
1782985337,2026-07-02T09:42:17Z,8d151c5b1fb2a2495923f38d692e2ec2,3276.8000,1923.2500,0.0000,0.0000,1000.0000,3902.8667,29.4333,0.0,0.0000,0.0000,1000.0000
1782985343,2026-07-02T09:42:23Z,8d151c5b1fb2a2495923f38d692e2ec2,4760.4167,2802.7000,0.0000,0.0000,1000.0000,5691.0333,43.7000,0.0,0.0000,0.0000,1000.0000
1782985348,2026-07-02T09:42:28Z,8d151c5b1fb2a2495923f38d692e2ec2,4760.4167,2802.7000,0.0000,0.0000,1000.0000,5691.0333,43.7000,0.0,0.0000,0.0000,1000.0000
