window_start, window_end, airline, num_flights, completed, cancelled, diverted, dep_delay_mean, cancellation_rate, late_departure_rate
2025-02-07 17:00:00, 2025-02-07 18:00:00, AA, 156, 156, 0, 0, 3.10, 0.00, 12.18
2025-02-07 17:00:00, 2025-02-07 18:00:00, WN, 226, 225, 0, 1, 8.02, 0.00, 21.24
2025-02-07 17:00:00, 2025-02-07 18:00:00, UA, 148, 148, 0, 0, 1.84, 0.00, 12.16
2025-02-07 17:00:00, 2025-02-07 18:00:00, DL, 169, 169, 0, 0, 7.72, 0.00, 17.16
2025-02-07 18:00:00, 2025-02-07 19:00:00, AA, 149, 149, 0, 0, 1.62, 0.00, 10.07
2025-02-07 18:00:00, 2025-02-07 19:00:00, UA, 140, 139, 0, 1, 0.31, 0.00, 9.29
2025-02-07 18:00:00, 2025-02-07 19:00:00, WN, 227, 227, 0, 0, 5.38, 0.00, 15.86
2025-02-07 18:00:00, 2025-02-07 19:00:00, DL, 157, 157, 0, 0, 1.24, 0.00, 10.19
2025-02-07 19:00:00, 2025-02-07 20:00:00, WN, 267, 267, 0, 0, 6.21, 0.00, 17.23
2025-02-07 19:00:00, 2025-02-07 20:00:00, AA, 114, 114, 0, 0, 2.02, 0.00, 14.91
2025-02-07 19:00:00, 2025-02-07 20:00:00, UA, 103, 102, 0, 1, 0.79, 0.00, 7.77
2025-02-07 19:00:00, 2025-02-07 20:00:00, DL, 145, 145, 0, 0, 0.64, 0.00, 11.03
2025-02-07 20:00:00, 2025-02-07 21:00:00, AA, 86, 86, 0, 0, 1.62, 0.00, 10.47
2025-02-07 20:00:00, 2025-02-07 21:00:00, WN, 179, 179, 0, 0, 4.77, 0.00, 18.99
2025-02-07 20:00:00, 2025-02-07 21:00:00, UA, 84, 84, 0, 0, 12.64, 0.00, 9.52
2025-02-07 20:00:00, 2025-02-07 21:00:00, DL, 94, 94, 0, 0, 0.30, 0.00, 8.51
2025-02-07 21:00:00, 2025-02-07 22:00:00, WN, 147, 146, 0, 1, 2.39, 0.00, 13.61
2025-02-07 21:00:00, 2025-02-07 22:00:00, AA, 83, 83, 0, 0, 4.92, 0.00, 14.46
2025-02-07 21:00:00, 2025-02-07 22:00:00, DL, 87, 86, 1, 0, 0.90, 1.15, 6.98
2025-02-07 21:00:00, 2025-02-07 22:00:00, UA, 30, 30, 0, 0, 5.70, 0.00, 3.33
2025-02-07 22:00:00, 2025-02-07 23:00:00, UA, 25, 25, 0, 0, -1.12, 0.00, 12.00
2025-02-07 22:00:00, 2025-02-07 23:00:00, AA, 57, 57, 0, 0, -0.21, 0.00, 12.28
2025-02-07 22:00:00, 2025-02-07 23:00:00, DL, 93, 93, 0, 0, -1.28, 0.00, 9.68
2025-02-07 22:00:00, 2025-02-07 23:00:00, WN, 2, 2, 0, 0, -6.50, 0.00, 0.00
2025-02-07 23:00:00, 2025-02-08 00:00:00, UA, 30, 30, 0, 0, -1.50, 0.00, 6.67
2025-02-07 23:00:00, 2025-02-08 00:00:00, DL, 24, 24, 0, 0, 2.08, 0.00, 16.67
2025-02-07 23:00:00, 2025-02-08 00:00:00, AA, 22, 22, 0, 0, 41.59, 0.00, 9.09
2025-02-08 00:00:00, 2025-02-08 01:00:00, UA, 3, 3, 0, 0, -5.00, 0.00, 0.00
2025-02-08 00:00:00, 2025-02-08 01:00:00, AA, 5, 5, 0, 0, -3.60, 0.00, 0.00
2025-02-08 00:00:00, 2025-02-08 01:00:00, DL, 1, 1, 0, 0, -13.00, 0.00, 0.00
2025-02-08 01:00:00, 2025-02-08 02:00:00, DL, 2, 2, 0, 0, 6.00, 0.00, 0.00
2025-02-08 01:00:00, 2025-02-08 02:00:00, UA, 1, 1, 0, 0, -2.00, 0.00, 0.00
2025-02-08 02:00:00, 2025-02-08 03:00:00, UA, 1, 1, 0, 0, -10.00, 0.00, 0.00
2025-02-08 05:00:00, 2025-02-08 06:00:00, AA, 82, 82, 0, 0, 1.85, 0.00, 8.54
2025-02-08 05:00:00, 2025-02-08 06:00:00, DL, 59, 59, 0, 0, 1.76, 0.00, 8.47
2025-02-08 05:00:00, 2025-02-08 06:00:00, UA, 24, 24, 0, 0, -3.96, 0.00, 4.17
2025-02-08 05:00:00, 2025-02-08 06:00:00, WN, 58, 58, 0, 0, -2.07, 0.00, 1.72
2025-02-08 06:00:00, 2025-02-08 07:00:00, UA, 110, 110, 0, 0, -5.45, 0.00, 0.91
2025-02-08 06:00:00, 2025-02-08 07:00:00, DL, 172, 172, 0, 0, -2.37, 0.00, 3.49
2025-02-08 06:00:00, 2025-02-08 07:00:00, WN, 194, 194, 0, 0, -1.05, 0.00, 4.12
2025-02-08 06:00:00, 2025-02-08 07:00:00, AA, 168, 166, 0, 2, 0.11, 0.00, 6.55
2025-02-08 07:00:00, 2025-02-08 08:00:00, AA, 158, 157, 1, 0, -0.08, 0.63, 8.28
2025-02-08 07:00:00, 2025-02-08 08:00:00, WN, 203, 203, 0, 0, -0.98, 0.00, 2.46
2025-02-08 07:00:00, 2025-02-08 08:00:00, UA, 160, 160, 0, 0, 0.75, 0.00, 7.50
2025-02-08 07:00:00, 2025-02-08 08:00:00, DL, 197, 197, 0, 0, -1.25, 0.00, 7.11
2025-02-08 08:00:00, 2025-02-08 09:00:00, AA, 181, 181, 0, 0, 0.09, 0.00, 6.63
2025-02-08 08:00:00, 2025-02-08 09:00:00, UA, 163, 163, 0, 0, -1.81, 0.00, 3.68
2025-02-08 08:00:00, 2025-02-08 09:00:00, WN, 238, 237, 0, 1, -1.20, 0.00, 3.78
2025-02-08 08:00:00, 2025-02-08 09:00:00, DL, 149, 149, 0, 0, 4.77, 0.00, 10.07
2025-02-08 09:00:00, 2025-02-08 10:00:00, WN, 220, 219, 1, 0, -1.47, 0.45, 4.11
2025-02-08 09:00:00, 2025-02-08 10:00:00, AA, 118, 117, 1, 0, 16.96, 0.85, 11.97
2025-02-08 09:00:00, 2025-02-08 10:00:00, UA, 133, 133, 0, 0, -1.16, 0.00, 4.51
2025-02-08 09:00:00, 2025-02-08 10:00:00, DL, 121, 121, 0, 0, 4.77, 0.00, 9.92
2025-02-08 10:00:00, 2025-02-08 11:00:00, AA, 123, 123, 0, 0, 1.05, 0.00, 9.76
2025-02-08 10:00:00, 2025-02-08 11:00:00, WN, 216, 216, 0, 0, -0.24, 0.00, 6.02
2025-02-08 10:00:00, 2025-02-08 11:00:00, UA, 115, 115, 0, 0, 2.90, 0.00, 11.30
2025-02-08 10:00:00, 2025-02-08 11:00:00, DL, 122, 122, 0, 0, 3.32, 0.00, 9.02
2025-02-08 11:00:00, 2025-02-08 12:00:00, WN, 230, 229, 1, 0, 1.07, 0.43, 6.55
2025-02-08 11:00:00, 2025-02-08 12:00:00, AA, 138, 136, 2, 0, 5.09, 1.45, 12.50
2025-02-08 11:00:00, 2025-02-08 12:00:00, UA, 108, 108, 0, 0, 6.65, 0.00, 11.11
2025-02-08 11:00:00, 2025-02-08 12:00:00, DL, 170, 170, 0, 0, 6.08, 0.00, 15.29
2025-02-08 12:00:00, 2025-02-08 13:00:00, AA, 113, 113, 0, 0, 16.27, 0.00, 8.85
2025-02-08 12:00:00, 2025-02-08 13:00:00, WN, 195, 194, 1, 0, 0.60, 0.51, 7.73
2025-02-08 12:00:00, 2025-02-08 13:00:00, UA, 114, 113, 1, 0, 1.00, 0.88, 8.85
2025-02-08 12:00:00, 2025-02-08 13:00:00, DL, 146, 146, 0, 0, 14.23, 0.00, 18.49
2025-02-08 13:00:00, 2025-02-08 14:00:00, WN, 203, 203, 0, 0, 2.83, 0.00, 9.85
2025-02-08 13:00:00, 2025-02-08 14:00:00, AA, 120, 117, 3, 0, 7.50, 2.50, 17.09
2025-02-08 13:00:00, 2025-02-08 14:00:00, UA, 121, 121, 0, 0, 1.82, 0.00, 9.92
2025-02-08 13:00:00, 2025-02-08 14:00:00, DL, 128, 128, 0, 0, 3.83, 0.00, 12.50
2025-02-08 14:00:00, 2025-02-08 15:00:00, AA, 130, 125, 5, 0, 2.66, 3.85, 13.60
2025-02-08 14:00:00, 2025-02-08 15:00:00, WN, 238, 238, 0, 0, 3.05, 0.00, 10.50
2025-02-08 14:00:00, 2025-02-08 15:00:00, UA, 108, 108, 0, 0, 2.45, 0.00, 8.33
2025-02-08 14:00:00, 2025-02-08 15:00:00, DL, 117, 116, 0, 1, 5.00, 0.00, 19.66
2025-02-08 15:00:00, 2025-02-08 16:00:00, WN, 189, 189, 0, 0, 6.42, 0.00, 16.40
2025-02-08 15:00:00, 2025-02-08 16:00:00, AA, 111, 106, 5, 0, -0.92, 4.50, 8.49
2025-02-08 15:00:00, 2025-02-08 16:00:00, UA, 76, 76, 0, 0, 16.20, 0.00, 19.74
2025-02-08 15:00:00, 2025-02-08 16:00:00, DL, 140, 138, 0, 2, 4.76, 0.00, 14.29
2025-02-08 16:00:00, 2025-02-08 17:00:00, AA, 127, 118, 9, 0, 2.53, 7.09, 11.02
2025-02-08 16:00:00, 2025-02-08 17:00:00, WN, 208, 208, 0, 0, 2.85, 0.00, 13.46
2025-02-08 16:00:00, 2025-02-08 17:00:00, UA, 110, 109, 1, 0, 1.87, 0.91, 11.01
2025-02-08 16:00:00, 2025-02-08 17:00:00, DL, 104, 103, 0, 1, 0.02, 0.00, 8.65
2025-02-08 17:00:00, 2025-02-08 18:00:00, WN, 189, 188, 0, 1, 3.88, 0.00, 16.40
2025-02-08 17:00:00, 2025-02-08 18:00:00, AA, 144, 130, 13, 1, 5.35, 9.03, 17.56
2025-02-08 17:00:00, 2025-02-08 18:00:00, UA, 130, 128, 1, 1, 4.19, 0.77, 14.73
2025-02-08 17:00:00, 2025-02-08 18:00:00, DL, 158, 157, 0, 1, 17.75, 0.00, 21.52
2025-02-08 18:00:00, 2025-02-08 19:00:00, AA, 141, 122, 18, 1, 13.57, 12.77, 8.13
2025-02-08 18:00:00, 2025-02-08 19:00:00, WN, 152, 152, 0, 0, 7.61, 0.00, 19.74
2025-02-08 18:00:00, 2025-02-08 19:00:00, UA, 108, 105, 2, 1, 7.58, 1.85, 20.75
2025-02-08 18:00:00, 2025-02-08 19:00:00, DL, 107, 107, 0, 0, 11.91, 0.00, 14.02
2025-02-08 19:00:00, 2025-02-08 20:00:00, WN, 79, 79, 0, 0, 12.37, 0.00, 37.97
2025-02-08 19:00:00, 2025-02-08 20:00:00, AA, 100, 81, 19, 0, 14.04, 19.00, 16.05
2025-02-08 19:00:00, 2025-02-08 20:00:00, DL, 85, 83, 1, 1, 66.26, 1.18, 20.24
2025-02-08 19:00:00, 2025-02-08 20:00:00, UA, 81, 81, 0, 0, 2.05, 0.00, 17.28
2025-02-08 20:00:00, 2025-02-08 21:00:00, AA, 80, 70, 9, 1, 4.39, 11.25, 12.68
2025-02-08 20:00:00, 2025-02-08 21:00:00, DL, 62, 59, 3, 0, 23.93, 4.84, 15.25
2025-02-08 20:00:00, 2025-02-08 21:00:00, UA, 74, 69, 4, 1, 12.29, 5.41, 25.71
2025-02-08 20:00:00, 2025-02-08 21:00:00, WN, 35, 35, 0, 0, 4.71, 0.00, 11.43
2025-02-08 21:00:00, 2025-02-08 22:00:00, WN, 3, 3, 0, 0, -5.67, 0.00, 0.00
2025-02-08 21:00:00, 2025-02-08 22:00:00, UA, 22, 20, 2, 0, 126.15, 9.09, 55.00
2025-02-08 21:00:00, 2025-02-08 22:00:00, AA, 78, 71, 6, 1, 1.43, 7.69, 9.72
2025-02-08 21:00:00, 2025-02-08 22:00:00, DL, 64, 64, 0, 0, 23.06, 0.00, 15.63
2025-02-08 22:00:00, 2025-02-08 23:00:00, AA, 59, 52, 7, 0, 6.73, 11.86, 9.62
2025-02-08 22:00:00, 2025-02-08 23:00:00, UA, 23, 22, 1, 0, 8.27, 4.35, 13.64
2025-02-08 22:00:00, 2025-02-08 23:00:00, DL, 65, 65, 0, 0, 22.34, 0.00, 12.31
2025-02-08 23:00:00, 2025-02-09 00:00:00, DL, 19, 19, 0, 0, 2.84, 0.00, 10.53
2025-02-08 23:00:00, 2025-02-09 00:00:00, AA, 22, 18, 4, 0, 0.22, 18.18, 11.11
2025-02-08 23:00:00, 2025-02-09 00:00:00, UA, 26, 24, 0, 2, 18.12, 0.00, 23.08
2025-02-09 00:00:00, 2025-02-09 01:00:00, AA, 6, 6, 0, 0, -4.50, 0.00, 0.00
2025-02-09 00:00:00, 2025-02-09 01:00:00, UA, 3, 3, 0, 0, 27.67, 0.00, 33.33
2025-02-09 00:00:00, 2025-02-09 01:00:00, DL, 1, 1, 0, 0, -9.00, 0.00, 0.00
2025-02-09 01:00:00, 2025-02-09 02:00:00, DL, 2, 2, 0, 0, -11.50, 0.00, 0.00
2025-02-09 01:00:00, 2025-02-09 02:00:00, UA, 1, 1, 0, 0, 3.00, 0.00, 0.00
2025-02-09 02:00:00, 2025-02-09 03:00:00, UA, 1, 1, 0, 0, -7.00, 0.00, 0.00
2025-02-09 05:00:00, 2025-02-09 06:00:00, AA, 89, 79, 10, 0, 7.15, 11.24, 8.86
2025-02-09 05:00:00, 2025-02-09 06:00:00, DL, 60, 60, 0, 0, 16.18, 0.00, 13.33
2025-02-09 05:00:00, 2025-02-09 06:00:00, WN, 28, 27, 1, 0, -1.56, 3.57, 0.00
2025-02-09 05:00:00, 2025-02-09 06:00:00, UA, 24, 23, 1, 0, -1.91, 4.17, 4.35
2025-02-09 06:00:00, 2025-02-09 07:00:00, AA, 169, 153, 16, 0, 5.84, 9.47, 5.88
2025-02-09 06:00:00, 2025-02-09 07:00:00, UA, 111, 105, 6, 0, 5.73, 5.41, 16.19
2025-02-09 06:00:00, 2025-02-09 07:00:00, WN, 214, 209, 5, 0, -3.41, 2.34, 1.91
2025-02-09 06:00:00, 2025-02-09 07:00:00, DL, 166, 164, 2, 0, 8.24, 1.20, 8.54
2025-02-09 07:00:00, 2025-02-09 08:00:00, AA, 177, 163, 14, 0, 2.27, 7.91, 9.82
2025-02-09 07:00:00, 2025-02-09 08:00:00, WN, 191, 189, 2, 0, -3.30, 1.05, 2.65
2025-02-09 07:00:00, 2025-02-09 08:00:00, UA, 164, 161, 3, 0, -0.89, 1.83, 6.83
2025-02-09 07:00:00, 2025-02-09 08:00:00, DL, 203, 200, 3, 0, 10.86, 1.48, 11.50
2025-02-09 08:00:00, 2025-02-09 09:00:00, WN, 249, 249, 0, 0, 0.00, 0.00, 6.83
2025-02-09 08:00:00, 2025-02-09 09:00:00, UA, 177, 176, 1, 0, 4.51, 0.56, 13.07
2025-02-09 08:00:00, 2025-02-09 09:00:00, AA, 198, 185, 13, 0, 4.02, 6.57, 11.35
2025-02-09 08:00:00, 2025-02-09 09:00:00, DL, 161, 160, 0, 1, 3.21, 0.00, 12.42
2025-02-09 09:00:00, 2025-02-09 10:00:00, WN, 234, 233, 1, 0, -0.89, 0.43, 4.29
2025-02-09 09:00:00, 2025-02-09 10:00:00, AA, 129, 121, 8, 0, 12.50, 6.20, 15.70
2025-02-09 09:00:00, 2025-02-09 10:00:00, UA, 147, 147, 0, 0, 7.86, 0.00, 12.93
2025-02-09 09:00:00, 2025-02-09 10:00:00, DL, 120, 120, 0, 0, 9.29, 0.00, 15.83
2025-02-09 10:00:00, 2025-02-09 11:00:00, AA, 139, 137, 2, 0, 13.82, 1.44, 18.25
2025-02-09 10:00:00, 2025-02-09 11:00:00, WN, 203, 203, 0, 0, 2.74, 0.00, 8.37
2025-02-09 10:00:00, 2025-02-09 11:00:00, UA, 119, 119, 0, 0, 10.66, 0.00, 18.49
2025-02-09 10:00:00, 2025-02-09 11:00:00, DL, 124, 124, 0, 0, 5.63, 0.00, 16.13
2025-02-09 11:00:00, 2025-02-09 12:00:00, DL, 173, 173, 0, 0, 12.92, 0.00, 28.32
2025-02-09 11:00:00, 2025-02-09 12:00:00, WN, 263, 262, 1, 0, 2.06, 0.38, 8.40
2025-02-09 11:00:00, 2025-02-09 12:00:00, AA, 155, 155, 0, 0, 11.12, 0.00, 18.71
2025-02-09 11:00:00, 2025-02-09 12:00:00, UA, 117, 116, 1, 0, 10.33, 0.85, 21.55
2025-02-09 12:00:00, 2025-02-09 13:00:00, AA, 131, 130, 1, 0, 17.87, 0.76, 20.77
2025-02-09 12:00:00, 2025-02-09 13:00:00, WN, 182, 182, 0, 0, 2.10, 0.00, 12.64
2025-02-09 12:00:00, 2025-02-09 13:00:00, UA, 131, 131, 0, 0, 8.58, 0.00, 20.61
2025-02-09 12:00:00, 2025-02-09 13:00:00, DL, 154, 153, 1, 0, 7.80, 0.65, 17.65
2025-02-09 13:00:00, 2025-02-09 14:00:00, WN, 243, 243, 0, 0, 4.33, 0.00, 13.99
2025-02-09 13:00:00, 2025-02-09 14:00:00, UA, 130, 130, 0, 0, 10.38, 0.00, 16.92
2025-02-09 13:00:00, 2025-02-09 14:00:00, AA, 139, 139, 0, 0, 12.80, 0.00, 20.14
2025-02-09 13:00:00, 2025-02-09 14:00:00, DL, 135, 135, 0, 0, 13.02, 0.00, 20.74
2025-02-09 14:00:00, 2025-02-09 15:00:00, WN, 217, 217, 0, 0, 2.36, 0.00, 10.60
2025-02-09 14:00:00, 2025-02-09 15:00:00, AA, 160, 160, 0, 0, 14.77, 0.00, 15.63
2025-02-09 14:00:00, 2025-02-09 15:00:00, UA, 113, 113, 0, 0, 8.89, 0.00, 16.81
2025-02-09 14:00:00, 2025-02-09 15:00:00, DL, 113, 113, 0, 0, 5.73, 0.00, 15.04
2025-02-09 15:00:00, 2025-02-09 16:00:00, AA, 112, 111, 0, 1, 17.33, 0.00, 24.11
2025-02-09 15:00:00, 2025-02-09 16:00:00, WN, 234, 233, 0, 1, 1.97, 0.00, 10.26
2025-02-09 15:00:00, 2025-02-09 16:00:00, UA, 92, 91, 1, 0, 7.45, 1.09, 14.29
2025-02-09 15:00:00, 2025-02-09 16:00:00, DL, 150, 150, 0, 0, 10.90, 0.00, 22.67
2025-02-09 16:00:00, 2025-02-09 17:00:00, WN, 213, 213, 0, 0, 1.05, 0.00, 6.57
2025-02-09 16:00:00, 2025-02-09 17:00:00, AA, 159, 158, 1, 0, 8.80, 0.63, 17.72
2025-02-09 16:00:00, 2025-02-09 17:00:00, DL, 102, 102, 0, 0, 3.05, 0.00, 12.75
2025-02-09 16:00:00, 2025-02-09 17:00:00, UA, 125, 125, 0, 0, 6.09, 0.00, 15.20
2025-02-09 17:00:00, 2025-02-09 18:00:00, UA, 147, 147, 0, 0, 9.05, 0.00, 15.65
2025-02-09 17:00:00, 2025-02-09 18:00:00, WN, 187, 187, 0, 0, 2.45, 0.00, 11.76
2025-02-09 17:00:00, 2025-02-09 18:00:00, AA, 159, 159, 0, 0, 17.81, 0.00, 23.90
2025-02-09 17:00:00, 2025-02-09 18:00:00, DL, 148, 148, 0, 0, 2.65, 0.00, 12.16
2025-02-09 18:00:00, 2025-02-09 19:00:00, WN, 239, 239, 0, 0, 0.70, 0.00, 7.11
2025-02-09 18:00:00, 2025-02-09 19:00:00, UA, 142, 141, 0, 1, 4.35, 0.00, 12.68
2025-02-09 18:00:00, 2025-02-09 19:00:00, AA, 164, 164, 0, 0, 10.13, 0.00, 18.90
2025-02-09 18:00:00, 2025-02-09 19:00:00, DL, 112, 112, 0, 0, 10.79, 0.00, 17.86
2025-02-09 19:00:00, 2025-02-09 20:00:00, WN, 109, 109, 0, 0, 2.68, 0.00, 11.93
2025-02-09 19:00:00, 2025-02-09 20:00:00, AA, 150, 150, 0, 0, 20.04, 0.00, 16.67
2025-02-09 19:00:00, 2025-02-09 20:00:00, DL, 104, 104, 0, 0, 13.63, 0.00, 19.23
2025-02-09 19:00:00, 2025-02-09 20:00:00, UA, 107, 107, 0, 0, 9.69, 0.00, 20.56
2025-02-09 20:00:00, 2025-02-09 21:00:00, AA, 122, 122, 0, 0, 9.77, 0.00, 22.13
2025-02-09 20:00:00, 2025-02-09 21:00:00, DL, 60, 60, 0, 0, 12.58, 0.00, 23.33
2025-02-09 20:00:00, 2025-02-09 21:00:00, UA, 87, 87, 0, 0, 7.23, 0.00, 17.24
2025-02-09 20:00:00, 2025-02-09 21:00:00, WN, 159, 159, 0, 0, 2.03, 0.00, 10.06
2025-02-09 21:00:00, 2025-02-09 22:00:00, UA, 33, 32, 1, 0, 9.78, 3.03, 18.75
2025-02-09 21:00:00, 2025-02-09 22:00:00, WN, 14, 14, 0, 0, 7.21, 0.00, 14.29
2025-02-09 21:00:00, 2025-02-09 22:00:00, DL, 73, 73, 0, 0, -1.71, 0.00, 8.22
2025-02-09 21:00:00, 2025-02-09 22:00:00, AA, 84, 84, 0, 0, 10.24, 0.00, 17.86
2025-02-09 22:00:00, 2025-02-09 23:00:00, AA, 89, 89, 0, 0, 1.84, 0.00, 12.36
2025-02-09 22:00:00, 2025-02-09 23:00:00, UA, 25, 25, 0, 0, -3.36, 0.00, 4.00
2025-02-09 22:00:00, 2025-02-09 23:00:00, DL, 65, 65, 0, 0, 1.65, 0.00, 10.77
2025-02-09 23:00:00, 2025-02-10 00:00:00, AA, 28, 28, 0, 0, 2.68, 0.00, 14.29
2025-02-09 23:00:00, 2025-02-10 00:00:00, DL, 20, 20, 0, 0, 3.40, 0.00, 15.00
2025-02-09 23:00:00, 2025-02-10 00:00:00, UA, 34, 33, 0, 1, 0.15, 0.00, 17.65
2025-02-10 00:00:00, 2025-02-10 01:00:00, UA, 5, 5, 0, 0, 7.20, 0.00, 20.00
2025-02-10 00:00:00, 2025-02-10 01:00:00, AA, 8, 8, 0, 0, -3.63, 0.00, 0.00
2025-02-10 00:00:00, 2025-02-10 01:00:00, DL, 1, 1, 0, 0, -4.00, 0.00, 0.00
2025-02-10 01:00:00, 2025-02-10 02:00:00, DL, 2, 2, 0, 0, -3.00, 0.00, 0.00
2025-02-10 01:00:00, 2025-02-10 02:00:00, AA, 1, 1, 0, 0, -2.00, 0.00, 0.00
2025-02-10 01:00:00, 2025-02-10 02:00:00, UA, 1, 0, 1, 0, null, 100.00, 0.00
2025-02-10 02:00:00, 2025-02-10 03:00:00, UA, 3, 3, 0, 0, 7.33, 0.00, 33.33
2025-02-10 05:00:00, 2025-02-10 06:00:00, UA, 28, 28, 0, 0, -2.04, 0.00, 7.14
2025-02-10 05:00:00, 2025-02-10 06:00:00, AA, 105, 105, 0, 0, -0.49, 0.00, 5.71
2025-02-10 05:00:00, 2025-02-10 06:00:00, DL, 68, 68, 0, 0, -0.24, 0.00, 8.82
2025-02-10 05:00:00, 2025-02-10 06:00:00, WN, 99, 99, 0, 0, -1.43, 0.00, 3.03
2025-02-10 06:00:00, 2025-02-10 07:00:00, WN, 305, 302, 1, 2, -0.84, 0.33, 4.28
2025-02-10 06:00:00, 2025-02-10 07:00:00, DL, 189, 189, 0, 0, 1.63, 0.00, 4.76
2025-02-10 06:00:00, 2025-02-10 07:00:00, UA, 116, 116, 0, 0, 1.06, 0.00, 6.03
2025-02-10 06:00:00, 2025-02-10 07:00:00, AA, 178, 178, 0, 0, 1.40, 0.00, 7.87
2025-02-10 07:00:00, 2025-02-10 08:00:00, AA, 210, 208, 1, 1, 15.42, 0.48, 12.44
2025-02-10 07:00:00, 2025-02-10 08:00:00, UA, 174, 172, 1, 1, -1.74, 0.57, 4.62
2025-02-10 07:00:00, 2025-02-10 08:00:00, WN, 212, 211, 1, 0, 0.13, 0.47, 8.06
2025-02-10 07:00:00, 2025-02-10 08:00:00, DL, 225, 225, 0, 0, -0.73, 0.00, 4.89
2025-02-10 08:00:00, 2025-02-10 09:00:00, WN, 271, 270, 1, 0, 1.72, 0.37, 10.74
2025-02-10 08:00:00, 2025-02-10 09:00:00, AA, 198, 198, 0, 0, 5.62, 0.00, 11.11
2025-02-10 08:00:00, 2025-02-10 09:00:00, DL, 177, 177, 0, 0, 1.34, 0.00, 7.34
2025-02-10 08:00:00, 2025-02-10 09:00:00, UA, 188, 188, 0, 0, 1.56, 0.00, 10.64
2025-02-10 09:00:00, 2025-02-10 10:00:00, UA, 153, 153, 0, 0, 1.73, 0.00, 9.80
2025-02-10 09:00:00, 2025-02-10 10:00:00, WN, 220, 220, 0, 0, 6.63, 0.00, 15.45
2025-02-10 09:00:00, 2025-02-10 10:00:00, AA, 129, 129, 0, 0, 3.71, 0.00, 11.63
2025-02-10 09:00:00, 2025-02-10 10:00:00, DL, 127, 127, 0, 0, 2.53, 0.00, 10.24
2025-02-10 10:00:00, 2025-02-10 11:00:00, WN, 234, 234, 0, 0, 4.86, 0.00, 14.10
2025-02-10 10:00:00, 2025-02-10 11:00:00, UA, 126, 126, 0, 0, 5.07, 0.00, 14.29
2025-02-10 10:00:00, 2025-02-10 11:00:00, AA, 139, 139, 0, 0, 8.15, 0.00, 15.83
2025-02-10 10:00:00, 2025-02-10 11:00:00, DL, 161, 160, 0, 1, 1.25, 0.00, 11.80
2025-02-10 11:00:00, 2025-02-10 12:00:00, WN, 224, 223, 1, 0, 7.30, 0.45, 17.49
2025-02-10 11:00:00, 2025-02-10 12:00:00, AA, 158, 158, 0, 0, 11.50, 0.00, 20.25
2025-02-10 11:00:00, 2025-02-10 12:00:00, UA, 120, 120, 0, 0, 10.32, 0.00, 13.33
2025-02-10 11:00:00, 2025-02-10 12:00:00, DL, 187, 187, 0, 0, 5.02, 0.00, 13.37
2025-02-10 12:00:00, 2025-02-10 13:00:00, AA, 137, 137, 0, 0, 20.09, 0.00, 17.52
2025-02-10 12:00:00, 2025-02-10 13:00:00, WN, 228, 227, 1, 0, 8.05, 0.44, 18.06
2025-02-10 12:00:00, 2025-02-10 13:00:00, UA, 137, 137, 0, 0, 10.85, 0.00, 16.79
2025-02-10 12:00:00, 2025-02-10 13:00:00, DL, 172, 172, 0, 0, 5.33, 0.00, 11.05
2025-02-10 13:00:00, 2025-02-10 14:00:00, UA, 136, 134, 1, 1, 4.47, 0.74, 12.59
2025-02-10 13:00:00, 2025-02-10 14:00:00, WN, 248, 247, 1, 0, 7.35, 0.40, 18.22
2025-02-10 13:00:00, 2025-02-10 14:00:00, AA, 138, 138, 0, 0, 18.38, 0.00, 24.64
2025-02-10 13:00:00, 2025-02-10 14:00:00, DL, 148, 148, 0, 0, 6.06, 0.00, 10.81
2025-02-10 14:00:00, 2025-02-10 15:00:00, AA, 151, 151, 0, 0, 10.81, 0.00, 18.54
2025-02-10 14:00:00, 2025-02-10 15:00:00, WN, 227, 226, 1, 0, 10.05, 0.44, 19.47
2025-02-10 14:00:00, 2025-02-10 15:00:00, UA, 118, 118, 0, 0, 4.54, 0.00, 16.10
2025-02-10 14:00:00, 2025-02-10 15:00:00, DL, 135, 135, 0, 0, 4.21, 0.00, 11.85
2025-02-10 15:00:00, 2025-02-10 16:00:00, WN, 229, 229, 0, 0, 16.30, 0.00, 29.69
2025-02-10 15:00:00, 2025-02-10 16:00:00, UA, 97, 97, 0, 0, 2.15, 0.00, 13.40
2025-02-10 15:00:00, 2025-02-10 16:00:00, AA, 119, 118, 0, 1, 8.56, 0.00, 20.17
2025-02-10 15:00:00, 2025-02-10 16:00:00, DL, 178, 178, 0, 0, 7.41, 0.00, 15.17
2025-02-10 16:00:00, 2025-02-10 17:00:00, WN, 228, 228, 0, 0, 12.56, 0.00, 21.05
2025-02-10 16:00:00, 2025-02-10 17:00:00, AA, 143, 143, 0, 0, 15.64, 0.00, 20.98
2025-02-10 16:00:00, 2025-02-10 17:00:00, UA, 123, 123, 0, 0, 8.04, 0.00, 15.45
2025-02-10 16:00:00, 2025-02-10 17:00:00, DL, 136, 136, 0, 0, 1.43, 0.00, 9.56
2025-02-10 17:00:00, 2025-02-10 18:00:00, AA, 155, 155, 0, 0, 14.60, 0.00, 19.35
2025-02-10 17:00:00, 2025-02-10 18:00:00, WN, 226, 226, 0, 0, 13.50, 0.00, 24.34
