window_type, window_start, trigger_ts, num_flights, latency_ms, throughput_rps
6h, 2025-01-02 19:00:00, 2025-01-03 01:00:00, 3505, 34, 0.1622685185
6h, 2025-01-02 21:00:00, 2025-01-03 03:00:00, 1538, 32, 0.0712037037
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36353, 25, 0.1905293501
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36353, 29, 0.1905293501
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36353, 33, 0.1905293501
6h, 2025-01-02 16:00:00, 2025-01-02 22:00:00, 6154, 136, 0.2849074074
6h, 2025-01-02 18:00:00, 2025-01-03 00:00:00, 4674, 40, 0.2163888889
6h, 2025-01-02 20:00:00, 2025-01-03 02:00:00, 2492, 33, 0.1153703704
6h, 2025-01-02 22:00:00, 2025-01-03 04:00:00, 826, 33, 0.0382407407
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36353, 22, 0.1905293501
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36353, 27, 0.1905293501
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36353, 31, 0.1905293501
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36353, 35, 0.1905293501
6h, 2025-01-02 23:00:00, 2025-01-03 05:00:00, 261, 227, 0.0120833333
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37814, 38, 0.1945164609
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37814, 40, 0.1945164609
global, 2025-01-01 00:00:00, 2025-01-03 07:00:00, 39348, 36, 0.1987272727
6h, 2025-01-03 01:00:00, 2025-01-03 07:00:00, 2019, 173, 0.0934722222
1h, 2025-01-03 06:00:00, 2025-01-03 07:00:00, 1312, 172, 0.3644444444
1h, 2025-01-03 07:00:00, 2025-01-03 08:00:00, 1304, 210, 0.3622222222
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41235, 27, 0.2009502924
6h, 2025-01-03 03:00:00, 2025-01-03 09:00:00, 4600, 62, 0.2129629630
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41235, 25, 0.2009502924
6h, 2025-01-03 02:00:00, 2025-01-03 08:00:00, 3310, 210, 0.1532407407
1h, 2025-01-03 08:00:00, 2025-01-03 09:00:00, 1296, 61, 0.3600000000
6h, 2025-01-03 04:00:00, 2025-01-03 10:00:00, 5647, 138, 0.2614351852
1h, 2025-01-03 09:00:00, 2025-01-03 10:00:00, 1052, 138, 0.2922222222
global, 2025-01-01 00:00:00, 2025-01-03 10:00:00, 42781, 35, 0.2048898467
6h, 2025-01-03 06:00:00, 2025-01-03 12:00:00, 7247, 53, 0.3355092593
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 44503, 22, 0.2060324074
1h, 2025-01-03 10:00:00, 2025-01-03 11:00:00, 1102, 198, 0.3061111111
1h, 2025-01-03 11:00:00, 2025-01-03 12:00:00, 1181, 52, 0.3280555556
6h, 2025-01-03 05:00:00, 2025-01-03 11:00:00, 6745, 199, 0.3122685185
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 44503, 24, 0.2060324074
global, 2025-01-01 00:00:00, 2025-01-03 13:00:00, 46231, 27, 0.2105236794
6h, 2025-01-03 07:00:00, 2025-01-03 13:00:00, 7051, 138, 0.3264351852
1h, 2025-01-03 12:00:00, 2025-01-03 13:00:00, 1116, 137, 0.3100000000
6h, 2025-01-03 08:00:00, 2025-01-03 14:00:00, 6837, 205, 0.3165277778
global, 2025-01-01 00:00:00, 2025-01-03 15:00:00, 47539, 45, 0.2096075838
1h, 2025-01-03 13:00:00, 2025-01-03 14:00:00, 1090, 204, 0.3027777778
6h, 2025-01-03 10:00:00, 2025-01-03 16:00:00, 6673, 111, 0.3089351852
global, 2025-01-01 00:00:00, 2025-01-03 16:00:00, 49247, 28, 0.2137456597
6h, 2025-01-03 09:00:00, 2025-01-03 15:00:00, 6652, 246, 0.3079629630
global, 2025-01-01 00:00:00, 2025-01-03 16:00:00, 49247, 30, 0.2137456597
1h, 2025-01-03 14:00:00, 2025-01-03 15:00:00, 1111, 246, 0.3086111111
1h, 2025-01-03 15:00:00, 2025-01-03 16:00:00, 1073, 110, 0.2980555556
global, 2025-01-01 00:00:00, 2025-01-03 17:00:00, 50790, 33, 0.2170512821
6h, 2025-01-03 11:00:00, 2025-01-03 17:00:00, 6665, 165, 0.3085648148
1h, 2025-01-03 16:00:00, 2025-01-03 17:00:00, 1094, 164, 0.3038888889
6h, 2025-01-03 12:00:00, 2025-01-03 18:00:00, 6629, 226, 0.3068981481
global, 2025-01-01 00:00:00, 2025-01-03 19:00:00, 52492, 36, 0.2176285240
6h, 2025-01-03 13:00:00, 2025-01-03 19:00:00, 6697, 81, 0.3100462963
global, 2025-01-01 00:00:00, 2025-01-03 19:00:00, 52492, 33, 0.2176285240
1h, 2025-01-03 18:00:00, 2025-01-03 19:00:00, 1184, 81, 0.3288888889
1h, 2025-01-03 17:00:00, 2025-01-03 18:00:00, 1145, 226, 0.3180555556
global, 2025-01-01 00:00:00, 2025-01-03 21:00:00, 54302, 32, 0.2186070853
6h, 2025-01-03 15:00:00, 2025-01-03 21:00:00, 6504, 61, 0.3011111111
6h, 2025-01-03 14:00:00, 2025-01-03 20:00:00, 6629, 170, 0.3068981481
1h, 2025-01-03 20:00:00, 2025-01-03 21:00:00, 986, 60, 0.2738888889
global, 2025-01-01 00:00:00, 2025-01-03 21:00:00, 54302, 29, 0.2186070853
1h, 2025-01-03 19:00:00, 2025-01-03 20:00:00, 1022, 169, 0.2838888889
6h, 2025-01-03 16:00:00, 2025-01-03 22:00:00, 6101, 182, 0.2824537037
6h, 2025-01-03 18:00:00, 2025-01-04 00:00:00, 4605, 104, 0.2131944444
6h, 2025-01-03 20:00:00, 2025-01-04 02:00:00, 2451, 98, 0.1134722222
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55867, 30, 0.2015404040
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55867, 36, 0.2015404040
6h, 2025-01-03 17:00:00, 2025-01-03 23:00:00, 5568, 123, 0.2577777778
6h, 2025-01-03 19:00:00, 2025-01-04 01:00:00, 3460, 101, 0.1601851852
6h, 2025-01-03 21:00:00, 2025-01-04 03:00:00, 1471, 98, 0.0681018519
6h, 2025-01-03 23:00:00, 2025-01-04 05:00:00, 249, 97, 0.0115277778
6h, 2025-01-03 22:00:00, 2025-01-04 04:00:00, 805, 97, 0.0372685185
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55867, 27, 0.2015404040
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55867, 33, 0.2015404040
1h, 2025-01-03 22:00:00, 2025-01-03 23:00:00, 561, 121, 0.1558333333
1h, 2025-01-03 21:00:00, 2025-01-03 22:00:00, 670, 181, 0.1861111111
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55867, 44, 0.2015404040
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55867, 50, 0.2015404040
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55867, 40, 0.2015404040
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55867, 47, 0.2015404040
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 57365, 27, 0.2042913105
1h, 2025-01-04 06:00:00, 2025-01-04 07:00:00, 1264, 203, 0.3511111111
1h, 2025-01-04 07:00:00, 2025-01-04 08:00:00, 1280, 57, 0.3555555556
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59071, 23, 0.2051076389
6h, 2025-01-04 02:00:00, 2025-01-04 08:00:00, 3274, 57, 0.1515740741
6h, 2025-01-04 01:00:00, 2025-01-04 07:00:00, 2007, 204, 0.0929166667
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59071, 27, 0.2051076389
global, 2025-01-01 00:00:00, 2025-01-04 09:00:00, 60584, 37, 0.2077640604
6h, 2025-01-04 03:00:00, 2025-01-04 09:00:00, 4425, 128, 0.2048611111
1h, 2025-01-04 08:00:00, 2025-01-04 09:00:00, 1157, 128, 0.3213888889
global, 2025-01-01 00:00:00, 2025-01-04 11:00:00, 62446, 36, 0.2089892905
6h, 2025-01-04 04:00:00, 2025-01-04 10:00:00, 5439, 199, 0.2518055556
1h, 2025-01-04 10:00:00, 2025-01-04 11:00:00, 992, 93, 0.2755555556
6h, 2025-01-04 05:00:00, 2025-01-04 11:00:00, 6426, 94, 0.2975000000
global, 2025-01-01 00:00:00, 2025-01-04 11:00:00, 62446, 33, 0.2089892905
1h, 2025-01-04 09:00:00, 2025-01-04 10:00:00, 1018, 198, 0.2827777778
6h, 2025-01-04 06:00:00, 2025-01-04 12:00:00, 6852, 163, 0.3172222222
global, 2025-01-01 00:00:00, 2025-01-04 13:00:00, 64168, 39, 0.2096993464
1h, 2025-01-04 11:00:00, 2025-01-04 12:00:00, 1141, 162, 0.3169444444
global, 2025-01-01 00:00:00, 2025-01-04 14:00:00, 66025, 29, 0.2132590439
6h, 2025-01-04 08:00:00, 2025-01-04 14:00:00, 6322, 128, 0.2926851852
global, 2025-01-01 00:00:00, 2025-01-04 14:00:00, 66025, 33, 0.2132590439
6h, 2025-01-04 07:00:00, 2025-01-04 13:00:00, 6598, 245, 0.3054629630
1h, 2025-01-04 13:00:00, 2025-01-04 14:00:00, 1004, 127, 0.2788888889
1h, 2025-01-04 12:00:00, 2025-01-04 13:00:00, 1010, 245, 0.2805555556
global, 2025-01-01 00:00:00, 2025-01-04 16:00:00, 67642, 40, 0.2135164141
6h, 2025-01-04 10:00:00, 2025-01-04 16:00:00, 6224, 95, 0.2881481481
6h, 2025-01-04 09:00:00, 2025-01-04 15:00:00, 6198, 217, 0.2869444444
global, 2025-01-01 00:00:00, 2025-01-04 16:00:00, 67642, 44, 0.2135164141
1h, 2025-01-04 14:00:00, 2025-01-04 15:00:00, 1033, 216, 0.2869444444
1h, 2025-01-04 15:00:00, 2025-01-04 16:00:00, 1044, 93, 0.2900000000
global, 2025-01-01 00:00:00, 2025-01-04 18:00:00, 69312, 34, 0.2139259259
6h, 2025-01-04 11:00:00, 2025-01-04 17:00:00, 6268, 167, 0.2901851852
1h, 2025-01-04 16:00:00, 2025-01-04 17:00:00, 1036, 167, 0.2877777778
global, 2025-01-01 00:00:00, 2025-01-04 19:00:00, 71193, 33, 0.2173168498
6h, 2025-01-04 12:00:00, 2025-01-04 18:00:00, 6184, 237, 0.2862962963
6h, 2025-01-04 13:00:00, 2025-01-04 19:00:00, 6308, 118, 0.2920370370
1h, 2025-01-04 18:00:00, 2025-01-04 19:00:00, 1134, 116, 0.3150000000
global, 2025-01-01 00:00:00, 2025-01-04 19:00:00, 71193, 29, 0.2173168498
1h, 2025-01-04 17:00:00, 2025-01-04 18:00:00, 1057, 236, 0.2936111111
global, 2025-01-01 00:00:00, 2025-01-04 21:00:00, 72842, 38, 0.2175686977
6h, 2025-01-04 14:00:00, 2025-01-04 20:00:00, 6301, 206, 0.2917129630
1h, 2025-01-04 20:00:00, 2025-01-04 21:00:00, 917, 101, 0.2547222222
6h, 2025-01-04 15:00:00, 2025-01-04 21:00:00, 6185, 103, 0.2863425926
global, 2025-01-01 00:00:00, 2025-01-04 21:00:00, 72842, 34, 0.2175686977
1h, 2025-01-04 19:00:00, 2025-01-04 20:00:00, 997, 205, 0.2769444444
1h, 2025-01-04 21:00:00, 2025-01-04 22:00:00, 687, 212, 0.1908333333
6h, 2025-01-04 23:00:00, 2025-01-05 05:00:00, 255, 120, 0.0118055556
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74514, 29, 0.2029248366
1h, 2025-01-04 22:00:00, 2025-01-04 23:00:00, 517, 147, 0.1436111111
6h, 2025-01-04 16:00:00, 2025-01-04 22:00:00, 5828, 213, 0.2698148148
6h, 2025-01-04 18:00:00, 2025-01-05 00:00:00, 4439, 126, 0.2055092593
6h, 2025-01-04 20:00:00, 2025-01-05 02:00:00, 2361, 122, 0.1093055556
6h, 2025-01-04 22:00:00, 2025-01-05 04:00:00, 768, 119, 0.0355555556
6h, 2025-01-04 17:00:00, 2025-01-04 23:00:00, 5309, 149, 0.2457870370
6h, 2025-01-04 19:00:00, 2025-01-05 01:00:00, 3347, 122, 0.1549537037
6h, 2025-01-04 21:00:00, 2025-01-05 03:00:00, 1450, 122, 0.0671296296
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74514, 25, 0.2029248366
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74514, 34, 0.2029248366
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74514, 38, 0.2029248366
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74514, 47, 0.2029248366
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74514, 55, 0.2029248366
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74514, 43, 0.2029248366
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74514, 51, 0.2029248366
global, 2025-01-01 00:00:00, 2025-01-05 07:00:00, 75961, 27, 0.2048570658
1h, 2025-01-05 07:00:00, 2025-01-05 08:00:00, 1256, 103, 0.3488888889
global, 2025-01-01 00:00:00, 2025-01-05 08:00:00, 77576, 38, 0.2072008547
6h, 2025-01-05 01:00:00, 2025-01-05 07:00:00, 1957, 268, 0.0906018519
6h, 2025-01-05 02:00:00, 2025-01-05 08:00:00, 3202, 104, 0.1482407407
1h, 2025-01-05 06:00:00, 2025-01-05 07:00:00, 1261, 268, 0.3502777778
global, 2025-01-01 00:00:00, 2025-01-05 08:00:00, 77576, 42, 0.2072008547
6h, 2025-01-05 03:00:00, 2025-01-05 09:00:00, 4437, 175, 0.2054166667
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 79386, 37, 0.2080345912
6h, 2025-01-05 04:00:00, 2025-01-05 10:00:00, 5444, 56, 0.2520370370
1h, 2025-01-05 09:00:00, 2025-01-05 10:00:00, 1012, 56, 0.2811111111
1h, 2025-01-05 08:00:00, 2025-01-05 09:00:00, 1241, 174, 0.3447222222
6h, 2025-01-05 05:00:00, 2025-01-05 11:00:00, 6497, 127, 0.3007870370
global, 2025-01-01 00:00:00, 2025-01-05 11:00:00, 81046, 36, 0.2103997923
1h, 2025-01-05 10:00:00, 2025-01-05 11:00:00, 1057, 126, 0.2936111111
global, 2025-01-01 00:00:00, 2025-01-05 11:00:00, 81046, 31, 0.2103997923
6h, 2025-01-05 06:00:00, 2025-01-05 12:00:00, 6973, 186, 0.3228240741
1h, 2025-01-05 11:00:00, 2025-01-05 12:00:00, 1146, 185, 0.3183333333
global, 2025-01-01 00:00:00, 2025-01-05 13:00:00, 82564, 37, 0.2104077472
6h, 2025-01-05 07:00:00, 2025-01-05 13:00:00, 6790, 240, 0.3143518519
global, 2025-01-01 00:00:00, 2025-01-05 14:00:00, 84268, 37, 0.2127979798
6h, 2025-01-05 08:00:00, 2025-01-05 14:00:00, 6560, 121, 0.3037037037
global, 2025-01-01 00:00:00, 2025-01-05 14:00:00, 84268, 41, 0.2127979798
1h, 2025-01-05 13:00:00, 2025-01-05 14:00:00, 1026, 120, 0.2850000000
1h, 2025-01-05 12:00:00, 2025-01-05 13:00:00, 1078, 240, 0.2994444444
1h, 2025-01-05 15:00:00, 2025-01-05 16:00:00, 1016, 67, 0.2822222222
1h, 2025-01-05 14:00:00, 2025-01-05 15:00:00, 1013, 193, 0.2813888889
global, 2025-01-01 00:00:00, 2025-01-05 16:00:00, 85874, 26, 0.2129811508
6h, 2025-01-05 10:00:00, 2025-01-05 16:00:00, 6336, 68, 0.2933333333
6h, 2025-01-05 09:00:00, 2025-01-05 15:00:00, 6332, 193, 0.2931481481
global, 2025-01-01 00:00:00, 2025-01-05 16:00:00, 85874, 31, 0.2129811508
1h, 2025-01-05 16:00:00, 2025-01-05 17:00:00, 1010, 130, 0.2805555556
global, 2025-01-01 00:00:00, 2025-01-05 17:00:00, 87329, 26, 0.2146730580
6h, 2025-01-05 11:00:00, 2025-01-05 17:00:00, 6289, 130, 0.2911574074
global, 2025-01-01 00:00:00, 2025-01-05 19:00:00, 88919, 40, 0.2147801932
6h, 2025-01-05 12:00:00, 2025-01-05 18:00:00, 6184, 204, 0.2862962963
6h, 2025-01-05 13:00:00, 2025-01-05 19:00:00, 6185, 62, 0.2863425926
1h, 2025-01-05 18:00:00, 2025-01-05 19:00:00, 1079, 61, 0.2997222222
global, 2025-01-01 00:00:00, 2025-01-05 19:00:00, 88919, 35, 0.2147801932
1h, 2025-01-05 17:00:00, 2025-01-05 18:00:00, 1041, 204, 0.2891666667
6h, 2025-01-05 14:00:00, 2025-01-05 20:00:00, 6115, 148, 0.2831018519
global, 2025-01-01 00:00:00, 2025-01-05 20:00:00, 90452, 33, 0.2165996169
1h, 2025-01-05 19:00:00, 2025-01-05 20:00:00, 956, 147, 0.2655555556
1h, 2025-01-05 20:00:00, 2025-01-05 21:00:00, 886, 216, 0.2461111111
global, 2025-01-01 00:00:00, 2025-01-05 23:00:00, 91747, 39, 0.2141619981
global, 2025-01-01 00:00:00, 2025-01-05 23:00:00, 91747, 51, 0.2141619981
1h, 2025-01-05 21:00:00, 2025-01-05 22:00:00, 661, 119, 0.1836111111
