timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,win1h_records_in_per_sec,win1h_records_out_per_sec,win1h_busy_ms_per_sec,win1h_backpressure_ms_per_sec,win1h_idle_ms_per_sec,win6h_records_in_per_sec,win6h_records_out_per_sec,win6h_busy_ms_per_sec,win6h_backpressure_ms_per_sec,win6h_idle_ms_per_sec,winglobal_records_in_per_sec,winglobal_records_out_per_sec,winglobal_busy_ms_per_sec,winglobal_backpressure_ms_per_sec,winglobal_idle_ms_per_sec
1782977363,2026-07-02T07:29:23Z,29f140a2192af2c6f2846dca8f406921,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1782977368,2026-07-02T07:29:28Z,29f140a2192af2c6f2846dca8f406921,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1782977374,2026-07-02T07:29:34Z,29f140a2192af2c6f2846dca8f406921,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1782977379,2026-07-02T07:29:39Z,29f140a2192af2c6f2846dca8f406921,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1782977385,2026-07-02T07:29:45Z,29f140a2192af2c6f2846dca8f406921,1260.1667,1260.1667,0.0000,0.0000,1000.0000,1258.9833333333333,1.1166666666666667,0.0,0,1000,1258.9833333333333,1.5166666666666666,0.0,0,1000,1258.9833333333333,1.6166666666666667,0.0,0,1000
1782977390,2026-07-02T07:29:50Z,29f140a2192af2c6f2846dca8f406921,1260.1667,1260.1667,0.0000,0.0000,1000.0000,1258.9833333333333,1.1166666666666667,0.0,0,1000,1258.9833333333333,1.5166666666666666,0.0,0,1000,1258.9833333333333,1.6166666666666667,0.0,0,1000
1782977396,2026-07-02T07:29:56Z,29f140a2192af2c6f2846dca8f406921,2577.6667,2577.6667,0.0000,0.0000,1000.0000,2571.0833333333335,2.45,0.0,0,1000,2575.05,3.216666666666667,0.0,0,1000,2575.05,3.4166666666666665,0.0,0,1000
1782977401,2026-07-02T07:30:01Z,29f140a2192af2c6f2846dca8f406921,2577.6667,2577.6667,0.0000,0.0000,1000.0000,2571.0833333333335,2.45,0.0,0,1000,2575.05,3.216666666666667,0.0,0,1000,2575.05,3.4166666666666665,0.0,0,1000
1782977407,2026-07-02T07:30:07Z,29f140a2192af2c6f2846dca8f406921,3917.6833,3917.6833,0.0000,0.0000,1000.0000,3913.5,3.816666666666667,0.0,0,1000,3913.5,5.016666666666667,0.0,0,1000,3913.5,5.4,36.0,0,964
1782977412,2026-07-02T07:30:12Z,29f140a2192af2c6f2846dca8f406921,3917.6833,3917.6833,0.0000,0.0000,1000.0000,3913.5,3.816666666666667,0.0,0,1000,3913.5,5.016666666666667,0.0,0,1000,3913.5,5.4,36.0,0,964
1782977418,2026-07-02T07:30:18Z,29f140a2192af2c6f2846dca8f406921,5968.3333,5968.3333,0.0000,0.0000,1000.0000,5962.75,5.9,0.0,0,1000,5961.283333333334,7.783333333333333,28.0,0,972,5961.283333333334,8.45,111.0,0,889
1782977423,2026-07-02T07:30:23Z,29f140a2192af2c6f2846dca8f406921,5968.3333,5968.3333,0.0000,0.0000,1000.0000,5962.75,5.9,0.0,0,1000,5961.283333333334,7.783333333333333,28.0,0,972,5961.283333333334,8.45,111.0,0,889
1782977429,2026-07-02T07:30:29Z,29f140a2192af2c6f2846dca8f406921,7243.7833,7243.7833,33.0000,0.0000,967.0000,7243.016666666666,7.166666666666667,59.0,0,941,7243.016666666666,9.4,108.0,0,892,7243.016666666666,10.2,217.0,0,783
1782977434,2026-07-02T07:30:34Z,29f140a2192af2c6f2846dca8f406921,7243.7833,7243.7833,33.0000,0.0000,967.0000,7243.016666666666,7.166666666666667,59.0,0,941,7243.016666666666,9.4,108.0,0,892,7243.016666666666,10.2,217.0,0,783
1782977440,2026-07-02T07:30:40Z,29f140a2192af2c6f2846dca8f406921,8053.3333,8053.3333,35.0000,0.0000,965.0000,8054.433333333333,8.05,86.0,0,914,8054.433333333333,10.6,140.0,0,860,8054.433333333333,11.533333333333333,289.0,0,711
1782977445,2026-07-02T07:30:45Z,29f140a2192af2c6f2846dca8f406921,8053.3333,8053.3333,35.0000,0.0000,965.0000,8054.433333333333,8.05,86.0,0,914,8054.433333333333,10.6,140.0,0,860,8054.433333333333,11.533333333333333,289.0,0,711
1782977451,2026-07-02T07:30:51Z,29f140a2192af2c6f2846dca8f406921,8069.8167,8069.8167,35.0000,0.0000,965.0000,8067.366666666667,8.166666666666666,82.0,0,918,8070.266666666666,10.666666666666666,136.0,0,864,8070.266666666666,11.666666666666666,340.0,0,660
1782977456,2026-07-02T07:30:56Z,29f140a2192af2c6f2846dca8f406921,8069.8167,8069.8167,35.0000,0.0000,965.0000,8067.366666666667,8.166666666666666,82.0,0,918,8070.266666666666,10.666666666666666,136.0,0,864,8070.266666666666,11.666666666666666,340.0,0,660
1782977462,2026-07-02T07:31:02Z,29f140a2192af2c6f2846dca8f406921,8094.1000,8094.1000,35.0000,0.0000,965.0000,8092.5,8.083333333333334,80.0,0,920,8092.5,10.583333333333334,131.0,0,869,8074.9,11.55,387.0,0,613
1782977467,2026-07-02T07:31:07Z,29f140a2192af2c6f2846dca8f406921,8094.1000,8094.1000,35.0000,0.0000,965.0000,8092.5,8.083333333333334,80.0,0,920,8092.5,10.583333333333334,131.0,0,869,8074.9,11.55,387.0,0,613
1782977473,2026-07-02T07:31:13Z,29f140a2192af2c6f2846dca8f406921,7842.9000,7842.9000,34.0000,0.0000,966.0000,7849.766666666666,7.783333333333333,77.0,0,923,7849.766666666666,10.216666666666667,126.0,0,874,7849.766666666666,11.133333333333333,455.0,0,545
1782977478,2026-07-02T07:31:18Z,29f140a2192af2c6f2846dca8f406921,7842.9000,7842.9000,34.0000,0.0000,966.0000,7849.766666666666,7.783333333333333,77.0,0,923,7849.766666666666,10.216666666666667,126.0,0,874,7849.766666666666,11.133333333333333,455.0,0,545
1782977484,2026-07-02T07:31:24Z,29f140a2192af2c6f2846dca8f406921,7824.9500,7824.9500,35.0000,0.0000,965.0000,7827.25,7.65,75.0,0,925,7827.016666666666,10.033333333333333,123.0,0,877,7814.75,10.866666666666667,502.0,0,498
1782977489,2026-07-02T07:31:29Z,29f140a2192af2c6f2846dca8f406921,7824.9500,7824.9500,35.0000,0.0000,965.0000,7827.25,7.65,75.0,0,925,7827.016666666666,10.033333333333333,123.0,0,877,7814.75,10.866666666666667,502.0,0,498
1782977495,2026-07-02T07:31:35Z,29f140a2192af2c6f2846dca8f406921,7844.1167,7844.1167,35.0000,4.0000,961.0000,7847.166666666667,7.55,73.0,0,927,7849.766666666666,9.95,119.0,0,881,7838.516666666666,10.633333333333333,549.0,0,451
1782977500,2026-07-02T07:31:40Z,29f140a2192af2c6f2846dca8f406921,7844.1167,7844.1167,35.0000,4.0000,961.0000,7847.166666666667,7.55,73.0,0,927,7849.766666666666,9.95,119.0,0,881,7838.516666666666,10.633333333333333,549.0,0,451
1782977506,2026-07-02T07:31:46Z,29f140a2192af2c6f2846dca8f406921,7801.6167,7801.6167,34.0000,14.0000,952.0000,7798.933333333333,7.4,72.0,0,928,7802.75,9.716666666666667,115.0,0,885,7779.55,10.533333333333333,604.0,0,396
