timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,window_records_in_per_sec,window_records_out_per_sec,sink_csv_records_in_per_sec,window_busy_ms_per_sec,window_backpressure_ms_per_sec,window_idle_ms_per_sec
1782992108,2026-07-02T11:35:08Z,03d8b5972027022f2bbc62044c7de179,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0,1000.0000,0.0000,0.0000
1782992114,2026-07-02T11:35:14Z,03d8b5972027022f2bbc62044c7de179,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0,1000.0000,0.0000,0.0000
1782992119,2026-07-02T11:35:19Z,03d8b5972027022f2bbc62044c7de179,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0000,0.0000,1000.0000
1782992125,2026-07-02T11:35:25Z,03d8b5972027022f2bbc62044c7de179,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0000,0.0000,1000.0000
1782992131,2026-07-02T11:35:31Z,03d8b5972027022f2bbc62044c7de179,944.8167,557.1000,0.0000,0.0000,1000.0000,1111.2833,19.7500,0.0,0.0000,0.0000,1000.0000
1782992137,2026-07-02T11:35:37Z,03d8b5972027022f2bbc62044c7de179,944.8167,557.1000,0.0000,0.0000,1000.0000,1111.2833,19.7500,0.0,0.0000,0.0000,1000.0000
1782992142,2026-07-02T11:35:42Z,03d8b5972027022f2bbc62044c7de179,2952.9167,1732.1833,0.0000,0.0000,1000.0000,3468.8167,65.5833,0.0,0.0000,0.0000,1000.0000
1782992148,2026-07-02T11:35:48Z,03d8b5972027022f2bbc62044c7de179,2952.9167,1732.1833,0.0000,0.0000,1000.0000,3468.8167,65.5833,0.0,0.0000,0.0000,1000.0000
1782992154,2026-07-02T11:35:54Z,03d8b5972027022f2bbc62044c7de179,4290.0000,2523.2000,0.0000,0.0000,1000.0000,5056.4833,98.0833,0.0,0.0000,0.0000,1000.0000
1782992159,2026-07-02T11:35:59Z,03d8b5972027022f2bbc62044c7de179,4290.0000,2523.2000,0.0000,0.0000,1000.0000,5056.4833,98.0833,0.0,0.0000,0.0000,1000.0000
1782992165,2026-07-02T11:36:05Z,03d8b5972027022f2bbc62044c7de179,5676.4000,3338.7667,0.0000,0.0000,1000.0000,6694.4167,130.7500,0.0,0.0000,0.0000,1000.0000
1782992171,2026-07-02T11:36:11Z,03d8b5972027022f2bbc62044c7de179,5676.4000,3338.7667,0.0000,0.0000,1000.0000,6694.4167,130.7500,0.0,0.0000,0.0000,1000.0000
1782992176,2026-07-02T11:36:16Z,03d8b5972027022f2bbc62044c7de179,7087.5167,4179.6833,33.0000,0.0000,1000.0000,8386.0167,163.5833,0.0,0.0000,0.0000,1000.0000
1782992182,2026-07-02T11:36:22Z,03d8b5972027022f2bbc62044c7de179,7087.5167,4179.6833,33.0000,0.0000,1000.0000,8386.0167,163.5833,0.0,0.0000,0.0000,1000.0000
1782992188,2026-07-02T11:36:28Z,03d8b5972027022f2bbc62044c7de179,8292.6000,4894.8667,33.0000,0.0000,1000.0000,9829.0167,194.0833,0.0,0.0000,0.0000,1000.0000
1782992193,2026-07-02T11:36:33Z,03d8b5972027022f2bbc62044c7de179,8292.6000,4894.8667,33.0000,0.0000,1000.0000,9829.0167,194.0833,0.0,0.0000,0.0000,1000.0000
1782992199,2026-07-02T11:36:39Z,03d8b5972027022f2bbc62044c7de179,8412.7167,4975.3667,32.0000,0.0000,1000.0000,9998.3000,197.5000,0.0,0.0000,0.0000,1000.0000
1782992205,2026-07-02T11:36:45Z,03d8b5972027022f2bbc62044c7de179,8412.7167,4975.3667,32.0000,0.0000,1000.0000,9998.3000,197.5000,0.0,0.0000,0.0000,1000.0000
1782992210,2026-07-02T11:36:50Z,03d8b5972027022f2bbc62044c7de179,8413.1833,4985.9000,30.0000,0.0000,1000.0000,10008.6667,197.0000,0.0,0.0000,0.0000,1000.0000
1782992216,2026-07-02T11:36:56Z,03d8b5972027022f2bbc62044c7de179,8413.1833,4985.9000,30.0000,0.0000,1000.0000,10008.6667,197.0000,0.0,0.0000,0.0000,1000.0000
1782992222,2026-07-02T11:37:02Z,03d8b5972027022f2bbc62044c7de179,8385.8000,4967.6833,30.0000,0.0000,1000.0000,9984.8667,197.0000,0.0,0.0000,0.0000,1000.0000
1782992227,2026-07-02T11:37:07Z,03d8b5972027022f2bbc62044c7de179,8385.8000,4967.6833,30.0000,0.0000,1000.0000,9984.8667,197.0000,0.0,0.0000,0.0000,1000.0000
1782992233,2026-07-02T11:37:13Z,03d8b5972027022f2bbc62044c7de179,8453.3333,5002.8167,29.0000,0.0000,1000.0000,10037.5667,193.0000,0.0,0.0000,0.0000,1000.0000
1782992239,2026-07-02T11:37:19Z,03d8b5972027022f2bbc62044c7de179,8453.3333,5002.8167,29.0000,0.0000,1000.0000,10037.5667,193.0000,0.0,0.0000,0.0000,1000.0000
1782992244,2026-07-02T11:37:24Z,03d8b5972027022f2bbc62044c7de179,8430.6000,4981.2833,29.0000,0.0000,1000.0000,10003.1667,190.5000,0.0,0.0000,0.0000,1000.0000
1782992250,2026-07-02T11:37:30Z,03d8b5972027022f2bbc62044c7de179,8430.6000,4981.2833,29.0000,0.0000,1000.0000,10003.1667,190.5000,0.0,0.0000,0.0000,1000.0000
1782992256,2026-07-02T11:37:36Z,03d8b5972027022f2bbc62044c7de179,8446.5167,4994.9833,29.0000,0.0000,1000.0000,10024.4833,188.7500,0.0,0.0000,0.0000,1000.0000
1782992261,2026-07-02T11:37:41Z,03d8b5972027022f2bbc62044c7de179,8446.5167,4994.9833,29.0000,0.0000,1000.0000,10024.4833,188.7500,0.0,0.0000,0.0000,1000.0000
1782992267,2026-07-02T11:37:47Z,03d8b5972027022f2bbc62044c7de179,8500.8833,5019.1500,29.0000,0.0000,1000.0000,10083.7333,187.3333,0.0,0.0000,0.0000,1000.0000
1782992273,2026-07-02T11:37:53Z,03d8b5972027022f2bbc62044c7de179,8500.8833,5019.1500,29.0000,0.0000,1000.0000,10083.7333,187.3333,0.0,0.0000,0.0000,1000.0000
1782992278,2026-07-02T11:37:58Z,03d8b5972027022f2bbc62044c7de179,8558.9000,5065.8500,28.0000,0.0000,1000.0000,10166.4500,184.5833,0.0,0.0000,0.0000,1000.0000
1782992284,2026-07-02T11:38:04Z,03d8b5972027022f2bbc62044c7de179,8558.9000,5065.8500,28.0000,0.0000,1000.0000,10166.4500,184.5833,0.0,0.0000,0.0000,1000.0000
1782992290,2026-07-02T11:38:10Z,03d8b5972027022f2bbc62044c7de179,8473.4833,5018.0667,28.0000,0.0000,1000.0000,10075.3167,182.0833,0.0,0.0000,0.0000,1000.0000
1782992295,2026-07-02T11:38:15Z,03d8b5972027022f2bbc62044c7de179,8473.4833,5018.0667,28.0000,0.0000,1000.0000,10075.3167,182.0833,0.0,0.0000,0.0000,1000.0000
1782992301,2026-07-02T11:38:21Z,03d8b5972027022f2bbc62044c7de179,8508.4833,5041.2833,29.0000,0.0000,1000.0000,10119.3333,180.2500,0.0,0.0000,0.0000,1000.0000
1782992307,2026-07-02T11:38:27Z,03d8b5972027022f2bbc62044c7de179,8508.4833,5041.2833,29.0000,0.0000,1000.0000,10119.3333,180.2500,0.0,0.0000,0.0000,1000.0000
1782992312,2026-07-02T11:38:32Z,03d8b5972027022f2bbc62044c7de179,8512.3667,5050.9667,28.0000,0.0000,1000.0000,10137.3000,179.5000,0.0,0.0000,0.0000,1000.0000
1782992318,2026-07-02T11:38:38Z,03d8b5972027022f2bbc62044c7de179,8512.3667,5050.9667,28.0000,0.0000,1000.0000,10137.3000,179.5000,0.0,0.0000,0.0000,1000.0000
1782992324,2026-07-02T11:38:44Z,03d8b5972027022f2bbc62044c7de179,8503.7667,5050.6333,29.0000,0.0000,1000.0000,10134.5333,175.5000,0.0,0.0000,0.0000,1000.0000
1782992329,2026-07-02T11:38:49Z,03d8b5972027022f2bbc62044c7de179,8503.7667,5050.6333,29.0000,0.0000,1000.0000,10134.5333,175.5000,0.0,0.0000,0.0000,1000.0000
1782992335,2026-07-02T11:38:55Z,03d8b5972027022f2bbc62044c7de179,8540.9000,5062.2833,29.0000,0.0000,1000.0000,10157.6833,177.2500,0.0,0.0000,0.0000,1000.0000
1782992340,2026-07-02T11:39:00Z,03d8b5972027022f2bbc62044c7de179,8540.9000,5062.2833,29.0000,0.0000,1000.0000,10157.6833,177.2500,0.0,0.0000,0.0000,1000.0000
1782992346,2026-07-02T11:39:06Z,03d8b5972027022f2bbc62044c7de179,8525.8500,5058.3333,29.0000,0.0000,1000.0000,10156.4333,176.5000,0.0,0.0000,0.0000,1000.0000
1782992352,2026-07-02T11:39:12Z,03d8b5972027022f2bbc62044c7de179,8525.8500,5058.3333,29.0000,0.0000,1000.0000,10156.4333,176.5000,0.0,0.0000,0.0000,1000.0000
1782992357,2026-07-02T11:39:17Z,03d8b5972027022f2bbc62044c7de179,8588.1833,5097.7833,29.0000,0.0000,1000.0000,10229.8167,178.3333,0.0,0.0000,0.0000,1000.0000
1782992363,2026-07-02T11:39:23Z,03d8b5972027022f2bbc62044c7de179,8588.1833,5097.7833,29.0000,0.0000,1000.0000,10229.8167,178.3333,0.0,0.0000,0.0000,1000.0000
1782992369,2026-07-02T11:39:29Z,03d8b5972027022f2bbc62044c7de179,8596.1333,5106.5167,29.0000,0.0000,1000.0000,10254.1000,179.3333,0.0,0.0000,0.0000,1000.0000
1782992374,2026-07-02T11:39:34Z,03d8b5972027022f2bbc62044c7de179,8596.1333,5106.5167,29.0000,0.0000,1000.0000,10254.1000,179.3333,0.0,0.0000,0.0000,1000.0000
1782992380,2026-07-02T11:39:40Z,03d8b5972027022f2bbc62044c7de179,8576.6000,5099.9833,29.0000,0.0000,1000.0000,10234.7333,179.3333,0.0,0.0000,0.0000,1000.0000
