window_type, window_start, trigger_ts, num_flights, latency_ms, throughput_rps
global, 2025-01-01 00:00:00, 2025-01-02 05:00:00, 17457, 34, 0.1672126437
global, 2025-01-01 00:00:00, 2025-01-02 05:00:00, 17457, 38, 0.1672126437
6h, 2025-01-01 21:00:00, 2025-01-02 03:00:00, 1064, 147, 0.0492592593
6h, 2025-01-01 22:00:00, 2025-01-02 04:00:00, 587, 146, 0.0271759259
global, 2025-01-01 00:00:00, 2025-01-02 07:00:00, 18930, 27, 0.1696236559
6h, 2025-01-02 01:00:00, 2025-01-02 07:00:00, 2063, 227, 0.0955092593
6h, 2025-01-02 02:00:00, 2025-01-02 08:00:00, 3379, 55, 0.1564351852
1h, 2025-01-02 06:00:00, 2025-01-02 07:00:00, 1326, 227, 0.3683333333
1h, 2025-01-02 07:00:00, 2025-01-02 08:00:00, 1328, 55, 0.3688888889
global, 2025-01-01 00:00:00, 2025-01-02 08:00:00, 20553, 23, 0.1784114583
global, 2025-01-01 00:00:00, 2025-01-02 08:00:00, 20553, 25, 0.1784114583
6h, 2025-01-02 03:00:00, 2025-01-02 09:00:00, 4659, 108, 0.2156944444
1h, 2025-01-02 08:00:00, 2025-01-02 09:00:00, 1286, 108, 0.3572222222
global, 2025-01-01 00:00:00, 2025-01-02 09:00:00, 22129, 32, 0.1862710438
6h, 2025-01-02 04:00:00, 2025-01-02 10:00:00, 5720, 168, 0.2648148148
1h, 2025-01-02 09:00:00, 2025-01-02 10:00:00, 1066, 168, 0.2961111111
global, 2025-01-01 00:00:00, 2025-01-02 11:00:00, 23687, 29, 0.1879920635
1h, 2025-01-02 11:00:00, 2025-01-02 12:00:00, 1188, 61, 0.3300000000
6h, 2025-01-02 05:00:00, 2025-01-02 11:00:00, 6833, 225, 0.3163425926
6h, 2025-01-02 06:00:00, 2025-01-02 12:00:00, 7311, 62, 0.3384722222
global, 2025-01-01 00:00:00, 2025-01-02 12:00:00, 25227, 31, 0.1946527778
1h, 2025-01-02 10:00:00, 2025-01-02 11:00:00, 1117, 224, 0.3102777778
global, 2025-01-01 00:00:00, 2025-01-02 12:00:00, 25227, 32, 0.1946527778
6h, 2025-01-02 07:00:00, 2025-01-02 13:00:00, 7137, 131, 0.3304166667
1h, 2025-01-02 12:00:00, 2025-01-02 13:00:00, 1152, 130, 0.3200000000
global, 2025-01-01 00:00:00, 2025-01-02 13:00:00, 26904, 25, 0.2019819820
global, 2025-01-01 00:00:00, 2025-01-02 15:00:00, 28582, 24, 0.2035754986
global, 2025-01-01 00:00:00, 2025-01-02 15:00:00, 28582, 22, 0.2035754986
1h, 2025-01-02 13:00:00, 2025-01-02 14:00:00, 1074, 189, 0.2983333333
6h, 2025-01-02 09:00:00, 2025-01-02 15:00:00, 6691, 65, 0.3097685185
6h, 2025-01-02 08:00:00, 2025-01-02 14:00:00, 6883, 190, 0.3186574074
1h, 2025-01-02 14:00:00, 2025-01-02 15:00:00, 1094, 63, 0.3038888889
6h, 2025-01-02 10:00:00, 2025-01-02 16:00:00, 6734, 133, 0.3117592593
1h, 2025-01-02 15:00:00, 2025-01-02 16:00:00, 1109, 132, 0.3080555556
global, 2025-01-01 00:00:00, 2025-01-02 16:00:00, 30211, 37, 0.2097986111
1h, 2025-01-02 16:00:00, 2025-01-02 17:00:00, 1105, 209, 0.3069444444
1h, 2025-01-02 17:00:00, 2025-01-02 18:00:00, 1137, 79, 0.3158333333
6h, 2025-01-02 11:00:00, 2025-01-02 17:00:00, 6722, 209, 0.3112037037
6h, 2025-01-02 12:00:00, 2025-01-02 18:00:00, 6671, 81, 0.3088425926
global, 2025-01-01 00:00:00, 2025-01-02 18:00:00, 32107, 26, 0.2123478836
global, 2025-01-01 00:00:00, 2025-01-02 18:00:00, 32107, 28, 0.2123478836
6h, 2025-01-02 13:00:00, 2025-01-02 19:00:00, 6728, 141, 0.3114814815
1h, 2025-01-02 18:00:00, 2025-01-02 19:00:00, 1209, 140, 0.3358333333
global, 2025-01-01 00:00:00, 2025-01-02 19:00:00, 33593, 28, 0.2170090439
6h, 2025-01-02 15:00:00, 2025-01-02 21:00:00, 6546, 81, 0.3030555556
6h, 2025-01-02 14:00:00, 2025-01-02 20:00:00, 6680, 197, 0.3092592593
global, 2025-01-01 00:00:00, 2025-01-02 21:00:00, 35282, 32, 0.2177901235
1h, 2025-01-02 20:00:00, 2025-01-02 21:00:00, 960, 80, 0.2666666667
1h, 2025-01-02 19:00:00, 2025-01-02 20:00:00, 1026, 196, 0.2850000000
global, 2025-01-01 00:00:00, 2025-01-02 21:00:00, 35282, 30, 0.2177901235
1h, 2025-01-02 21:00:00, 2025-01-02 22:00:00, 717, 201, 0.1991666667
6h, 2025-01-02 17:00:00, 2025-01-02 23:00:00, 5618, 133, 0.2600925926
6h, 2025-01-02 16:00:00, 2025-01-02 22:00:00, 6154, 201, 0.2849074074
6h, 2025-01-02 18:00:00, 2025-01-03 00:00:00, 4674, 115, 0.2163888889
1h, 2025-01-02 22:00:00, 2025-01-02 23:00:00, 569, 132, 0.1580555556
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36947, 29, 0.1936425577
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36947, 34, 0.1936425577
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36947, 40, 0.1936425577
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36947, 44, 0.1936425577
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36947, 27, 0.1936425577
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36947, 31, 0.1936425577
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36947, 37, 0.1936425577
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36947, 42, 0.1936425577
6h, 2025-01-02 19:00:00, 2025-01-03 01:00:00, 3505, 113, 0.1622685185
6h, 2025-01-02 21:00:00, 2025-01-03 03:00:00, 1538, 112, 0.0712037037
6h, 2025-01-02 23:00:00, 2025-01-03 05:00:00, 261, 110, 0.0120833333
6h, 2025-01-02 20:00:00, 2025-01-03 02:00:00, 2492, 111, 0.1153703704
6h, 2025-01-02 22:00:00, 2025-01-03 04:00:00, 826, 111, 0.0382407407
global, 2025-01-01 00:00:00, 2025-01-03 07:00:00, 38580, 24, 0.1948484848
6h, 2025-01-03 01:00:00, 2025-01-03 07:00:00, 2019, 248, 0.0934722222
global, 2025-01-01 00:00:00, 2025-01-03 08:00:00, 40153, 28, 0.1991716270
6h, 2025-01-03 02:00:00, 2025-01-03 08:00:00, 3310, 86, 0.1532407407
1h, 2025-01-03 07:00:00, 2025-01-03 08:00:00, 1304, 85, 0.3622222222
1h, 2025-01-03 06:00:00, 2025-01-03 07:00:00, 1312, 248, 0.3644444444
global, 2025-01-01 00:00:00, 2025-01-03 08:00:00, 40153, 30, 0.1991716270
6h, 2025-01-03 03:00:00, 2025-01-03 09:00:00, 4600, 143, 0.2129629630
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41777, 28, 0.2035916179
1h, 2025-01-03 08:00:00, 2025-01-03 09:00:00, 1296, 142, 0.3600000000
6h, 2025-01-03 04:00:00, 2025-01-03 10:00:00, 5647, 204, 0.2614351852
6h, 2025-01-03 05:00:00, 2025-01-03 11:00:00, 6745, 66, 0.3122685185
global, 2025-01-01 00:00:00, 2025-01-03 11:00:00, 43330, 33, 0.2040018832
global, 2025-01-01 00:00:00, 2025-01-03 11:00:00, 43330, 36, 0.2040018832
1h, 2025-01-03 09:00:00, 2025-01-03 10:00:00, 1052, 204, 0.2922222222
1h, 2025-01-03 10:00:00, 2025-01-03 11:00:00, 1102, 65, 0.3061111111
6h, 2025-01-03 06:00:00, 2025-01-03 12:00:00, 7247, 103, 0.3355092593
1h, 2025-01-03 11:00:00, 2025-01-03 12:00:00, 1181, 102, 0.3280555556
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 44792, 26, 0.2073703704
6h, 2025-01-03 07:00:00, 2025-01-03 13:00:00, 7051, 136, 0.3264351852
global, 2025-01-01 00:00:00, 2025-01-03 13:00:00, 46108, 36, 0.2099635701
1h, 2025-01-03 12:00:00, 2025-01-03 13:00:00, 1116, 135, 0.3100000000
6h, 2025-01-03 08:00:00, 2025-01-03 14:00:00, 6837, 181, 0.3165277778
6h, 2025-01-03 09:00:00, 2025-01-03 15:00:00, 6652, 53, 0.3079629630
global, 2025-01-01 00:00:00, 2025-01-03 15:00:00, 47876, 25, 0.2110934744
1h, 2025-01-03 13:00:00, 2025-01-03 14:00:00, 1090, 181, 0.3027777778
1h, 2025-01-03 14:00:00, 2025-01-03 15:00:00, 1111, 52, 0.3086111111
global, 2025-01-01 00:00:00, 2025-01-03 15:00:00, 47876, 23, 0.2110934744
6h, 2025-01-03 10:00:00, 2025-01-03 16:00:00, 6673, 133, 0.3089351852
1h, 2025-01-03 15:00:00, 2025-01-03 16:00:00, 1073, 132, 0.2980555556
global, 2025-01-01 00:00:00, 2025-01-03 16:00:00, 49513, 27, 0.2149001736
6h, 2025-01-03 12:00:00, 2025-01-03 18:00:00, 6629, 61, 0.3068981481
6h, 2025-01-03 11:00:00, 2025-01-03 17:00:00, 6665, 192, 0.3085648148
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 51161, 33, 0.2153240741
1h, 2025-01-03 16:00:00, 2025-01-03 17:00:00, 1094, 191, 0.3038888889
1h, 2025-01-03 17:00:00, 2025-01-03 18:00:00, 1145, 60, 0.3180555556
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 51161, 36, 0.2153240741
6h, 2025-01-03 13:00:00, 2025-01-03 19:00:00, 6697, 130, 0.3100462963
global, 2025-01-01 00:00:00, 2025-01-03 19:00:00, 52854, 41, 0.2191293532
1h, 2025-01-03 18:00:00, 2025-01-03 19:00:00, 1184, 129, 0.3288888889
1h, 2025-01-03 20:00:00, 2025-01-03 21:00:00, 986, 99, 0.2738888889
6h, 2025-01-03 15:00:00, 2025-01-03 21:00:00, 6504, 101, 0.3011111111
1h, 2025-01-03 21:00:00, 2025-01-03 22:00:00, 670, 24, 0.1861111111
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54754, 30, 0.2172777778
6h, 2025-01-03 14:00:00, 2025-01-03 20:00:00, 6629, 214, 0.3068981481
6h, 2025-01-03 16:00:00, 2025-01-03 22:00:00, 6101, 25, 0.2824537037
1h, 2025-01-03 19:00:00, 2025-01-03 20:00:00, 1022, 213, 0.2838888889
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54754, 27, 0.2172777778
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54754, 33, 0.2172777778
6h, 2025-01-03 17:00:00, 2025-01-03 23:00:00, 5568, 153, 0.2577777778
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56379, 24, 0.2007799145
6h, 2025-01-03 18:00:00, 2025-01-04 00:00:00, 4605, 133, 0.2131944444
6h, 2025-01-03 19:00:00, 2025-01-04 01:00:00, 3460, 129, 0.1601851852
6h, 2025-01-03 21:00:00, 2025-01-04 03:00:00, 1471, 128, 0.0681018519
6h, 2025-01-03 23:00:00, 2025-01-04 05:00:00, 249, 127, 0.0115277778
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56379, 28, 0.2007799145
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56379, 31, 0.2007799145
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56379, 38, 0.2007799145
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56379, 45, 0.2007799145
6h, 2025-01-03 20:00:00, 2025-01-04 02:00:00, 2451, 128, 0.1134722222
6h, 2025-01-03 22:00:00, 2025-01-04 04:00:00, 805, 127, 0.0372685185
1h, 2025-01-03 22:00:00, 2025-01-03 23:00:00, 561, 152, 0.1558333333
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56379, 35, 0.2007799145
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56379, 42, 0.2007799145
1h, 2025-01-04 06:00:00, 2025-01-04 07:00:00, 1264, 84, 0.3511111111
6h, 2025-01-04 01:00:00, 2025-01-04 07:00:00, 2007, 84, 0.0929166667
global, 2025-01-01 00:00:00, 2025-01-04 07:00:00, 58003, 25, 0.2039486639
global, 2025-01-01 00:00:00, 2025-01-04 07:00:00, 58003, 28, 0.2039486639
6h, 2025-01-04 02:00:00, 2025-01-04 08:00:00, 3274, 125, 0.1515740741
1h, 2025-01-04 07:00:00, 2025-01-04 08:00:00, 1280, 124, 0.3555555556
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59575, 20, 0.2068576389
6h, 2025-01-04 04:00:00, 2025-01-04 10:00:00, 5439, 65, 0.2518055556
1h, 2025-01-04 09:00:00, 2025-01-04 10:00:00, 1018, 64, 0.2827777778
global, 2025-01-01 00:00:00, 2025-01-04 10:00:00, 61275, 31, 0.2075711382
6h, 2025-01-04 03:00:00, 2025-01-04 09:00:00, 4425, 174, 0.2048611111
1h, 2025-01-04 08:00:00, 2025-01-04 09:00:00, 1157, 173, 0.3213888889
global, 2025-01-01 00:00:00, 2025-01-04 10:00:00, 61275, 35, 0.2075711382
1h, 2025-01-04 10:00:00, 2025-01-04 11:00:00, 992, 150, 0.2755555556
6h, 2025-01-04 05:00:00, 2025-01-04 11:00:00, 6426, 150, 0.2975000000
global, 2025-01-01 00:00:00, 2025-01-04 11:00:00, 63003, 33, 0.2108534137
global, 2025-01-01 00:00:00, 2025-01-04 13:00:00, 64904, 24, 0.2121045752
6h, 2025-01-04 06:00:00, 2025-01-04 12:00:00, 6852, 218, 0.3172222222
1h, 2025-01-04 11:00:00, 2025-01-04 12:00:00, 1141, 217, 0.3169444444
1h, 2025-01-04 12:00:00, 2025-01-04 13:00:00, 1010, 109, 0.2805555556
global, 2025-01-01 00:00:00, 2025-01-04 13:00:00, 64904, 27, 0.2121045752
6h, 2025-01-04 07:00:00, 2025-01-04 13:00:00, 6598, 111, 0.3054629630
6h, 2025-01-04 08:00:00, 2025-01-04 14:00:00, 6322, 199, 0.2926851852
1h, 2025-01-04 13:00:00, 2025-01-04 14:00:00, 1004, 198, 0.2788888889
6h, 2025-01-04 09:00:00, 2025-01-04 15:00:00, 6198, 78, 0.2869444444
1h, 2025-01-04 14:00:00, 2025-01-04 15:00:00, 1033, 77, 0.2869444444
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66648, 28, 0.2127969349
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66648, 32, 0.2127969349
6h, 2025-01-04 10:00:00, 2025-01-04 16:00:00, 6224, 159, 0.2881481481
6h, 2025-01-04 11:00:00, 2025-01-04 17:00:00, 6268, 27, 0.2901851852
1h, 2025-01-04 15:00:00, 2025-01-04 16:00:00, 1044, 159, 0.2900000000
1h, 2025-01-04 16:00:00, 2025-01-04 17:00:00, 1036, 26, 0.2877777778
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 68322, 23, 0.2132397004
6h, 2025-01-04 12:00:00, 2025-01-04 18:00:00, 6184, 104, 0.2862962963
global, 2025-01-01 00:00:00, 2025-01-04 18:00:00, 69960, 23, 0.2159259259
1h, 2025-01-04 17:00:00, 2025-01-04 18:00:00, 1057, 103, 0.2936111111
global, 2025-01-01 00:00:00, 2025-01-04 18:00:00, 69960, 28, 0.2159259259
1h, 2025-01-04 18:00:00, 2025-01-04 19:00:00, 1134, 172, 0.3150000000
6h, 2025-01-04 14:00:00, 2025-01-04 20:00:00, 6301, 64, 0.2917129630
6h, 2025-01-04 13:00:00, 2025-01-04 19:00:00, 6308, 173, 0.2920370370
1h, 2025-01-04 19:00:00, 2025-01-04 20:00:00, 997, 63, 0.2769444444
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 71711, 40, 0.2165187198
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 71711, 35, 0.2165187198
1h, 2025-01-04 20:00:00, 2025-01-04 21:00:00, 917, 156, 0.2547222222
6h, 2025-01-04 16:00:00, 2025-01-04 22:00:00, 5828, 80, 0.2698148148
6h, 2025-01-04 15:00:00, 2025-01-04 21:00:00, 6185, 157, 0.2863425926
global, 2025-01-01 00:00:00, 2025-01-04 22:00:00, 73382, 37, 0.2168498818
1h, 2025-01-04 21:00:00, 2025-01-04 22:00:00, 687, 79, 0.1908333333
global, 2025-01-01 00:00:00, 2025-01-04 22:00:00, 73382, 41, 0.2168498818
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74971, 24, 0.2041693900
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74971, 33, 0.2041693900
6h, 2025-01-04 17:00:00, 2025-01-04 23:00:00, 5309, 211, 0.2457870370
6h, 2025-01-04 19:00:00, 2025-01-05 01:00:00, 3347, 181, 0.1549537037
6h, 2025-01-04 21:00:00, 2025-01-05 03:00:00, 1450, 180, 0.0671296296
6h, 2025-01-04 23:00:00, 2025-01-05 05:00:00, 255, 177, 0.0118055556
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74971, 29, 0.2041693900
6h, 2025-01-04 18:00:00, 2025-01-05 00:00:00, 4439, 186, 0.2055092593
6h, 2025-01-04 20:00:00, 2025-01-05 02:00:00, 2361, 181, 0.1093055556
6h, 2025-01-04 22:00:00, 2025-01-05 04:00:00, 768, 177, 0.0355555556
1h, 2025-01-04 22:00:00, 2025-01-04 23:00:00, 517, 211, 0.1436111111
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74971, 39, 0.2041693900
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74971, 47, 0.2041693900
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74971, 56, 0.2041693900
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74971, 43, 0.2041693900
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74971, 51, 0.2041693900
6h, 2025-01-05 01:00:00, 2025-01-05 07:00:00, 1957, 117, 0.0906018519
global, 2025-01-01 00:00:00, 2025-01-05 07:00:00, 76351, 25, 0.2059088457
1h, 2025-01-05 06:00:00, 2025-01-05 07:00:00, 1261, 117, 0.3502777778
global, 2025-01-01 00:00:00, 2025-01-05 08:00:00, 78147, 25, 0.2087259615
6h, 2025-01-05 02:00:00, 2025-01-05 08:00:00, 3202, 151, 0.1482407407
1h, 2025-01-05 07:00:00, 2025-01-05 08:00:00, 1256, 151, 0.3488888889
1h, 2025-01-05 09:00:00, 2025-01-05 10:00:00, 1012, 94, 0.2811111111
6h, 2025-01-05 04:00:00, 2025-01-05 10:00:00, 5444, 94, 0.2520370370
6h, 2025-01-05 03:00:00, 2025-01-05 09:00:00, 4437, 214, 0.2054166667
1h, 2025-01-05 08:00:00, 2025-01-05 09:00:00, 1241, 214, 0.3447222222
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 79775, 41, 0.2090539832
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 79775, 37, 0.2090539832
6h, 2025-01-05 05:00:00, 2025-01-05 11:00:00, 6497, 161, 0.3007870370
1h, 2025-01-05 10:00:00, 2025-01-05 11:00:00, 1057, 160, 0.2936111111
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 81426, 31, 0.2094290123
1h, 2025-01-05 11:00:00, 2025-01-05 12:00:00, 1146, 233, 0.3183333333
6h, 2025-01-05 06:00:00, 2025-01-05 12:00:00, 6973, 234, 0.3228240741
6h, 2025-01-05 07:00:00, 2025-01-05 13:00:00, 6790, 87, 0.3143518519
1h, 2025-01-05 12:00:00, 2025-01-05 13:00:00, 1078, 86, 0.2994444444
global, 2025-01-01 00:00:00, 2025-01-05 13:00:00, 83020, 32, 0.2115698267
global, 2025-01-01 00:00:00, 2025-01-05 15:00:00, 84585, 25, 0.2116741742
global, 2025-01-01 00:00:00, 2025-01-05 13:00:00, 83020, 37, 0.2115698267
1h, 2025-01-05 13:00:00, 2025-01-05 14:00:00, 1026, 154, 0.2850000000
6h, 2025-01-05 08:00:00, 2025-01-05 14:00:00, 6560, 154, 0.3037037037
6h, 2025-01-05 10:00:00, 2025-01-05 16:00:00, 6336, 101, 0.2933333333
6h, 2025-01-05 09:00:00, 2025-01-05 15:00:00, 6332, 237, 0.2931481481
1h, 2025-01-05 15:00:00, 2025-01-05 16:00:00, 1016, 100, 0.2822222222
1h, 2025-01-05 14:00:00, 2025-01-05 15:00:00, 1013, 237, 0.2813888889
global, 2025-01-01 00:00:00, 2025-01-05 16:00:00, 86007, 46, 0.2133110119
global, 2025-01-01 00:00:00, 2025-01-05 16:00:00, 86007, 39, 0.2133110119
6h, 2025-01-05 11:00:00, 2025-01-05 17:00:00, 6289, 158, 0.2911574074
1h, 2025-01-05 16:00:00, 2025-01-05 17:00:00, 1010, 158, 0.2805555556
global, 2025-01-01 00:00:00, 2025-01-05 17:00:00, 87581, 42, 0.2152925270
1h, 2025-01-05 17:00:00, 2025-01-05 18:00:00, 1041, 230, 0.2891666667
6h, 2025-01-05 12:00:00, 2025-01-05 18:00:00, 6184, 231, 0.2862962963
global, 2025-01-01 00:00:00, 2025-01-05 18:00:00, 88610, 43, 0.2159113060
6h, 2025-01-05 14:00:00, 2025-01-05 20:00:00, 6115, 46, 0.2831018519
6h, 2025-01-05 13:00:00, 2025-01-05 19:00:00, 6185, 212, 0.2863425926
1h, 2025-01-05 18:00:00, 2025-01-05 19:00:00, 1079, 211, 0.2997222222
1h, 2025-01-05 19:00:00, 2025-01-05 20:00:00, 956, 45, 0.2655555556
global, 2025-01-01 00:00:00, 2025-01-05 20:00:00, 89802, 32, 0.2150431034
global, 2025-01-01 00:00:00, 2025-01-05 20:00:00, 89802, 27, 0.2150431034
6h, 2025-01-05 15:00:00, 2025-01-05 21:00:00, 5988, 109, 0.2772222222
global, 2025-01-01 00:00:00, 2025-01-05 21:00:00, 90997, 25, 0.2160422602
1h, 2025-01-05 20:00:00, 2025-01-05 21:00:00, 886, 107, 0.2461111111
6h, 2025-01-05 17:00:00, 2025-01-05 23:00:00, 5124, 115, 0.2372222222
6h, 2025-01-05 19:00:00, 2025-01-06 01:00:00, 3214, 91, 0.1487962963
6h, 2025-01-05 21:00:00, 2025-01-06 03:00:00, 1390, 91, 0.0643518519
6h, 2025-01-05 23:00:00, 2025-01-06 05:00:00, 236, 89, 0.0109259259
6h, 2025-01-05 16:00:00, 2025-01-05 22:00:00, 5633, 194, 0.2607870370
