window_type, window_start, trigger_ts, num_flights, latency_ms, throughput_rps
1h, 2025-01-02 18:00:00, 2025-01-02 19:00:00, 1209, 55, 0.3358333333
global, 2025-01-01 00:00:00, 2025-01-02 19:00:00, 32959, 14, 0.2129134367
global, 2025-01-01 00:00:00, 2025-01-02 19:00:00, 32959, 37, 0.2129134367
global, 2025-01-01 00:00:00, 2025-01-02 20:00:00, 34612, 24, 0.2185101010
6h, 2025-01-02 14:00:00, 2025-01-02 20:00:00, 6680, 117, 0.3092592593
1h, 2025-01-02 19:00:00, 2025-01-02 20:00:00, 1026, 116, 0.2850000000
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36488, 12, 0.1912368973
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36488, 25, 0.1912368973
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36488, 40, 0.1912368973
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36488, 54, 0.1912368973
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36488, 62, 0.1912368973
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36488, 71, 0.1912368973
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36488, 82, 0.1912368973
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36488, 91, 0.1912368973
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36488, 102, 0.1912368973
1h, 2025-01-02 20:00:00, 2025-01-02 21:00:00, 960, 208, 0.2666666667
1h, 2025-01-02 21:00:00, 2025-01-02 22:00:00, 717, 139, 0.1991666667
1h, 2025-01-02 22:00:00, 2025-01-02 23:00:00, 569, 89, 0.1580555556
6h, 2025-01-02 15:00:00, 2025-01-02 21:00:00, 6546, 209, 0.3030555556
6h, 2025-01-02 16:00:00, 2025-01-02 22:00:00, 6154, 141, 0.2849074074
6h, 2025-01-02 17:00:00, 2025-01-02 23:00:00, 5618, 96, 0.2600925926
6h, 2025-01-02 18:00:00, 2025-01-03 00:00:00, 4674, 83, 0.2163888889
6h, 2025-01-02 19:00:00, 2025-01-03 01:00:00, 3505, 88, 0.1622685185
6h, 2025-01-02 20:00:00, 2025-01-03 02:00:00, 2492, 101, 0.1153703704
6h, 2025-01-02 21:00:00, 2025-01-03 03:00:00, 1538, 107, 0.0712037037
6h, 2025-01-02 22:00:00, 2025-01-03 04:00:00, 826, 118, 0.0382407407
6h, 2025-01-02 23:00:00, 2025-01-03 05:00:00, 261, 131, 0.0120833333
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37806, 16, 0.1944753086
global, 2025-01-01 00:00:00, 2025-01-03 08:00:00, 39590, 20, 0.1963789683
6h, 2025-01-03 01:00:00, 2025-01-03 07:00:00, 2019, 159, 0.0934722222
1h, 2025-01-03 06:00:00, 2025-01-03 07:00:00, 1312, 159, 0.3644444444
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41387, 22, 0.2016910331
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41387, 35, 0.2016910331
1h, 2025-01-03 07:00:00, 2025-01-03 08:00:00, 1304, 220, 0.3622222222
1h, 2025-01-03 08:00:00, 2025-01-03 09:00:00, 1296, 107, 0.3600000000
6h, 2025-01-03 02:00:00, 2025-01-03 08:00:00, 3310, 220, 0.1532407407
6h, 2025-01-03 03:00:00, 2025-01-03 09:00:00, 4600, 110, 0.2129629630
1h, 2025-01-03 09:00:00, 2025-01-03 10:00:00, 1052, 146, 0.2922222222
global, 2025-01-01 00:00:00, 2025-01-03 11:00:00, 43138, 19, 0.2030979284
6h, 2025-01-03 04:00:00, 2025-01-03 10:00:00, 5647, 147, 0.2614351852
6h, 2025-01-03 05:00:00, 2025-01-03 11:00:00, 6745, 230, 0.3122685185
6h, 2025-01-03 06:00:00, 2025-01-03 12:00:00, 7247, 120, 0.3355092593
1h, 2025-01-03 10:00:00, 2025-01-03 11:00:00, 1102, 229, 0.3061111111
1h, 2025-01-03 11:00:00, 2025-01-03 12:00:00, 1181, 115, 0.3280555556
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 45006, 17, 0.2083611111
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 45006, 43, 0.2083611111
1h, 2025-01-03 12:00:00, 2025-01-03 13:00:00, 1116, 177, 0.3100000000
1h, 2025-01-03 13:00:00, 2025-01-03 14:00:00, 1090, 72, 0.3027777778
6h, 2025-01-03 07:00:00, 2025-01-03 13:00:00, 7051, 178, 0.3264351852
6h, 2025-01-03 08:00:00, 2025-01-03 14:00:00, 6837, 77, 0.3165277778
global, 2025-01-01 00:00:00, 2025-01-03 14:00:00, 46691, 24, 0.2091890681
global, 2025-01-01 00:00:00, 2025-01-03 14:00:00, 46691, 47, 0.2091890681
6h, 2025-01-03 09:00:00, 2025-01-03 15:00:00, 6652, 102, 0.3079629630
global, 2025-01-01 00:00:00, 2025-01-03 15:00:00, 48226, 19, 0.2126366843
1h, 2025-01-03 14:00:00, 2025-01-03 15:00:00, 1111, 102, 0.3086111111
1h, 2025-01-03 15:00:00, 2025-01-03 16:00:00, 1073, 166, 0.2980555556
global, 2025-01-01 00:00:00, 2025-01-03 17:00:00, 49780, 18, 0.2127350427
6h, 2025-01-03 10:00:00, 2025-01-03 16:00:00, 6673, 167, 0.3089351852
1h, 2025-01-03 16:00:00, 2025-01-03 17:00:00, 1094, 226, 0.3038888889
1h, 2025-01-03 17:00:00, 2025-01-03 18:00:00, 1145, 85, 0.3180555556
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 51303, 17, 0.2159217172
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 51303, 32, 0.2159217172
6h, 2025-01-03 11:00:00, 2025-01-03 17:00:00, 6665, 227, 0.3085648148
6h, 2025-01-03 12:00:00, 2025-01-03 18:00:00, 6629, 80, 0.3068981481
1h, 2025-01-03 18:00:00, 2025-01-03 19:00:00, 1184, 128, 0.3288888889
6h, 2025-01-03 13:00:00, 2025-01-03 19:00:00, 6697, 129, 0.3100462963
global, 2025-01-01 00:00:00, 2025-01-03 20:00:00, 53116, 15, 0.2169771242
global, 2025-01-01 00:00:00, 2025-01-03 21:00:00, 54642, 28, 0.2199758454
global, 2025-01-01 00:00:00, 2025-01-03 21:00:00, 54642, 50, 0.2199758454
1h, 2025-01-03 19:00:00, 2025-01-03 20:00:00, 1022, 219, 0.2838888889
1h, 2025-01-03 20:00:00, 2025-01-03 21:00:00, 986, 107, 0.2738888889
6h, 2025-01-03 14:00:00, 2025-01-03 20:00:00, 6629, 219, 0.3068981481
6h, 2025-01-03 15:00:00, 2025-01-03 21:00:00, 6504, 109, 0.3011111111
6h, 2025-01-03 16:00:00, 2025-01-03 22:00:00, 6101, 216, 0.2824537037
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56268, 24, 0.2003846154
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56268, 47, 0.2003846154
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56268, 57, 0.2003846154
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56268, 69, 0.2003846154
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56268, 78, 0.2003846154
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56268, 94, 0.2003846154
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56268, 104, 0.2003846154
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56268, 113, 0.2003846154
1h, 2025-01-03 21:00:00, 2025-01-03 22:00:00, 670, 215, 0.1861111111
1h, 2025-01-03 22:00:00, 2025-01-03 23:00:00, 561, 148, 0.1558333333
6h, 2025-01-03 17:00:00, 2025-01-03 23:00:00, 5568, 141, 0.2577777778
6h, 2025-01-03 18:00:00, 2025-01-04 00:00:00, 4605, 133, 0.2131944444
6h, 2025-01-03 19:00:00, 2025-01-04 01:00:00, 3460, 133, 0.1601851852
6h, 2025-01-03 20:00:00, 2025-01-04 02:00:00, 2451, 147, 0.1134722222
6h, 2025-01-03 21:00:00, 2025-01-04 03:00:00, 1471, 159, 0.0681018519
6h, 2025-01-03 22:00:00, 2025-01-04 04:00:00, 805, 170, 0.0372685185
6h, 2025-01-03 23:00:00, 2025-01-04 05:00:00, 249, 176, 0.0115277778
6h, 2025-01-04 01:00:00, 2025-01-04 07:00:00, 2007, 68, 0.0929166667
1h, 2025-01-04 06:00:00, 2025-01-04 07:00:00, 1264, 68, 0.3511111111
global, 2025-01-01 00:00:00, 2025-01-04 07:00:00, 57880, 28, 0.2035161744
6h, 2025-01-04 02:00:00, 2025-01-04 08:00:00, 3274, 124, 0.1515740741
1h, 2025-01-04 07:00:00, 2025-01-04 08:00:00, 1280, 124, 0.3555555556
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59648, 28, 0.2071111111
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59648, 43, 0.2071111111
6h, 2025-01-04 03:00:00, 2025-01-04 09:00:00, 4425, 194, 0.2048611111
6h, 2025-01-04 04:00:00, 2025-01-04 10:00:00, 5439, 99, 0.2518055556
global, 2025-01-01 00:00:00, 2025-01-04 10:00:00, 61476, 24, 0.2082520325
global, 2025-01-01 00:00:00, 2025-01-04 10:00:00, 61476, 44, 0.2082520325
1h, 2025-01-04 08:00:00, 2025-01-04 09:00:00, 1157, 194, 0.3213888889
1h, 2025-01-04 09:00:00, 2025-01-04 10:00:00, 1018, 107, 0.2827777778
global, 2025-01-01 00:00:00, 2025-01-04 12:00:00, 63283, 21, 0.2092691799
global, 2025-01-01 00:00:00, 2025-01-04 12:00:00, 63283, 34, 0.2092691799
1h, 2025-01-04 10:00:00, 2025-01-04 11:00:00, 992, 163, 0.2755555556
1h, 2025-01-04 11:00:00, 2025-01-04 12:00:00, 1141, 46, 0.3169444444
6h, 2025-01-04 05:00:00, 2025-01-04 11:00:00, 6426, 164, 0.2975000000
6h, 2025-01-04 06:00:00, 2025-01-04 12:00:00, 6852, 49, 0.3172222222
6h, 2025-01-04 07:00:00, 2025-01-04 13:00:00, 6598, 111, 0.3054629630
1h, 2025-01-04 12:00:00, 2025-01-04 13:00:00, 1010, 110, 0.2805555556
global, 2025-01-01 00:00:00, 2025-01-04 13:00:00, 64827, 30, 0.2118529412
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66704, 24, 0.2129757344
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66704, 39, 0.2129757344
1h, 2025-01-04 13:00:00, 2025-01-04 14:00:00, 1004, 198, 0.2788888889
1h, 2025-01-04 14:00:00, 2025-01-04 15:00:00, 1033, 87, 0.2869444444
6h, 2025-01-04 08:00:00, 2025-01-04 14:00:00, 6322, 199, 0.2926851852
6h, 2025-01-04 09:00:00, 2025-01-04 15:00:00, 6198, 100, 0.2869444444
1h, 2025-01-04 15:00:00, 2025-01-04 16:00:00, 1044, 163, 0.2900000000
1h, 2025-01-04 16:00:00, 2025-01-04 17:00:00, 1036, 53, 0.2877777778
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 68427, 26, 0.2135674157
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 68427, 47, 0.2135674157
6h, 2025-01-04 10:00:00, 2025-01-04 16:00:00, 6224, 164, 0.2881481481
6h, 2025-01-04 11:00:00, 2025-01-04 17:00:00, 6268, 55, 0.2901851852
1h, 2025-01-04 17:00:00, 2025-01-04 18:00:00, 1057, 119, 0.2936111111
6h, 2025-01-04 12:00:00, 2025-01-04 18:00:00, 6184, 119, 0.2862962963
global, 2025-01-01 00:00:00, 2025-01-04 18:00:00, 70190, 22, 0.2166358025
6h, 2025-01-04 13:00:00, 2025-01-04 19:00:00, 6308, 194, 0.2920370370
6h, 2025-01-04 14:00:00, 2025-01-04 20:00:00, 6301, 99, 0.2917129630
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 71987, 16, 0.2173520531
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 71987, 39, 0.2173520531
1h, 2025-01-04 18:00:00, 2025-01-04 19:00:00, 1134, 193, 0.3150000000
1h, 2025-01-04 19:00:00, 2025-01-04 20:00:00, 997, 97, 0.2769444444
global, 2025-01-01 00:00:00, 2025-01-04 23:00:00, 73626, 18, 0.2152807018
global, 2025-01-01 00:00:00, 2025-01-04 23:00:00, 73626, 39, 0.2152807018
global, 2025-01-01 00:00:00, 2025-01-04 23:00:00, 73626, 51, 0.2152807018
6h, 2025-01-04 15:00:00, 2025-01-04 21:00:00, 6185, 172, 0.2863425926
6h, 2025-01-04 16:00:00, 2025-01-04 22:00:00, 5828, 116, 0.2698148148
6h, 2025-01-04 17:00:00, 2025-01-04 23:00:00, 5309, 61, 0.2457870370
1h, 2025-01-04 20:00:00, 2025-01-04 21:00:00, 917, 172, 0.2547222222
1h, 2025-01-04 21:00:00, 2025-01-04 22:00:00, 687, 111, 0.1908333333
1h, 2025-01-04 22:00:00, 2025-01-04 23:00:00, 517, 53, 0.1436111111
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75265, 29, 0.2049700436
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75265, 46, 0.2049700436
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75265, 59, 0.2049700436
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75265, 72, 0.2049700436
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75265, 86, 0.2049700436
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75265, 98, 0.2049700436
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75265, 110, 0.2049700436
6h, 2025-01-04 18:00:00, 2025-01-05 00:00:00, 4439, 207, 0.2055092593
6h, 2025-01-04 19:00:00, 2025-01-05 01:00:00, 3347, 217, 0.1549537037
6h, 2025-01-04 20:00:00, 2025-01-05 02:00:00, 2361, 229, 0.1093055556
6h, 2025-01-04 21:00:00, 2025-01-05 03:00:00, 1450, 242, 0.0671296296
6h, 2025-01-04 22:00:00, 2025-01-05 04:00:00, 768, 254, 0.0355555556
6h, 2025-01-04 23:00:00, 2025-01-05 05:00:00, 255, 255, 0.0118055556
6h, 2025-01-05 01:00:00, 2025-01-05 07:00:00, 1957, 172, 0.0906018519
1h, 2025-01-05 06:00:00, 2025-01-05 07:00:00, 1261, 171, 0.3502777778
global, 2025-01-01 00:00:00, 2025-01-05 07:00:00, 76777, 32, 0.2070577131
1h, 2025-01-05 07:00:00, 2025-01-05 08:00:00, 1256, 206, 0.3488888889
1h, 2025-01-05 08:00:00, 2025-01-05 09:00:00, 1241, 73, 0.3447222222
global, 2025-01-01 00:00:00, 2025-01-05 09:00:00, 78673, 21, 0.2081296296
global, 2025-01-01 00:00:00, 2025-01-05 09:00:00, 78673, 43, 0.2081296296
6h, 2025-01-05 02:00:00, 2025-01-05 08:00:00, 3202, 206, 0.1482407407
6h, 2025-01-05 03:00:00, 2025-01-05 09:00:00, 4437, 94, 0.2054166667
1h, 2025-01-05 09:00:00, 2025-01-05 10:00:00, 1012, 149, 0.2811111111
global, 2025-01-01 00:00:00, 2025-01-05 11:00:00, 80293, 26, 0.2084449637
6h, 2025-01-05 04:00:00, 2025-01-05 10:00:00, 5444, 149, 0.2520370370
6h, 2025-01-05 05:00:00, 2025-01-05 11:00:00, 6497, 222, 0.3007870370
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 81905, 20, 0.2106610082
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 81905, 34, 0.2106610082
6h, 2025-01-05 06:00:00, 2025-01-05 12:00:00, 6973, 96, 0.3228240741
1h, 2025-01-05 10:00:00, 2025-01-05 11:00:00, 1057, 220, 0.2936111111
1h, 2025-01-05 11:00:00, 2025-01-05 12:00:00, 1146, 95, 0.3183333333
global, 2025-01-01 00:00:00, 2025-01-05 14:00:00, 83607, 22, 0.2111287879
1h, 2025-01-05 12:00:00, 2025-01-05 13:00:00, 1078, 145, 0.2994444444
1h, 2025-01-05 13:00:00, 2025-01-05 14:00:00, 1026, 39, 0.2850000000
6h, 2025-01-05 07:00:00, 2025-01-05 13:00:00, 6790, 146, 0.3143518519
6h, 2025-01-05 08:00:00, 2025-01-05 14:00:00, 6560, 42, 0.3037037037
global, 2025-01-01 00:00:00, 2025-01-05 15:00:00, 85326, 20, 0.2135285285
global, 2025-01-01 00:00:00, 2025-01-05 15:00:00, 85326, 41, 0.2135285285
6h, 2025-01-05 09:00:00, 2025-01-05 15:00:00, 6332, 109, 0.2931481481
1h, 2025-01-05 14:00:00, 2025-01-05 15:00:00, 1013, 108, 0.2813888889
global, 2025-01-01 00:00:00, 2025-01-05 17:00:00, 86722, 34, 0.2131809243
global, 2025-01-01 00:00:00, 2025-01-05 17:00:00, 86722, 58, 0.2131809243
6h, 2025-01-05 10:00:00, 2025-01-05 16:00:00, 6336, 187, 0.2933333333
6h, 2025-01-05 11:00:00, 2025-01-05 17:00:00, 6289, 72, 0.2911574074
1h, 2025-01-05 15:00:00, 2025-01-05 16:00:00, 1016, 186, 0.2822222222
1h, 2025-01-05 16:00:00, 2025-01-05 17:00:00, 1010, 56, 0.2805555556
6h, 2025-01-05 12:00:00, 2025-01-05 18:00:00, 6184, 97, 0.2862962963
global, 2025-01-01 00:00:00, 2025-01-05 18:00:00, 88190, 25, 0.2148879142
1h, 2025-01-05 17:00:00, 2025-01-05 18:00:00, 1041, 96, 0.2891666667
global, 2025-01-01 00:00:00, 2025-01-05 20:00:00, 89777, 33, 0.2149832375
global, 2025-01-01 00:00:00, 2025-01-05 20:00:00, 89777, 51, 0.2149832375
6h, 2025-01-05 13:00:00, 2025-01-05 19:00:00, 6185, 163, 0.2863425926
6h, 2025-01-05 14:00:00, 2025-01-05 20:00:00, 6115, 67, 0.2831018519
1h, 2025-01-05 18:00:00, 2025-01-05 19:00:00, 1079, 163, 0.2997222222
1h, 2025-01-05 19:00:00, 2025-01-05 20:00:00, 956, 56, 0.2655555556
1h, 2025-01-05 20:00:00, 2025-01-05 21:00:00, 886, 119, 0.2461111111
1h, 2025-01-05 21:00:00, 2025-01-05 22:00:00, 661, 46, 0.1836111111
global, 2025-01-01 00:00:00, 2025-01-05 22:00:00, 91307, 27, 0.2149411488
global, 2025-01-01 00:00:00, 2025-01-05 22:00:00, 91307, 46, 0.2149411488
