timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,win1h_records_in_per_sec,win1h_records_out_per_sec,win1h_busy_ms_per_sec,win1h_backpressure_ms_per_sec,win1h_idle_ms_per_sec,win6h_records_in_per_sec,win6h_records_out_per_sec,win6h_busy_ms_per_sec,win6h_backpressure_ms_per_sec,win6h_idle_ms_per_sec,winglobal_records_in_per_sec,winglobal_records_out_per_sec,winglobal_busy_ms_per_sec,winglobal_backpressure_ms_per_sec,winglobal_idle_ms_per_sec
1783024856,2026-07-02T20:40:56Z,2078f8cc7352b4af249b69310b996b00,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1783024861,2026-07-02T20:41:01Z,2078f8cc7352b4af249b69310b996b00,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1783024867,2026-07-02T20:41:07Z,2078f8cc7352b4af249b69310b996b00,0.0000,0.0000,15.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1783024873,2026-07-02T20:41:13Z,2078f8cc7352b4af249b69310b996b00,0.0000,0.0000,15.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1783024878,2026-07-02T20:41:18Z,2078f8cc7352b4af249b69310b996b00,0.0000,1290.3833,35.0000,0.0000,1000.0000,806.4166666666666,4.75,0.0,0,1000,803.9166666666666,8.633333333333333,0.0,0,1000,803.9166666666666,10.233333333333333,0.0,0,1000
1783024884,2026-07-02T20:41:24Z,2078f8cc7352b4af249b69310b996b00,0.0000,1290.3833,35.0000,0.0000,1000.0000,806.4166666666666,4.75,0.0,0,1000,803.9166666666666,8.633333333333333,0.0,0,1000,803.9166666666666,10.233333333333333,0.0,0,1000
1783024889,2026-07-02T20:41:29Z,2078f8cc7352b4af249b69310b996b00,0.0000,2563.2667,34.0000,0.0000,1000.0000,2737.9166666666665,16.35,0.0,0,1000,2737.9166666666665,32.96666666666667,0.0,0,1000,2737.9166666666665,37.9,0.0,0,1000
1783024895,2026-07-02T20:41:35Z,2078f8cc7352b4af249b69310b996b00,0.0000,2563.2667,34.0000,0.0000,1000.0000,2737.9166666666665,16.35,0.0,0,1000,2737.9166666666665,32.96666666666667,0.0,0,1000,2737.9166666666665,37.9,0.0,0,1000
1783024900,2026-07-02T20:41:40Z,2078f8cc7352b4af249b69310b996b00,0.0000,3857.3333,33.0000,0.0000,1000.0000,4057.5833333333335,24.016666666666666,0.0,0,1000,4057.5833333333335,49.85,0.0,0,1000,4057.5833333333335,57.56666666666667,27.0,0,973
1783024906,2026-07-02T20:41:46Z,2078f8cc7352b4af249b69310b996b00,0.0000,3857.3333,33.0000,0.0000,1000.0000,4057.5833333333335,24.016666666666666,0.0,0,1000,4057.5833333333335,49.85,0.0,0,1000,4057.5833333333335,57.56666666666667,27.0,0,973
1783024911,2026-07-02T20:41:51Z,2078f8cc7352b4af249b69310b996b00,0.0000,5171.4500,33.0000,0.0000,1000.0000,5348.75,31.516666666666666,0.0,0,1000,5351.383333333333,65.63333333333334,0.0,0,1000,5351.383333333333,75.56666666666666,56.0,0,944
1783024917,2026-07-02T20:41:57Z,2078f8cc7352b4af249b69310b996b00,0.0000,5171.4500,33.0000,0.0000,1000.0000,5348.75,31.516666666666666,0.0,0,1000,5351.383333333333,65.63333333333334,0.0,0,1000,5351.383333333333,75.56666666666666,56.0,0,944
