timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,window_records_in_per_sec,window_records_out_per_sec,sink_csv_records_in_per_sec,window_busy_ms_per_sec,window_backpressure_ms_per_sec,window_idle_ms_per_sec
1782992466,2026-07-02T11:41:06Z,c8c80c128d67e51583d3b22061f6da78,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0,1000.0000,0.0000,0.0000
1782992472,2026-07-02T11:41:12Z,c8c80c128d67e51583d3b22061f6da78,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0,1000.0000,0.0000,0.0000
1782992477,2026-07-02T11:41:17Z,c8c80c128d67e51583d3b22061f6da78,45.4000,27.4833,15.0000,0.0000,1000.0000,51.5667,1.1667,0.0,0.0000,0.0000,1000.0000
1782992483,2026-07-02T11:41:23Z,c8c80c128d67e51583d3b22061f6da78,45.4000,27.4833,15.0000,0.0000,1000.0000,51.5667,1.1667,0.0,0.0000,0.0000,1000.0000
1782992489,2026-07-02T11:41:29Z,c8c80c128d67e51583d3b22061f6da78,1304.7667,768.5500,32.0000,0.0000,1000.0000,1539.3167,28.7500,0.0,0.0000,0.0000,1000.0000
1782992495,2026-07-02T11:41:35Z,c8c80c128d67e51583d3b22061f6da78,1304.7667,768.5500,32.0000,0.0000,1000.0000,1539.3167,28.7500,0.0,0.0000,0.0000,1000.0000
1782992500,2026-07-02T11:41:40Z,c8c80c128d67e51583d3b22061f6da78,2720.7000,1598.3333,33.0000,0.0000,1000.0000,3208.1667,60.8333,0.0,0.0000,0.0000,1000.0000
1782992506,2026-07-02T11:41:46Z,c8c80c128d67e51583d3b22061f6da78,2720.7000,1598.3333,33.0000,0.0000,1000.0000,3208.1667,60.8333,0.0,0.0000,0.0000,1000.0000
1782992512,2026-07-02T11:41:52Z,c8c80c128d67e51583d3b22061f6da78,4131.8000,2426.5333,32.0000,0.0000,1000.0000,4871.6500,93.7500,0.0,0.0000,0.0000,1000.0000
1782992517,2026-07-02T11:41:57Z,c8c80c128d67e51583d3b22061f6da78,4131.8000,2426.5333,32.0000,0.0000,1000.0000,4871.6500,93.7500,0.0,0.0000,0.0000,1000.0000
1782992523,2026-07-02T11:42:03Z,c8c80c128d67e51583d3b22061f6da78,6160.2500,3631.9500,31.0000,0.0000,1000.0000,7290.9000,142.8333,0.0,0.0000,0.0000,1000.0000
1782992529,2026-07-02T11:42:09Z,c8c80c128d67e51583d3b22061f6da78,6160.2500,3631.9500,31.0000,0.0000,1000.0000,7290.9000,142.8333,0.0,0.0000,0.0000,1000.0000
1782992534,2026-07-02T11:42:14Z,c8c80c128d67e51583d3b22061f6da78,7514.6333,4432.2167,40.0000,0.0000,1000.0000,8891.1833,173.5833,0.0,0.0000,0.0000,1000.0000
1782992540,2026-07-02T11:42:20Z,c8c80c128d67e51583d3b22061f6da78,7514.6333,4432.2167,40.0000,0.0000,1000.0000,8891.1833,173.5833,0.0,0.0000,0.0000,1000.0000
1782992546,2026-07-02T11:42:26Z,c8c80c128d67e51583d3b22061f6da78,8229.0500,4859.4667,32.0000,0.0000,1000.0000,9763.0000,192.1667,0.0,0.0000,0.0000,1000.0000
1782992551,2026-07-02T11:42:31Z,c8c80c128d67e51583d3b22061f6da78,8229.0500,4859.4667,32.0000,0.0000,1000.0000,9763.0000,192.1667,0.0,0.0000,0.0000,1000.0000
1782992557,2026-07-02T11:42:37Z,c8c80c128d67e51583d3b22061f6da78,8019.4667,4738.9000,29.0000,0.0000,1000.0000,9516.3667,188.5000,0.0,0.0000,0.0000,1000.0000
1782992563,2026-07-02T11:42:43Z,c8c80c128d67e51583d3b22061f6da78,8019.4667,4738.9000,29.0000,0.0000,1000.0000,9516.3667,188.5000,0.0,0.0000,0.0000,1000.0000
1782992568,2026-07-02T11:42:48Z,c8c80c128d67e51583d3b22061f6da78,7951.0500,4712.8167,30.0000,0.0000,1000.0000,9463.0667,186.3333,0.0,0.0000,0.0000,1000.0000
1782992575,2026-07-02T11:42:55Z,c8c80c128d67e51583d3b22061f6da78,7951.0500,4712.8167,30.0000,0.0000,1000.0000,9463.0667,186.3333,0.0,0.0000,0.0000,1000.0000
1782992580,2026-07-02T11:43:00Z,c8c80c128d67e51583d3b22061f6da78,7779.1167,4613.8500,29.0000,0.0000,1000.0000,9262.9500,180.7500,0.0,3.0000,0.0000,1000.0000
1782992586,2026-07-02T11:43:06Z,c8c80c128d67e51583d3b22061f6da78,7779.1167,4613.8500,29.0000,0.0000,1000.0000,9262.9500,180.7500,0.0,3.0000,0.0000,1000.0000
1782992592,2026-07-02T11:43:12Z,c8c80c128d67e51583d3b22061f6da78,7815.9500,4629.3333,28.0000,0.0000,1000.0000,9289.9667,180.5000,0.0,3.0000,0.0000,1000.0000
1782992598,2026-07-02T11:43:18Z,c8c80c128d67e51583d3b22061f6da78,7815.9500,4629.3333,28.0000,0.0000,1000.0000,9289.9667,180.5000,0.0,3.0000,0.0000,1000.0000
1782992603,2026-07-02T11:43:23Z,c8c80c128d67e51583d3b22061f6da78,8004.2833,4734.2500,28.0000,0.0000,1000.0000,9505.4833,181.5833,0.0,3.0000,0.0000,1000.0000
1782992609,2026-07-02T11:43:29Z,c8c80c128d67e51583d3b22061f6da78,8004.2833,4734.2500,28.0000,0.0000,1000.0000,9505.4833,181.5833,0.0,3.0000,0.0000,1000.0000
1782992614,2026-07-02T11:43:34Z,c8c80c128d67e51583d3b22061f6da78,8257.5167,4882.5667,28.0000,0.0000,1000.0000,9798.5833,184.7500,0.0,4.0000,0.0000,1000.0000
1782992620,2026-07-02T11:43:40Z,c8c80c128d67e51583d3b22061f6da78,8257.5167,4882.5667,28.0000,0.0000,1000.0000,9798.5833,184.7500,0.0,4.0000,0.0000,1000.0000
1782992626,2026-07-02T11:43:46Z,c8c80c128d67e51583d3b22061f6da78,8355.8333,4934.9333,27.0000,0.0000,1000.0000,9909.2000,185.0000,0.0,2.0000,0.0000,1000.0000
1782992631,2026-07-02T11:43:51Z,c8c80c128d67e51583d3b22061f6da78,8355.8333,4934.9333,27.0000,0.0000,1000.0000,9909.2000,185.0000,0.0,2.0000,0.0000,1000.0000
