timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,win1h_records_in_per_sec,win1h_records_out_per_sec,win1h_busy_ms_per_sec,win1h_backpressure_ms_per_sec,win1h_idle_ms_per_sec,win6h_records_in_per_sec,win6h_records_out_per_sec,win6h_busy_ms_per_sec,win6h_backpressure_ms_per_sec,win6h_idle_ms_per_sec,winglobal_records_in_per_sec,winglobal_records_out_per_sec,winglobal_busy_ms_per_sec,winglobal_backpressure_ms_per_sec,winglobal_idle_ms_per_sec
1782976976,2026-07-02T07:22:56Z,001134ea493612104eba86aa80300f2b,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1782976982,2026-07-02T07:23:02Z,001134ea493612104eba86aa80300f2b,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1782976987,2026-07-02T07:23:07Z,001134ea493612104eba86aa80300f2b,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1782976993,2026-07-02T07:23:13Z,001134ea493612104eba86aa80300f2b,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1782976998,2026-07-02T07:23:18Z,001134ea493612104eba86aa80300f2b,1358.6833,1358.6833,0.0000,0.0000,1000.0000,1357.5666666666666,1.2,14.0,0,986,1357.5666666666666,1.6,37.0,0,963,1357.5666666666666,1.7833333333333334,52.0,0,948
1782977004,2026-07-02T07:23:24Z,001134ea493612104eba86aa80300f2b,1358.6833,1358.6833,0.0000,0.0000,1000.0000,1357.5666666666666,1.2,14.0,0,986,1357.5666666666666,1.6,37.0,0,963,1357.5666666666666,1.7833333333333334,52.0,0,948
1782977009,2026-07-02T07:23:29Z,001134ea493612104eba86aa80300f2b,2663.8333,2663.8333,9.0000,0.0000,991.0000,2662.0666666666666,2.566666666666667,36.0,0,964,2662.0666666666666,3.4,69.0,0,931,2656.8,3.7333333333333334,97.0,0,903
1782977015,2026-07-02T07:23:35Z,001134ea493612104eba86aa80300f2b,2663.8333,2663.8333,9.0000,0.0000,991.0000,2662.0666666666666,2.566666666666667,36.0,0,964,2662.0666666666666,3.4,69.0,0,931,2656.8,3.7333333333333334,97.0,0,903
1782977020,2026-07-02T07:23:40Z,001134ea493612104eba86aa80300f2b,4037.3333,4037.3333,15.0000,0.0000,985.0000,4027.9166666666665,3.933333333333333,47.0,0,953,4027.9166666666665,5.216666666666667,84.0,0,916,4027.9166666666665,5.716666666666667,132.0,0,868
1782977026,2026-07-02T07:23:46Z,001134ea493612104eba86aa80300f2b,4037.3333,4037.3333,15.0000,0.0000,985.0000,4027.9166666666665,3.933333333333333,47.0,0,953,4027.9166666666665,5.216666666666667,84.0,0,916,4027.9166666666665,5.716666666666667,132.0,0,868
1782977031,2026-07-02T07:23:51Z,001134ea493612104eba86aa80300f2b,5420.0167,5419.9333,19.0000,0.0000,981.0000,5415.2,5.333333333333333,54.0,0,946,5415.2,7.05,94.0,0,906,5415.2,7.733333333333333,162.0,0,838
