timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,win1h_records_in_per_sec,win1h_records_out_per_sec,win1h_busy_ms_per_sec,win1h_backpressure_ms_per_sec,win1h_idle_ms_per_sec,win6h_records_in_per_sec,win6h_records_out_per_sec,win6h_busy_ms_per_sec,win6h_backpressure_ms_per_sec,win6h_idle_ms_per_sec,winglobal_records_in_per_sec,winglobal_records_out_per_sec,winglobal_busy_ms_per_sec,winglobal_backpressure_ms_per_sec,winglobal_idle_ms_per_sec
1783024059,2026-07-02T20:27:39Z,dd2595abd5abd541b7fbd8d7df56c36c,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1783024064,2026-07-02T20:27:44Z,dd2595abd5abd541b7fbd8d7df56c36c,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1783024070,2026-07-02T20:27:50Z,dd2595abd5abd541b7fbd8d7df56c36c,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1783024075,2026-07-02T20:27:55Z,dd2595abd5abd541b7fbd8d7df56c36c,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1783024081,2026-07-02T20:28:01Z,dd2595abd5abd541b7fbd8d7df56c36c,0.0000,745.9000,0.0000,0.0000,1000.0000,940.4166666666666,5.65,0.0,0,1000,938.25,9.8,0.0,0,1000,938.25,10.666666666666666,0.0,0,1000
1783024087,2026-07-02T20:28:07Z,dd2595abd5abd541b7fbd8d7df56c36c,0.0000,745.9000,0.0000,0.0000,1000.0000,940.4166666666666,5.65,0.0,0,1000,938.25,9.8,0.0,0,1000,938.25,10.666666666666666,0.0,0,1000
1783024092,2026-07-02T20:28:12Z,dd2595abd5abd541b7fbd8d7df56c36c,0.0000,2465.5833,7.0000,0.0000,1000.0000,1994.75,12.05,0.0,0,1000,1994.75,23.066666666666666,0.0,0,1000,1994.75,25.666666666666668,0.0,0,1000
1783024098,2026-07-02T20:28:18Z,dd2595abd5abd541b7fbd8d7df56c36c,0.0000,2465.5833,7.0000,0.0000,1000.0000,1994.75,12.05,0.0,0,1000,1994.75,23.066666666666666,0.0,0,1000,1994.75,25.666666666666668,0.0,0,1000
1783024103,2026-07-02T20:28:23Z,dd2595abd5abd541b7fbd8d7df56c36c,0.0000,3687.1667,13.0000,0.0000,1000.0000,3876.3166666666666,23.083333333333332,0.0,0,1000,3876.0833333333335,47.2,0.0,0,1000,3876.0833333333335,53.5,0.0,0,1000
1783024109,2026-07-02T20:28:29Z,dd2595abd5abd541b7fbd8d7df56c36c,0.0000,3687.1667,13.0000,0.0000,1000.0000,3876.3166666666666,23.083333333333332,0.0,0,1000,3876.0833333333335,47.2,0.0,0,1000,3876.0833333333335,53.5,0.0,0,1000
