ts, rank, origin_airport_id, num_flights, severe_delays, dep_delay_mean, dep_delay_max, delayed_flights
2025-01-01 07:00:00, 1, 14747, 30, 4, 8.30, 215.00, [(DL,10721,215.00), (AS,13342,54.00), (DL,12173,43.00), (DL,13303,34.00)]
2025-01-01 07:00:00, 2, 13930, 41, 2, -1.27, 84.00, [(UA,10994,84.00), (OO,11288,37.00)]
2025-01-01 07:00:00, 3, 13204, 31, 1, 3.58, 106.00, [(UA,13930,106.00)]
2025-01-01 08:00:00, 1, 12892, 54, 7, 6.80, 115.00, [(NK,12266,115.00), (DL,10423,90.00), (DL,11298,50.00), (UA,12266,36.00), (UA,11292,35.00), (OO,14679,32.00), (UA,12173,32.00)]
2025-01-01 08:00:00, 3, 11292, 48, 4, 5.46, 120.00, [(OO,14812,120.00), (OO,12280,81.00), (F9,14679,44.00), (WN,15016,34.00)]
2025-01-01 08:00:00, 5, 11433, 38, 3, 4.18, 79.00, [(DL,13204,79.00), (DL,12892,65.00), (DL,14986,60.00)]
2025-01-01 08:00:00, 7, 10721, 30, 1, -3.17, 41.00, [(UA,14771,41.00)]
2025-01-01 08:00:00, 2, 13930, 60, 7, 11.18, 269.00, [(MQ,13244,269.00), (MQ,12339,134.00), (AA,11278,127.00), (OO,13367,126.00), (MQ,10529,51.00), (UA,12953,42.00), (UA,11292,36.00)]
2025-01-01 08:00:00, 4, 11298, 73, 4, -1.38, 86.00, [(AA,11292,86.00), (AA,10423,56.00), (MQ,10747,39.00), (AA,11057,31.00)]
2025-01-01 08:00:00, 6, 10397, 51, 1, -2.22, 32.00, [(DL,14771,32.00)]
2025-01-01 08:00:00, 8, 14771, 33, 1, 4.52, 204.00, [(OO,10372,204.00)]
2025-01-01 09:00:00, 1, 13930, 49, 9, 14.78, 134.00, [(YX,12266,134.00), (OO,11003,103.00), (MQ,11066,68.00), (UA,14893,62.00), (UA,14683,57.00), (UA,10849,49.00), (YX,14122,46.00), (MQ,12278,41.00), (UA,14679,37.00)]
2025-01-01 09:00:00, 3, 11292, 64, 5, 7.81, 96.00, [(OO,11637,96.00), (OO,11122,83.00), (WN,14908,43.00), (UA,11066,33.00), (UA,14492,32.00)]
2025-01-01 09:00:00, 5, 11057, 47, 1, -3.11, 31.00, [(AA,11278,31.00)]
2025-01-01 09:00:00, 7, 14107, 53, 1, -0.66, 38.00, [(MQ,13871,38.00)]
2025-01-01 09:00:00, 2, 12892, 42, 6, 22.81, 390.00, [(OO,13476,390.00), (OO,10372,170.00), (DL,12266,146.00), (OO,14747,143.00), (OO,10849,79.00), (NK,14831,47.00)]
2025-01-01 09:00:00, 4, 12889, 34, 3, 5.06, 61.00, [(WN,12954,61.00), (WN,14679,39.00), (WN,13930,34.00)]
2025-01-01 09:00:00, 6, 11298, 33, 1, 0.36, 35.00, [(OO,11973,35.00)]
2025-01-01 10:00:00, 2, 13930, 56, 6, 9.96, 180.00, [(MQ,15919,180.00), (OO,14730,100.00), (OO,13342,67.00), (UA,14771,47.00), (AA,13303,40.00), (UA,12892,35.00)]
2025-01-01 10:00:00, 4, 12892, 39, 4, 12.10, 214.00, [(DL,14869,214.00), (OO,10372,120.00), (DL,13495,99.00), (OO,11638,55.00)]
2025-01-01 10:00:00, 6, 11292, 53, 2, 5.77, 88.00, [(AA,11298,88.00), (UA,12264,78.00)]
2025-01-01 10:00:00, 8, 14771, 30, 1, 2.20, 82.00, [(B6,12478,82.00)]
2025-01-01 10:00:00, 1, 11433, 30, 6, 14.00, 145.00, [(OO,14524,145.00), (DL,10529,64.00), (DL,12173,59.00), (OO,11042,48.00), (DL,10397,43.00), (OO,12264,36.00)]
2025-01-01 10:00:00, 3, 11298, 62, 4, 4.89, 200.00, [(AA,14683,200.00), (OH,15249,75.00), (AA,13891,63.00), (AA,14524,39.00)]
2025-01-01 10:00:00, 5, 10397, 43, 2, 0.91, 150.00, [(DL,10713,150.00), (DL,11292,35.00)]
2025-01-01 10:00:00, 7, 12889, 31, 2, 5.29, 36.00, [(DL,12478,36.00), (WN,10423,35.00)]
2025-01-01 11:00:00, 2, 10397, 61, 4, 0.72, 72.00, [(F9,11298,72.00), (DL,13930,49.00), (DL,14307,36.00), (DL,11109,31.00)]
2025-01-01 11:00:00, 4, 11298, 44, 2, 2.20, 44.00, [(B6,10721,44.00), (OO,14674,39.00)]
2025-01-01 11:00:00, 6, 14747, 30, 2, 8.03, 169.00, [(AS,12173,169.00), (AS,14771,130.00)]
2025-01-01 11:00:00, 1, 11292, 82, 7, 8.41, 178.00, [(UA,13502,178.00), (OO,10372,165.00), (F9,15919,56.00), (OO,10599,40.00), (UA,14262,39.00), (OO,14457,33.00), (DL,12953,31.00)]
2025-01-01 11:00:00, 3, 11057, 58, 3, 0.83, 121.00, [(AA,13303,121.00), (AA,14635,72.00), (AA,11624,44.00)]
2025-01-01 11:00:00, 5, 14107, 44, 2, 2.57, 119.00, [(WN,11066,119.00), (WN,14679,31.00)]
2025-01-01 12:00:00, 2, 11292, 35, 4, 7.91, 66.00, [(WN,14869,66.00), (WN,14683,51.00), (UA,12758,40.00), (DL,10397,35.00)]
2025-01-01 12:00:00, 4, 13930, 38, 2, 1.47, 113.00, [(OO,11986,113.00), (MQ,12197,70.00)]
2025-01-01 13:00:00, 1, 11292, 67, 8, 11.13, 244.00, [(UA,15016,244.00), (OO,13158,222.00), (OO,10372,104.00), (OO,12278,63.00), (WN,15016,38.00), (WN,11193,36.00), (WN,12339,36.00), (UA,10423,36.00)]
2025-01-01 13:00:00, 3, 12892, 33, 3, 3.21, 51.00, [(WN,12889,51.00), (DL,12478,49.00), (UA,11618,32.00)]
2025-01-01 13:00:00, 5, 14107, 36, 1, -0.61, 73.00, [(F9,14908,73.00)]
2025-01-01 12:00:00, 1, 11298, 69, 6, 6.25, 143.00, [(AA,12094,143.00), (AS,14747,118.00), (OO,10372,88.00), (OO,11905,49.00), (AA,12264,44.00), (DL,14869,44.00)]
2025-01-01 12:00:00, 3, 12889, 33, 3, 13.06, 339.00, [(AA,13303,339.00), (WN,13796,53.00), (F9,14771,38.00)]
2025-01-01 12:00:00, 5, 10397, 41, 1, -0.76, 41.00, [(DL,13502,41.00)]
2025-01-01 13:00:00, 2, 13930, 39, 5, 10.46, 140.00, [(OO,10372,140.00), (UA,12264,102.00), (OO,10408,44.00), (UA,14107,39.00), (YX,12478,36.00)]
2025-01-01 13:00:00, 4, 11057, 40, 1, -1.78, 34.00, [(OH,12992,34.00)]
2025-01-01 14:00:00, 2, 11298, 54, 5, 10.09, 230.00, [(UA,13930,230.00), (AA,14679,174.00), (F9,14747,61.00), (AA,10423,58.00), (AA,11697,55.00)]
2025-01-01 14:00:00, 4, 11057, 36, 4, 4.14, 46.00, [(AA,11697,46.00), (DL,10397,45.00), (OH,15412,42.00), (MQ,14783,39.00)]
2025-01-01 14:00:00, 6, 14107, 31, 1, 1.45, 95.00, [(WN,14771,95.00)]
2025-01-01 14:00:00, 1, 13930, 54, 7, 8.65, 137.00, [(OO,13485,137.00), (OO,10980,69.00), (OO,13184,65.00), (OO,14730,59.00), (UA,11292,52.00), (UA,11278,42.00), (OO,14574,32.00)]
2025-01-01 14:00:00, 3, 10397, 35, 4, 5.03, 91.00, [(UA,12264,91.00), (DL,14771,42.00), (DL,12264,40.00), (WN,15016,36.00)]
2025-01-01 14:00:00, 5, 12892, 33, 3, 7.82, 70.00, [(F9,14869,70.00), (OO,14057,50.00), (UA,11618,35.00)]
2025-01-01 15:00:00, 2, 13930, 37, 5, 10.86, 99.00, [(OO,14877,99.00), (AA,14492,81.00), (OO,14696,71.00), (OO,13485,60.00), (AA,10529,36.00)]
2025-01-01 15:00:00, 4, 14107, 32, 2, 3.53, 76.00, [(F9,14057,76.00), (WN,12892,57.00)]
2025-01-01 15:00:00, 1, 11298, 46, 6, 10.67, 195.00, [(AA,11423,195.00), (AA,11278,85.00), (AA,14107,65.00), (OO,10747,57.00), (AA,14771,46.00), (F9,10397,46.00)]
2025-01-01 15:00:00, 3, 11292, 45, 2, 4.69, 92.00, [(WN,14570,92.00), (UA,12953,39.00)]
2025-01-01 15:00:00, 5, 10397, 31, 1, 0.13, 38.00, [(F9,14100,38.00)]
2025-01-01 16:00:00, 1, 11433, 32, 9, 24.56, 169.00, [(OO,13871,169.00), (OO,11042,118.00), (DL,14771,114.00), (DL,11697,87.00), (DL,14107,65.00), (OO,14696,61.00), (F9,13204,53.00), (OO,11986,43.00), (DL,12889,38.00)]
2025-01-01 16:00:00, 3, 11298, 57, 6, 8.14, 133.00, [(AA,13851,133.00), (AA,15370,110.00), (AA,11292,66.00), (AA,13256,66.00), (OO,12891,44.00), (OO,14842,34.00)]
2025-01-01 16:00:00, 5, 10397, 33, 3, 7.94, 132.00, [(DL,10821,132.00), (F9,14492,117.00), (B6,12478,47.00)]
2025-01-01 16:00:00, 7, 12889, 30, 3, 8.00, 79.00, [(WN,11259,79.00), (WN,10397,53.00), (WN,14570,47.00)]
2025-01-01 16:00:00, 9, 14107, 42, 1, 1.69, 76.00, [(AA,11292,76.00)]
2025-01-01 17:00:00, 2, 11298, 42, 8, 14.19, 170.00, [(OO,10155,170.00), (AA,11193,89.00), (AA,13198,57.00), (F9,12953,48.00), (F9,13204,43.00), (AA,14193,42.00), (AA,15016,38.00), (AA,11433,36.00)]
2025-01-01 17:00:00, 4, 13204, 31, 4, 8.32, 59.00, [(B6,10721,59.00), (UA,12266,58.00), (B6,10732,55.00), (AA,13303,34.00)]
2025-01-01 17:00:00, 6, 11278, 31, 1, -2.03, 61.00, [(WN,10423,61.00)]
2025-01-01 16:00:00, 2, 11292, 48, 6, 12.98, 178.00, [(UA,14570,178.00), (OO,14674,136.00), (UA,12173,86.00), (OO,11638,82.00), (UA,13930,79.00), (F9,12266,43.00)]
2025-01-01 16:00:00, 4, 14771, 32, 4, 5.72, 59.00, [(OO,14262,59.00), (UA,11618,53.00), (OO,11638,39.00), (AA,14107,33.00)]
2025-01-01 16:00:00, 6, 11057, 48, 3, 2.10, 66.00, [(OH,10397,66.00), (AA,12451,38.00), (AA,13198,38.00)]
2025-01-01 16:00:00, 8, 13930, 30, 1, 3.27, 77.00, [(F9,14986,77.00)]
2025-01-01 17:00:00, 1, 11292, 78, 12, 13.06, 109.00, [(OO,10372,109.00), (UA,10397,103.00), (OO,11267,78.00), (UA,11057,75.00), (UA,11775,66.00), (WN,14679,50.00), (WN,11259,46.00), (WN,10800,43.00), (WN,12451,37.00), (WN,14492,34.00), (UA,11618,34.00), (UA,14771,32.00)]
