timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,win1h_records_in_per_sec,win1h_records_out_per_sec,win1h_busy_ms_per_sec,win1h_backpressure_ms_per_sec,win1h_idle_ms_per_sec,win6h_records_in_per_sec,win6h_records_out_per_sec,win6h_busy_ms_per_sec,win6h_backpressure_ms_per_sec,win6h_idle_ms_per_sec,winglobal_records_in_per_sec,winglobal_records_out_per_sec,winglobal_busy_ms_per_sec,winglobal_backpressure_ms_per_sec,winglobal_idle_ms_per_sec
1782978344,2026-07-02T07:45:44Z,8c10a338fc4f65ba61117b10b3a01d73,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1782978349,2026-07-02T07:45:49Z,8c10a338fc4f65ba61117b10b3a01d73,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1782978355,2026-07-02T07:45:55Z,8c10a338fc4f65ba61117b10b3a01d73,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1782978360,2026-07-02T07:46:00Z,8c10a338fc4f65ba61117b10b3a01d73,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1782978366,2026-07-02T07:46:06Z,8c10a338fc4f65ba61117b10b3a01d73,0.0000,1102.4667,0.0000,0.0000,1000.0000,1099.7166666666667,6.45,0.0,0,1000,1100.4,11.933333333333334,0.0,0,1000,1100.4,13.283333333333333,0.0,0,1000
1782978371,2026-07-02T07:46:11Z,8c10a338fc4f65ba61117b10b3a01d73,0.0000,1102.4667,0.0000,0.0000,1000.0000,1099.7166666666667,6.45,0.0,0,1000,1100.4,11.933333333333334,0.0,0,1000,1100.4,13.283333333333333,0.0,0,1000
1782978377,2026-07-02T07:46:17Z,8c10a338fc4f65ba61117b10b3a01d73,0.0000,2436.2500,0.0000,0.0000,1000.0000,2434.55,14.5,0.0,0,1000,2436.25,28.983333333333334,0.0,0,1000,2434.55,32.61666666666667,0.0,0,1000
1782978382,2026-07-02T07:46:22Z,8c10a338fc4f65ba61117b10b3a01d73,0.0000,2436.2500,0.0000,0.0000,1000.0000,2434.55,14.5,0.0,0,1000,2436.25,28.983333333333334,0.0,0,1000,2434.55,32.61666666666667,0.0,0,1000
1782978388,2026-07-02T07:46:28Z,8c10a338fc4f65ba61117b10b3a01d73,0.0000,4454.0167,0.0000,0.0000,1000.0000,4451.983333333334,26.033333333333335,0.0,0,1000,4451.983333333334,54.31666666666667,0.0,0,1000,4451.983333333334,61.78333333333333,0.0,0,1000
1782978393,2026-07-02T07:46:33Z,8c10a338fc4f65ba61117b10b3a01d73,0.0000,4454.0167,0.0000,0.0000,1000.0000,4451.983333333334,26.033333333333335,0.0,0,1000,4451.983333333334,54.31666666666667,0.0,0,1000,4451.983333333334,61.78333333333333,0.0,0,1000
