window_type, window_start, trigger_ts, num_flights, latency_ms, throughput_rps
global, 2025-01-01 00:00:00, 2025-01-02 08:00:00, 21134, 32, 0.1834548611
1h, 2025-01-02 08:00:00, 2025-01-02 09:00:00, 1286, 162, 0.3572222222
global, 2025-01-01 00:00:00, 2025-01-02 10:00:00, 22832, 37, 0.1865359477
global, 2025-01-01 00:00:00, 2025-01-02 10:00:00, 22832, 39, 0.1865359477
1h, 2025-01-02 09:00:00, 2025-01-02 10:00:00, 1066, 45, 0.2961111111
6h, 2025-01-02 03:00:00, 2025-01-02 09:00:00, 4659, 171, 0.2156944444
6h, 2025-01-02 04:00:00, 2025-01-02 10:00:00, 5720, 54, 0.2648148148
1h, 2025-01-02 10:00:00, 2025-01-02 11:00:00, 1117, 105, 0.3102777778
6h, 2025-01-02 05:00:00, 2025-01-02 11:00:00, 6833, 114, 0.3163425926
1h, 2025-01-02 11:00:00, 2025-01-02 12:00:00, 1188, 155, 0.3300000000
1h, 2025-01-02 12:00:00, 2025-01-02 13:00:00, 1152, 33, 0.3200000000
global, 2025-01-01 00:00:00, 2025-01-02 11:00:00, 24368, 34, 0.1933968254
6h, 2025-01-02 06:00:00, 2025-01-02 12:00:00, 7311, 164, 0.3384722222
6h, 2025-01-02 07:00:00, 2025-01-02 13:00:00, 7137, 43, 0.3304166667
1h, 2025-01-02 13:00:00, 2025-01-02 14:00:00, 1074, 107, 0.2983333333
global, 2025-01-01 00:00:00, 2025-01-02 13:00:00, 26200, 30, 0.1966966967
global, 2025-01-01 00:00:00, 2025-01-02 13:00:00, 26200, 32, 0.1966966967
6h, 2025-01-02 08:00:00, 2025-01-02 14:00:00, 6883, 117, 0.3186574074
global, 2025-01-01 00:00:00, 2025-01-02 14:00:00, 27958, 27, 0.2043713450
1h, 2025-01-02 14:00:00, 2025-01-02 15:00:00, 1094, 166, 0.3038888889
1h, 2025-01-02 15:00:00, 2025-01-02 16:00:00, 1109, 39, 0.3080555556
global, 2025-01-01 00:00:00, 2025-01-02 16:00:00, 29587, 25, 0.2054652778
global, 2025-01-01 00:00:00, 2025-01-02 16:00:00, 29587, 26, 0.2054652778
6h, 2025-01-02 09:00:00, 2025-01-02 15:00:00, 6691, 176, 0.3097685185
6h, 2025-01-02 10:00:00, 2025-01-02 16:00:00, 6734, 48, 0.3117592593
1h, 2025-01-02 16:00:00, 2025-01-02 17:00:00, 1105, 108, 0.3069444444
global, 2025-01-01 00:00:00, 2025-01-02 17:00:00, 31224, 33, 0.2115447154
6h, 2025-01-02 11:00:00, 2025-01-02 17:00:00, 6722, 118, 0.3112037037
1h, 2025-01-02 17:00:00, 2025-01-02 18:00:00, 1137, 179, 0.3158333333
1h, 2025-01-02 18:00:00, 2025-01-02 19:00:00, 1209, 46, 0.3358333333
6h, 2025-01-02 12:00:00, 2025-01-02 18:00:00, 6671, 189, 0.3088425926
6h, 2025-01-02 13:00:00, 2025-01-02 19:00:00, 6728, 57, 0.3114814815
1h, 2025-01-02 19:00:00, 2025-01-02 20:00:00, 1026, 123, 0.2850000000
global, 2025-01-01 00:00:00, 2025-01-02 19:00:00, 33077, 27, 0.2136757106
global, 2025-01-01 00:00:00, 2025-01-02 19:00:00, 33077, 29, 0.2136757106
6h, 2025-01-02 14:00:00, 2025-01-02 20:00:00, 6680, 133, 0.3092592593
1h, 2025-01-02 21:00:00, 2025-01-02 22:00:00, 717, 134, 0.1991666667
1h, 2025-01-02 20:00:00, 2025-01-02 21:00:00, 960, 216, 0.2666666667
1h, 2025-01-02 22:00:00, 2025-01-02 23:00:00, 569, 70, 0.1580555556
global, 2025-01-01 00:00:00, 2025-01-02 20:00:00, 34701, 38, 0.2190719697
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36610, 26, 0.1918763103
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36610, 28, 0.1918763103
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36610, 30, 0.1918763103
6h, 2025-01-02 15:00:00, 2025-01-02 21:00:00, 6546, 225, 0.3030555556
6h, 2025-01-02 16:00:00, 2025-01-02 22:00:00, 6154, 144, 0.2849074074
6h, 2025-01-02 17:00:00, 2025-01-02 23:00:00, 5618, 81, 0.2600925926
6h, 2025-01-02 18:00:00, 2025-01-03 00:00:00, 4674, 61, 0.2163888889
6h, 2025-01-02 19:00:00, 2025-01-03 01:00:00, 3505, 58, 0.1622685185
6h, 2025-01-02 20:00:00, 2025-01-03 02:00:00, 2492, 57, 0.1153703704
6h, 2025-01-02 21:00:00, 2025-01-03 03:00:00, 1538, 57, 0.0712037037
6h, 2025-01-02 22:00:00, 2025-01-03 04:00:00, 826, 56, 0.0382407407
6h, 2025-01-02 23:00:00, 2025-01-03 05:00:00, 261, 56, 0.0120833333
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36610, 32, 0.1918763103
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36610, 35, 0.1918763103
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36610, 37, 0.1918763103
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36610, 40, 0.1918763103
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36610, 42, 0.1918763103
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36610, 44, 0.1918763103
1h, 2025-01-03 06:00:00, 2025-01-03 07:00:00, 1312, 184, 0.3644444444
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 38032, 32, 0.1956378601
6h, 2025-01-03 01:00:00, 2025-01-03 07:00:00, 2019, 193, 0.0934722222
1h, 2025-01-03 07:00:00, 2025-01-03 08:00:00, 1304, 224, 0.3622222222
1h, 2025-01-03 08:00:00, 2025-01-03 09:00:00, 1296, 76, 0.3600000000
global, 2025-01-01 00:00:00, 2025-01-03 08:00:00, 39602, 38, 0.1964384921
6h, 2025-01-03 02:00:00, 2025-01-03 08:00:00, 3310, 233, 0.1532407407
6h, 2025-01-03 03:00:00, 2025-01-03 09:00:00, 4600, 85, 0.2129629630
1h, 2025-01-03 10:00:00, 2025-01-03 11:00:00, 1102, 35, 0.3061111111
1h, 2025-01-03 09:00:00, 2025-01-03 10:00:00, 1052, 153, 0.2922222222
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41481, 29, 0.2021491228
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41481, 31, 0.2021491228
global, 2025-01-01 00:00:00, 2025-01-03 11:00:00, 43185, 24, 0.2033192090
6h, 2025-01-03 04:00:00, 2025-01-03 10:00:00, 5647, 158, 0.2614351852
6h, 2025-01-03 05:00:00, 2025-01-03 11:00:00, 6745, 40, 0.3122685185
1h, 2025-01-03 11:00:00, 2025-01-03 12:00:00, 1181, 96, 0.3280555556
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 44939, 24, 0.2080509259
6h, 2025-01-03 06:00:00, 2025-01-03 12:00:00, 7247, 103, 0.3355092593
1h, 2025-01-03 13:00:00, 2025-01-03 14:00:00, 1090, 27, 0.3027777778
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 44939, 26, 0.2080509259
1h, 2025-01-03 12:00:00, 2025-01-03 13:00:00, 1116, 172, 0.3100000000
6h, 2025-01-03 07:00:00, 2025-01-03 13:00:00, 7051, 182, 0.3264351852
6h, 2025-01-03 08:00:00, 2025-01-03 14:00:00, 6837, 37, 0.3165277778
1h, 2025-01-03 14:00:00, 2025-01-03 15:00:00, 1111, 80, 0.3086111111
global, 2025-01-01 00:00:00, 2025-01-03 14:00:00, 46557, 28, 0.2085887097
global, 2025-01-01 00:00:00, 2025-01-03 14:00:00, 46557, 30, 0.2085887097
6h, 2025-01-03 09:00:00, 2025-01-03 15:00:00, 6652, 90, 0.3079629630
1h, 2025-01-03 15:00:00, 2025-01-03 16:00:00, 1073, 126, 0.2980555556
global, 2025-01-01 00:00:00, 2025-01-03 15:00:00, 48080, 30, 0.2119929453
6h, 2025-01-03 10:00:00, 2025-01-03 16:00:00, 6673, 136, 0.3089351852
1h, 2025-01-03 16:00:00, 2025-01-03 17:00:00, 1094, 175, 0.3038888889
1h, 2025-01-03 17:00:00, 2025-01-03 18:00:00, 1145, 53, 0.3180555556
global, 2025-01-01 00:00:00, 2025-01-03 16:00:00, 49413, 30, 0.2144661458
6h, 2025-01-03 11:00:00, 2025-01-03 17:00:00, 6665, 185, 0.3085648148
6h, 2025-01-03 12:00:00, 2025-01-03 18:00:00, 6629, 63, 0.3068981481
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 51093, 44, 0.2150378788
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 51093, 46, 0.2150378788
1h, 2025-01-03 18:00:00, 2025-01-03 19:00:00, 1184, 117, 0.3288888889
6h, 2025-01-03 13:00:00, 2025-01-03 19:00:00, 6697, 126, 0.3100462963
1h, 2025-01-03 20:00:00, 2025-01-03 21:00:00, 986, 96, 0.2738888889
global, 2025-01-01 00:00:00, 2025-01-03 19:00:00, 52925, 36, 0.2194237148
1h, 2025-01-03 19:00:00, 2025-01-03 20:00:00, 1022, 207, 0.2838888889
6h, 2025-01-03 14:00:00, 2025-01-03 20:00:00, 6629, 216, 0.3068981481
6h, 2025-01-03 15:00:00, 2025-01-03 21:00:00, 6504, 106, 0.3011111111
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54707, 40, 0.2170912698
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54707, 42, 0.2170912698
1h, 2025-01-03 21:00:00, 2025-01-03 22:00:00, 670, 223, 0.1861111111
1h, 2025-01-03 22:00:00, 2025-01-03 23:00:00, 561, 158, 0.1558333333
6h, 2025-01-03 16:00:00, 2025-01-03 22:00:00, 6101, 233, 0.2824537037
6h, 2025-01-03 17:00:00, 2025-01-03 23:00:00, 5568, 167, 0.2577777778
6h, 2025-01-03 18:00:00, 2025-01-04 00:00:00, 4605, 148, 0.2131944444
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56480, 28, 0.2011396011
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56480, 31, 0.2011396011
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56480, 35, 0.2011396011
6h, 2025-01-03 19:00:00, 2025-01-04 01:00:00, 3460, 144, 0.1601851852
6h, 2025-01-03 20:00:00, 2025-01-04 02:00:00, 2451, 143, 0.1134722222
6h, 2025-01-03 21:00:00, 2025-01-04 03:00:00, 1471, 142, 0.0681018519
6h, 2025-01-03 22:00:00, 2025-01-04 04:00:00, 805, 142, 0.0372685185
6h, 2025-01-03 23:00:00, 2025-01-04 05:00:00, 249, 141, 0.0115277778
1h, 2025-01-04 06:00:00, 2025-01-04 07:00:00, 1264, 70, 0.3511111111
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56480, 38, 0.2011396011
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56480, 42, 0.2011396011
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56480, 45, 0.2011396011
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56480, 49, 0.2011396011
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56480, 52, 0.2011396011
6h, 2025-01-04 01:00:00, 2025-01-04 07:00:00, 2007, 79, 0.0929166667
global, 2025-01-01 00:00:00, 2025-01-04 07:00:00, 57883, 39, 0.2035267229
1h, 2025-01-04 07:00:00, 2025-01-04 08:00:00, 1280, 118, 0.3555555556
6h, 2025-01-04 02:00:00, 2025-01-04 08:00:00, 3274, 127, 0.1515740741
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59709, 40, 0.2073229167
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59709, 43, 0.2073229167
1h, 2025-01-04 08:00:00, 2025-01-04 09:00:00, 1157, 200, 0.3213888889
1h, 2025-01-04 09:00:00, 2025-01-04 10:00:00, 1018, 85, 0.2827777778
6h, 2025-01-04 03:00:00, 2025-01-04 09:00:00, 4425, 210, 0.2048611111
6h, 2025-01-04 04:00:00, 2025-01-04 10:00:00, 5439, 95, 0.2518055556
1h, 2025-01-04 10:00:00, 2025-01-04 11:00:00, 992, 167, 0.2755555556
global, 2025-01-01 00:00:00, 2025-01-04 10:00:00, 61577, 34, 0.2085941734
global, 2025-01-01 00:00:00, 2025-01-04 10:00:00, 61577, 37, 0.2085941734
1h, 2025-01-04 11:00:00, 2025-01-04 12:00:00, 1141, 41, 0.3169444444
6h, 2025-01-04 05:00:00, 2025-01-04 11:00:00, 6426, 177, 0.2975000000
6h, 2025-01-04 06:00:00, 2025-01-04 12:00:00, 6852, 50, 0.3172222222
global, 2025-01-01 00:00:00, 2025-01-04 12:00:00, 63284, 36, 0.2092724868
global, 2025-01-01 00:00:00, 2025-01-04 12:00:00, 63284, 40, 0.2092724868
global, 2025-01-01 00:00:00, 2025-01-04 13:00:00, 64958, 24, 0.2122810458
1h, 2025-01-04 12:00:00, 2025-01-04 13:00:00, 1010, 125, 0.2805555556
6h, 2025-01-04 07:00:00, 2025-01-04 13:00:00, 6598, 125, 0.3054629630
1h, 2025-01-04 13:00:00, 2025-01-04 14:00:00, 1004, 210, 0.2788888889
1h, 2025-01-04 14:00:00, 2025-01-04 15:00:00, 1033, 84, 0.2869444444
6h, 2025-01-04 08:00:00, 2025-01-04 14:00:00, 6322, 220, 0.2926851852
6h, 2025-01-04 09:00:00, 2025-01-04 15:00:00, 6198, 94, 0.2869444444
1h, 2025-01-04 15:00:00, 2025-01-04 16:00:00, 1044, 171, 0.2900000000
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66778, 34, 0.2132120051
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66778, 38, 0.2132120051
1h, 2025-01-04 16:00:00, 2025-01-04 17:00:00, 1036, 54, 0.2877777778
6h, 2025-01-04 10:00:00, 2025-01-04 16:00:00, 6224, 180, 0.2881481481
6h, 2025-01-04 11:00:00, 2025-01-04 17:00:00, 6268, 64, 0.2901851852
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 68569, 34, 0.2140106117
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 68569, 38, 0.2140106117
1h, 2025-01-04 17:00:00, 2025-01-04 18:00:00, 1057, 133, 0.2936111111
6h, 2025-01-04 12:00:00, 2025-01-04 18:00:00, 6184, 143, 0.2862962963
1h, 2025-01-04 18:00:00, 2025-01-04 19:00:00, 1134, 208, 0.3150000000
global, 2025-01-01 00:00:00, 2025-01-04 18:00:00, 70331, 34, 0.2170709877
1h, 2025-01-04 19:00:00, 2025-01-04 20:00:00, 997, 98, 0.2769444444
6h, 2025-01-04 13:00:00, 2025-01-04 19:00:00, 6308, 218, 0.2920370370
6h, 2025-01-04 14:00:00, 2025-01-04 20:00:00, 6301, 108, 0.2917129630
1h, 2025-01-04 20:00:00, 2025-01-04 21:00:00, 917, 197, 0.2547222222
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 72118, 34, 0.2177475845
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 72118, 38, 0.2177475845
1h, 2025-01-04 21:00:00, 2025-01-04 22:00:00, 687, 115, 0.1908333333
1h, 2025-01-04 22:00:00, 2025-01-04 23:00:00, 517, 53, 0.1436111111
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73811, 38, 0.2030005501
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73811, 42, 0.2030005501
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73811, 46, 0.2030005501
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73811, 50, 0.2030005501
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73811, 54, 0.2030005501
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73811, 58, 0.2030005501
6h, 2025-01-04 15:00:00, 2025-01-04 21:00:00, 6185, 207, 0.2863425926
6h, 2025-01-04 16:00:00, 2025-01-04 22:00:00, 5828, 125, 0.2698148148
6h, 2025-01-04 17:00:00, 2025-01-04 23:00:00, 5309, 64, 0.2457870370
6h, 2025-01-04 18:00:00, 2025-01-05 00:00:00, 4439, 46, 0.2055092593
6h, 2025-01-04 19:00:00, 2025-01-05 01:00:00, 3347, 40, 0.1549537037
6h, 2025-01-04 20:00:00, 2025-01-05 02:00:00, 2361, 40, 0.1093055556
6h, 2025-01-04 21:00:00, 2025-01-05 03:00:00, 1450, 41, 0.0671296296
6h, 2025-01-04 22:00:00, 2025-01-05 04:00:00, 768, 40, 0.0355555556
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73811, 63, 0.2030005501
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73811, 67, 0.2030005501
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75210, 31, 0.2048202614
6h, 2025-01-04 23:00:00, 2025-01-05 05:00:00, 255, 234, 0.0118055556
1h, 2025-01-05 06:00:00, 2025-01-05 07:00:00, 1261, 112, 0.3502777778
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75210, 36, 0.2048202614
6h, 2025-01-05 01:00:00, 2025-01-05 07:00:00, 1957, 118, 0.0906018519
global, 2025-01-01 00:00:00, 2025-01-05 07:00:00, 76438, 24, 0.2061434736
1h, 2025-01-05 07:00:00, 2025-01-05 08:00:00, 1256, 153, 0.3488888889
6h, 2025-01-05 02:00:00, 2025-01-05 08:00:00, 3202, 154, 0.1482407407
global, 2025-01-01 00:00:00, 2025-01-05 08:00:00, 78170, 24, 0.2087873932
1h, 2025-01-05 08:00:00, 2025-01-05 09:00:00, 1241, 219, 0.3447222222
6h, 2025-01-05 03:00:00, 2025-01-05 09:00:00, 4437, 220, 0.2054166667
6h, 2025-01-05 04:00:00, 2025-01-05 10:00:00, 5444, 105, 0.2520370370
1h, 2025-01-05 09:00:00, 2025-01-05 10:00:00, 1012, 103, 0.2811111111
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 80008, 18, 0.2096645702
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 80008, 23, 0.2096645702
1h, 2025-01-05 10:00:00, 2025-01-05 11:00:00, 1057, 181, 0.2936111111
1h, 2025-01-05 11:00:00, 2025-01-05 12:00:00, 1146, 44, 0.3183333333
6h, 2025-01-05 05:00:00, 2025-01-05 11:00:00, 6497, 190, 0.3007870370
6h, 2025-01-05 06:00:00, 2025-01-05 12:00:00, 6973, 54, 0.3228240741
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 81687, 31, 0.2101003086
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 81687, 36, 0.2101003086
1h, 2025-01-05 12:00:00, 2025-01-05 13:00:00, 1078, 107, 0.2994444444
6h, 2025-01-05 07:00:00, 2025-01-05 13:00:00, 6790, 117, 0.3143518519
global, 2025-01-01 00:00:00, 2025-01-05 13:00:00, 82996, 45, 0.2115086646
6h, 2025-01-05 08:00:00, 2025-01-05 14:00:00, 6560, 141, 0.3037037037
1h, 2025-01-05 13:00:00, 2025-01-05 14:00:00, 1026, 141, 0.2850000000
global, 2025-01-01 00:00:00, 2025-01-05 14:00:00, 84512, 26, 0.2134141414
1h, 2025-01-05 14:00:00, 2025-01-05 15:00:00, 1013, 223, 0.2813888889
1h, 2025-01-05 15:00:00, 2025-01-05 16:00:00, 1016, 99, 0.2822222222
global, 2025-01-01 00:00:00, 2025-01-05 16:00:00, 86178, 33, 0.2137351190
6h, 2025-01-05 09:00:00, 2025-01-05 15:00:00, 6332, 232, 0.2931481481
6h, 2025-01-05 10:00:00, 2025-01-05 16:00:00, 6336, 109, 0.2933333333
global, 2025-01-01 00:00:00, 2025-01-05 16:00:00, 86178, 38, 0.2137351190
1h, 2025-01-05 16:00:00, 2025-01-05 17:00:00, 1010, 160, 0.2805555556
1h, 2025-01-05 17:00:00, 2025-01-05 18:00:00, 1041, 34, 0.2891666667
6h, 2025-01-05 11:00:00, 2025-01-05 17:00:00, 6289, 170, 0.2911574074
6h, 2025-01-05 12:00:00, 2025-01-05 18:00:00, 6184, 44, 0.2862962963
global, 2025-01-01 00:00:00, 2025-01-05 18:00:00, 87719, 32, 0.2137402534
1h, 2025-01-05 18:00:00, 2025-01-05 19:00:00, 1079, 92, 0.2997222222
6h, 2025-01-05 13:00:00, 2025-01-05 19:00:00, 6185, 101, 0.2863425926
1h, 2025-01-05 19:00:00, 2025-01-05 20:00:00, 956, 170, 0.2655555556
1h, 2025-01-05 20:00:00, 2025-01-05 21:00:00, 886, 57, 0.2461111111
global, 2025-01-01 00:00:00, 2025-01-05 19:00:00, 89257, 35, 0.2155966184
global, 2025-01-01 00:00:00, 2025-01-05 19:00:00, 89257, 39, 0.2155966184
6h, 2025-01-05 14:00:00, 2025-01-05 20:00:00, 6115, 179, 0.2831018519
6h, 2025-01-05 15:00:00, 2025-01-05 21:00:00, 5988, 67, 0.2772222222
global, 2025-01-01 00:00:00, 2025-01-05 21:00:00, 90743, 40, 0.2154392213
global, 2025-01-01 00:00:00, 2025-01-05 21:00:00, 90743, 48, 0.2154392213
1h, 2025-01-05 21:00:00, 2025-01-05 22:00:00, 661, 138, 0.1836111111
1h, 2025-01-05 22:00:00, 2025-01-05 23:00:00, 501, 60, 0.1391666667
6h, 2025-01-05 16:00:00, 2025-01-05 22:00:00, 5633, 147, 0.2607870370
global, 2025-01-01 00:00:00, 2025-01-06 05:00:00, 91950, 42, 0.2043333333
global, 2025-01-01 00:00:00, 2025-01-06 05:00:00, 91950, 48, 0.2043333333
global, 2025-01-01 00:00:00, 2025-01-06 05:00:00, 91950, 53, 0.2043333333
