timestamp_epoch,timestamp_iso,job_id,source_records_out_per_sec,filter_records_out_per_sec,source_busy_ms_per_sec,source_backpressure_ms_per_sec,source_idle_ms_per_sec,win1h_records_in_per_sec,win1h_records_out_per_sec,win1h_busy_ms_per_sec,win1h_backpressure_ms_per_sec,win1h_idle_ms_per_sec,win6h_records_in_per_sec,win6h_records_out_per_sec,win6h_busy_ms_per_sec,win6h_backpressure_ms_per_sec,win6h_idle_ms_per_sec,winglobal_records_in_per_sec,winglobal_records_out_per_sec,winglobal_busy_ms_per_sec,winglobal_backpressure_ms_per_sec,winglobal_idle_ms_per_sec
1783022761,2026-07-02T20:06:01Z,935f251ff8bc4d4e0910d660da82755e,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1783022767,2026-07-02T20:06:07Z,935f251ff8bc4d4e0910d660da82755e,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0,0.0,0.0,1000.0,0,0
1783022773,2026-07-02T20:06:13Z,935f251ff8bc4d4e0910d660da82755e,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1783022778,2026-07-02T20:06:18Z,935f251ff8bc4d4e0910d660da82755e,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000,0.0,0.0,0.0,0,1000
1783022784,2026-07-02T20:06:24Z,935f251ff8bc4d4e0910d660da82755e,524.2333,524.2333,0.0000,0.0000,1000.0000,523.3,0.43333333333333335,0.0,0,1000,523.3,0.5333333333333333,0.0,0,1000,523.3,0.5833333333333334,0.0,0,1000
1783022789,2026-07-02T20:06:29Z,935f251ff8bc4d4e0910d660da82755e,524.2333,524.2333,0.0000,0.0000,1000.0000,523.3,0.43333333333333335,0.0,0,1000,523.3,0.5333333333333333,0.0,0,1000,523.3,0.5833333333333334,0.0,0,1000
1783022795,2026-07-02T20:06:35Z,935f251ff8bc4d4e0910d660da82755e,1867.1833,1867.1833,11.0000,0.0000,989.0000,1865.7166666666667,1.7166666666666666,0.0,0,1000,1865.7166666666667,2.3,4.0,0,996,1865.7166666666667,2.433333333333333,13.0,0,987
1783022800,2026-07-02T20:06:40Z,935f251ff8bc4d4e0910d660da82755e,1867.1833,1867.1833,11.0000,0.0000,989.0000,1865.7166666666667,1.7166666666666666,0.0,0,1000,1865.7166666666667,2.3,4.0,0,996,1865.7166666666667,2.433333333333333,13.0,0,987
1783022806,2026-07-02T20:06:46Z,935f251ff8bc4d4e0910d660da82755e,3151.5500,3151.5500,17.0000,0.0000,983.0000,3149.2166666666667,3.0833333333333335,5.0,0,995,3149.2166666666667,4.116666666666666,32.0,0,968,3147.4666666666667,4.433333333333334,61.0,0,939
1783022811,2026-07-02T20:06:51Z,935f251ff8bc4d4e0910d660da82755e,3151.5500,3151.5500,17.0000,0.0000,983.0000,3149.2166666666667,3.0833333333333335,5.0,0,995,3149.2166666666667,4.116666666666666,32.0,0,968,3147.4666666666667,4.433333333333334,61.0,0,939
